Mark,Competitor,DOB,Nat,Pos,Venue,Date
37.58,United States Red,,USA,1,"Stade Louis II, Monaco (MON)",19 JUL 2013
37.58,Jamaica,,JAM,1,"Hampden Park, Glasgow (GBR)",02 AUG 2014
37.59,United States,,USA,1,"La Cartuja, Sevilla (ESP)",29 AUG 1999
37.59,United States,,USA,1,"Olympic Stadium, Athina (GRE)",16 SEP 2006
37.6,Japan,,JPN,2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
37.6,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",21 JUL 2019
37.61,United States,,USA,1,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
37.61,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",22 JUL 2018
37.62,Trinidad and Tobago,,TTO,2,"Olympiastadion, Berlin (GER)",22 AUG 2009
37.64,Canada,,CAN,3,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
37.65,HSI,,USA,1,"Olympiastadion, Berlin (GER)",01 SEP 2000
37.65,United States,,USA,1h1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
37.65,South Africa,,RSA,1h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
37.66,United States,,USA,2,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013
37.67,United States,,USA,1,"Letzigrund, Zürich (SUI)",07 AUG 1991
37.67,Great Britain & NI,,GBR,1,"Olympiastadion, München (GER)",21 AUG 2022
37.68,Jamaica,,JAM,2f1,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015
37.68,Japan,,JPN,1h2,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
37.69,Canada,,CAN,1,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
37.7,Jamaica,,JAM,1,"Letzigrund, Zürich (SUI)",28 AUG 2009
37.7,United States,,USA,1h1,"Olympic Stadium, London (GBR)",12 AUG 2017
37.7,Canada,,CAN,2,"National Stadium, Tokyo (JPN)",06 AUG 2021
37.71,Jamaica,,JAM,1h2,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
37.72,Brazil,,BRA,4,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
37.73,Great Britain & NI,,GBR,2,"La Cartuja, Sevilla (ESP)",29 AUG 1999
37.73,United States,,USA,2,"Letzigrund, Zürich (SUI)",28 AUG 2009
37.73,South Africa,,RSA,5,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
37.75,United States,,USA,1h2,"National Stadium, Tokyo (JPN)",31 AUG 1991
37.75,Racers Track Club,,JAM,1,"Olympic Stadium, London (GBR)",27 JUL 2013
37.76,Jamaica,,JAM,2,"Letzigrund, Zürich (SUI)",19 AUG 2010
37.76,Great Britain & NI,,GBR,2h1,"Olympic Stadium, London (GBR)",12 AUG 2017
37.77,Great Britain & NI,,GBR,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
37.77,United States,,USA,1,"Olympiastadion, Berlin (GER)",10 AUG 2003
37.77,Jamaica,,JAM,1f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
37.78,United States,,USA,1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
37.78,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",23 JUL 2016
37.78,Japan,,JPN,2,"Olympic Stadium, London (GBR)",21 JUL 2019
37.78,Japan,,JPN,2h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
37.79,France,,FRA,1,"Poljud Stadion, Split (CRO)",01 SEP 1990
37.79,Santa Monica Track Club,,USA,1,"Stade Louis II, Monaco (MON)",03 AUG 1991
37.79,Santa Monica Track Club,,USA,1,"Walnut, CA (USA)",17 APR 1994
37.79,United States,,USA,1h1,"DS, Daegu (KOR)",04 SEP 2011
37.79,PR of China,,CHN,3h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
37.79,PR of China,,CHN,3,"National Stadium, Tokyo (JPN)",06 AUG 2021
37.8,United States Red,,USA,1,"Crystal Palace, London (GBR)",26 JUL 2008
37.8,Great Britain & NI,,GBR,1,"Olympiastadion, Berlin (GER)",12 AUG 2018
37.8,Canada,,CAN,1,"Percy Beard Track, Gainesville, FL (USA)",01 APR 2023
37.81,Great Britain & NI B,,GBR,2,"Olympic Stadium, London (GBR)",23 JUL 2016
37.82,World All-Stars,,INT,2,"Walnut, CA (USA)",17 APR 1994
37.82,United States,,USA,1sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
37.82,Racers Track Club,,JAM,1,Kingston (JAM),14 APR 2012
37.82,PR of China,,CHN,2h1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
37.82,Jamaica,,JAM,1h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
37.83,United States,,USA,1,"Memorial Coliseum, Los Angeles, CA (USA)",11 AUG 1984
37.83,Canada,,CAN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
37.83,United States Blue,,USA,1,"Stade Louis II, Monaco (MON)",20 JUL 2012
37.83,Great Britain & NI,,GBR,3,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
37.84,Great Britain & NI,,GBR,1h1,"Olympiastadion, Berlin (GER)",12 AUG 2018
37.84,Jamaica,,JAM,4,"National Stadium, Tokyo (JPN)",06 AUG 2021
37.85,United States Red,,USA,1,Cottbus (GER),08 AUG 2009
37.85,Japan,,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",20 MAY 2018
37.86,United States,,USA,1,"Olympiastadion, Helsinki (FIN)",10 AUG 1983
37.86,Canada,,CAN,1,"Olympic Stadium, Athina (GRE)",10 AUG 1997
37.87,France,,FRA,2,"National Stadium, Tokyo (JPN)",01 SEP 1991
37.87,United States,,USA,1h3,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015
37.87,United States,,USA,1,"Stade Louis II, Monaco (MON)",17 JUL 2015
37.87,United States,,USA,1h1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022
37.88,HSI,,USA,1,"Austin, TX (USA)",07 APR 2001
37.88,France,,FRA,2h2,"National Stadium, Beijing (CHN)",29 AUG 2015
37.88,France,,FRA,4h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
37.89,Santa Monica Track Club,,USA,1,"Austin, TX (USA)",07 APR 1994
37.89,Jamaica,,JAM,2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
37.89,Canada,,CAN,3h1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
37.9,United States,,USA,1,"Stadio Olimpico, Roma (ITA)",06 SEP 1987
37.9,Brazil,,BRA,2,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
37.9,Great Britain & NI,,GBR,3,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
37.9,Jamaica Gold,,JAM,1,"Philadelphia, PA (USA)",24 APR 2010
37.9,PR of China,,CHN,4,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
37.9,Brazil,,BRA,2h1,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
37.9,LSU,,INT,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023
37.91,Trinidad and Tobago,,TTO,1h2,"DS, Daegu (KOR)",04 SEP 2011
37.91,United States,,USA,1h1,"National Stadium, Beijing (CHN)",29 AUG 2015
37.91,Netherlands,,NED,5h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
37.91,Canada,,CAN,6h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
37.92,United States,,USA,1,München (GER),08 AUG 2004
37.92,United States Blue,,USA,1f4,"Philadelphia, PA (USA)",25 APR 2009
37.92,Canada,,CAN,3,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013
37.92,PR of China,,CHN,3h2,"National Stadium, Beijing (CHN)",29 AUG 2015
37.92,PR of China,,CHN,1h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
37.92,Canada,,CAN,2h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
37.93,Santa Monica Track Club,,USA,1f1,Barcelona (ESP),16 JUL 1990
37.93,HSI,,INT,1,"Crystal Palace, London (GBR)",22 JUL 2001
37.93,Great Britain & NI,,GBR,1h1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
37.93,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",17 AUG 2014
37.93,Florida,,USA,2f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023
37.94,Nigeria,,NGR,1sf2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
37.94,Jamaica,,JAM,2h2,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
37.94,France,,FRA,2,"Olympiastadion, München (GER)",21 AUG 2022
37.95,HSI,,USA,1,Gateshead (GBR),28 AUG 2000
37.95,United States,,USA,1,"CM, Madrid (ESP)",20 SEP 2002
37.95,Jamaica,,JAM,1h2,"Olympic Stadium, London (GBR)",12 AUG 2017
37.95,Italy,,ITA,3h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
37.96,United States,,USA,1sf2,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
37.96,United States,,USA,1f1,Linz (AUT),09 JUL 1997
37.96,Trinidad and Tobago,,TTO,3h2,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
37.97,Santa Monica Track Club,,USA,1f1,"Walnut, CA (USA)",18 APR 1992
37.97,Americas,,INT,1,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014
37.97,Florida,,INT,1,"Austin, TX (USA)",07 JUN 2019
37.97,Germany,,GER,1h2,"Olympiastadion, München (GER)",19 AUG 2022
37.98,United States,,USA,1f1,Moskva (URS),09 JUL 1986
37.98,Great Britain & NI,,GBR,2,"Poljud Stadion, Split (CRO)",01 SEP 1990
37.98,Nigeria,,NGR,2,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
37.98,Great Britain & NI,,GBR,5,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
37.98,Turkey,,TUR,2,"Olympiastadion, Berlin (GER)",12 AUG 2018
37.99,United States,,USA,1,Zürich (SUI),04 AUG 1993
37.99,Canada,,CAN,2sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
37.99,United States,,USA,1sf1,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
37.99,Brazil,,BRA,4,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
37.99,United States Blue,,USA,1,Stockholm (SWE),22 JUL 2008
37.99,PR of China,,CHN,1,Incheon (KOR),02 OCT 2014
37.99,Netherlands,,NED,3,"Olympic Stadium, London (GBR)",21 JUL 2019
37.99,Germany,,GER,1f1,"Universitätsstadion Am Biopark, Regensburg (GER)",03 JUN 2022
38.0,Cuba,,CUB,3,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
38.0,Santa Monica Track Club,,USA,1f1,"Walnut, CA (USA)",17 APR 1993
38.0,Trinidad and Tobago,,TTO,2,"Crystal Palace, London (GBR)",26 JUL 2008
38.0,Japan,,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",19 MAY 2019
38.01,United States,,USA,1f1,"Letzigrund, Zürich (SUI)",29 AUG 2008
38.01,PR of China,,CHN,2,"National Stadium, Beijing (CHN)",29 AUG 2015
38.01,Antigua & Barbuda,,ANT,4h2,"National Stadium, Beijing (CHN)",29 AUG 2015
38.01,Brazil,,BRA,4,"Olympic Stadium, London (GBR)",21 JUL 2019
38.02,Soviet Union,,URS,2,"Stadio Olimpico, Roma (ITA)",06 SEP 1987
38.02,HSI,,INT,1f1,"Crystal Palace, London (GBR)",07 AUG 1999
38.02,United States,,USA,1h2,"Olympic Stadium, Athina (GRE)",27 AUG 2004
38.02,Jamaica,,JAM,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007
38.02,Great Britain & NI,,GBR,3,"Olympiastadion, Berlin (GER)",22 AUG 2009
38.02,Germany,,GER,1,Weinheim (GER),27 JUL 2012
38.02,England,,GBR,2,"Hampden Park, Glasgow (GBR)",02 AUG 2014
38.03,United States,,USA,1,"Rheinstadion, Düsseldorf (GER)",03 SEP 1977
38.03,United States Blue,,USA,1f1,"Philadelphia, PA (USA)",28 APR 2001
38.03,Japan,,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
38.03,Trinidad and Tobago,,TTO,2f1,"Letzigrund, Zürich (SUI)",29 AUG 2008
38.03,Canada,,CAN,5h2,"National Stadium, Beijing (CHN)",29 AUG 2015
38.03,France,,FRA,2h2,"Olympic Stadium, London (GBR)",12 AUG 2017
38.03,Netherlands,,NED,3,"Olympiastadion, Berlin (GER)",12 AUG 2018
38.03,United States,,USA,3h1,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
38.04,TCU,,INT,1f1,"Amherst, MA (USA)",05 JUN 1998
38.04,Cuba,,CUB,3,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
38.04,Germany,,GER,4,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013
38.04,Trinidad and Tobago,,TTO,2f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
38.04,Japan,,JPN,3,"Olympic Stadium, London (GBR)",12 AUG 2017
38.05,Great Britain & NI,,GBR,3sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
38.05,United States,,USA,2,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
38.05,Brazil,,BRA,3,"La Cartuja, Sevilla (ESP)",29 AUG 1999
38.05,United States,,USA,1,"Crystal Palace, London (GBR)",25 JUL 2009
38.05,Canada,,CAN,2h1,"Olympic Stadium, London (GBR)",10 AUG 2012
38.05,Americas,,UND,1,Ostrava (CZE),08 SEP 2018
38.05,Brazil,,BRA,1f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
38.05,LSU,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023
38.06,Cuba,,CUB,2sf2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
38.06,United States,,USA,1h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999
38.06,United States,,USA,1,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
38.06,Trinidad and Tobago,,TTO,1,"National Stadium, Beijing (CHN)",22 AUG 2008
38.06,United States,,USA,1h2,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013
38.06,Great Britain & NI,,GBR,4h2,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
38.06,Germany,,GER,4h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
38.06,Jamaica,,JAM,4,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
38.06,LSU,,INT,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
38.07,Nigeria,,NGR,2,"Olympic Stadium, Athina (GRE)",10 AUG 1997
38.07,Great Britain & NI,,GBR,1,"Olympic Stadium, Athina (GRE)",28 AUG 2004
38.07,Jamaica,,JAM,2h2,"DS, Daegu (KOR)",04 SEP 2011
38.07,Japan,,JPN,1h2,"Olympic Stadium, London (GBR)",10 AUG 2012
38.07,Jamaica,,JAM,1h1,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015
38.07,Jamaica,,JAM,1f2,San José (CRC),09 AUG 2015
38.07,United States,,USA,2f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
38.07,PR of China,,CHN,6,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
38.07,Ghana,,GHA,5,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
38.08,Great Britain & NI,,GBR,4,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
38.08,United States,,USA,2,"Olympic Stadium, Athina (GRE)",28 AUG 2004
38.08,France,,FRA,1,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
38.08,Racers Lion Track Club,,JAM,1,Kingston (JAM),27 FEB 2010
38.08,Great Britain & NI,,GBR,1f1,"Stadium Lille Métropole, Villeneuve d'Ascq (FRA)",24 JUN 2017
38.08,United States,,USA,1f1,"Knoxville, TN (USA)",14 APR 2018
38.08,Florida State,,INT,2,"Austin, TX (USA)",07 JUN 2019
38.08,Ghana,,GHA,5h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
38.08,USA Red,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
38.09,Great Britain & NI,,GBR,3,"National Stadium, Tokyo (JPN)",01 SEP 1991
38.09,Great Britain & NI,,GBR,1,"SGJ, Johannesburg (RSA)",12 SEP 1998
38.09,Trinidad and Tobago,,TTO,2h1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
38.09,Germany,,GER,2,"Letzigrund, Zürich (SUI)",17 AUG 2014
38.09,Japan,,JPN,2,"Olympic Stadium, London (GBR)",22 JUL 2018
38.09,Adidas,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022
38.09,France,,FRA,1h2,"Hayward Field, Eugene, OR (USA)",22 JUL 2022
38.1,United States,,USA,1,"Bruce Stadium, Canberra (AUS)",05 OCT 1985
38.1,Trinidad and Tobago,,TTO,2,"Olympiastadion, Helsinki (FIN)",13 AUG 2005
38.1,United States,,USA,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007
38.1,Racers Lion Track Club,,JAM,1f1,Kingston (JAM),28 FEB 2009
38.1,Trinidad and Tobago,,TTO,2h2,"Olympic Stadium, London (GBR)",10 AUG 2012
38.1,Brazil,,BRA,2h2,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
38.1,Trinidad and Tobago,,TTO,3,"Hampden Park, Glasgow (GBR)",02 AUG 2014
38.1,United States,,USA,6h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
38.1,Canada,,CAN,2h2,"Hayward Field, Eugene, OR (USA)",22 JUL 2022
38.1,South Africa,,RSA,6,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
38.11,Great Britain & NI,,GBR,1h2,"Olympiastadion, Berlin (GER)",21 AUG 2009
38.11,France,,FRA,1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010
38.11,Canada,,CAN,1f1,"Gainesville, FL (USA)",02 APR 2016
38.11,Great Britain & NI,,GBR,1h1,"International Stadium, Yokohama (JPN)",11 MAY 2019
38.11,Italy,,ITA,4h1,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
38.12,United States,,USA,1h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
38.12,Ghana,,GHA,1sf1,"Olympic Stadium, Athina (GRE)",09 AUG 1997
38.12,Trinidad and Tobago,,TTO,2,"Olympic Stadium, London (GBR)",11 AUG 2012
38.12,Great Britain & NI,,GBR,1h1,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013
38.12,Great Britain & NI,,GBR,1h1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016
38.12,Germany,,GER,5,"National Stadium, Tokyo (JPN)",06 AUG 2021
38.13,Germany,,GER,1,Weinheim (GER),02 AUG 2013
38.13,Germany,,GER,1h3,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013
38.13,Racers Lion Track Club,,JAM,1,Kingston (JAM),22 FEB 2014
38.13,Canada,,CAN,3,"National Stadium, Beijing (CHN)",29 AUG 2015
38.13,England,,GBR,1,Gold Coast (AUS),14 APR 2018
38.13,Gainesville Elite,,USA,2,"Percy Beard Track, Gainesville, FL (USA)",01 APR 2023
38.14,United States,,USA,1sf1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
38.14,Great Britain & NI,,GBR,3,"Olympic Stadium, Athina (GRE)",10 AUG 1997
38.14,United States Red,,USA,1f2,"Austin, TX (USA)",02 APR 2004
38.14,Antigua & Barbuda,,ANT,1h1,"CIBC, Toronto (CAN)",24 JUL 2015
38.15,Canada,,CAN,3sf2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
38.15,Cuba,,CUB,4,"Olympic Stadium, Athina (GRE)",10 AUG 1997
38.15,HSI,,INT,1f1,"Olympiastadion, Berlin (GER)",01 SEP 1998
38.15,HSI,,INT,1f1,"Walnut, CA (USA)",16 APR 2000
38.15,United States,,USA,1h5,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
38.15,United States Blue,,USA,2,"Olympiastadion, Berlin (GER)",10 AUG 2003
38.15,Japan,,JPN,2,"National Stadium, Beijing (CHN)",22 AUG 2008
38.15,France,,FRA,3h2,"Olympic Stadium, London (GBR)",10 AUG 2012
38.15,Germany,,GER,1h2,"Letzigrund, Zürich (SUI)",16 AUG 2014
38.15,Germany,,GER,4,"National Stadium, Beijing (CHN)",29 AUG 2015
38.15,Canada,,CAN,1f1,"Gainesville, FL (USA)",01 APR 2017
38.15,England,,GBR,1h2,Gold Coast (AUS),13 APR 2018
38.15,Great Britain & NI,,GBR,3f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
38.15,Jamaica,,JAM,5h1,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
38.15,Poland,,POL,3,"Olympiastadion, München (GER)",21 AUG 2022
38.16,Canada,,CAN,1sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
38.16,Great Britain & NI,,GBR,1f1,"Stade Charléty, Paris (FRA)",19 JUN 1999
38.16,Cuba,,CUB,1sf2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
38.16,France,,FRA,3,"Olympic Stadium, London (GBR)",11 AUG 2012
38.16,Beijing-Zhejiang-Guangdong,,CHN,1,Tianjin (CHN),07 SEP 2017
38.16,Japan,,JPN,1,Jakarta (INA),30 AUG 2018
38.16,PR of China,,CHN,4f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
38.16,Japan,,JPN,2h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
38.16,Denmark,,DEN,7h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
38.17,Unified Team,,EUN,5,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
38.17,Australia,,AUS,1sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
38.17,Santa Monica Track Club,,USA,2f1,Linz (AUT),09 JUL 1997
38.17,Brazil,,BRA,4sf2,"Olympic Stadium, Athina (GRE)",09 AUG 1997
38.17,Great Britain & NI,,GBR,2f1,"Crystal Palace, London (GBR)",07 AUG 1999
38.17,HSI,,INT,1f1,"Los Angeles, CA (USA)",01 APR 2000
38.17,Italy,,ITA,2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010
38.17,Australia,,AUS,4h2,"Olympic Stadium, London (GBR)",10 AUG 2012
38.17,Jamaica,,JAM,2h1,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013
38.17,Great Britain & NI,,GBR,1,"Olympisch Stadion, Amsterdam (NED)",10 JUL 2016
38.17,Canada,,CAN,3,"Olympic Stadium, London (GBR)",23 JUL 2016
38.17,Track Wired Elite,,INT,1,"Austin, TX (USA)",01 APR 2017
38.17,Houston,,INT,1,"Eugene, OR (USA)",08 JUN 2018
38.17,France,,FRA,2h2,"Olympiastadion, München (GER)",19 AUG 2022
38.18,United States,,USA,2f1,"Olympiastadion, Berlin (GER)",01 SEP 1998
38.18,Brazil,,BRA,1,Winnipeg (CAN),30 JUL 1999
38.18,United States,,USA,2,"Olympiastadion, Berlin (GER)",01 SEP 2000
38.18,Brazil,,BRA,1,Guadalajara (MEX),28 OCT 2011
38.18,United States,,USA,1f1,"Gainesville, FL (USA)",04 APR 2015
38.18,France,,FRA,3h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
38.19,United States,,USA,1,"Olympiastadion, München (GER)",10 SEP 1972
38.19,Soviet Union,,URS,1,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988
38.19,United States,,USA,2,Zürich (SUI),04 AUG 1993
38.19,United States,,USA,2,"Crystal Palace, London (GBR)",22 JUL 2001
38.19,Arkansas Track Club,,INT,1f1,"Walnut, CA (USA)",15 APR 2006
38.19,Jamaica,,JAM,1,"Letzigrund, Zürich (SUI)",30 AUG 2012
38.19,Great Britain & NI,,GBR,3f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
38.19,Brazil,,BRA,5h2,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
38.19,PR of China,,CHN,1,"Stade Louis II, Monaco (MON)",21 JUL 2017
38.2,England,,GBR,1,Kuala Lumpur (MAS),21 SEP 1998
38.2,Jamaica,,JAM,4,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
38.2,Trinidad and Tobago,,TTO,3,"Letzigrund, Zürich (SUI)",28 AUG 2009
38.2,All Stars,,INT,1,Lignano Sabbiadoro (ITA),19 JUL 2011
38.2,France,,FRA,2,"DS, Daegu (KOR)",04 SEP 2011
38.2,Japan,,JPN,3f1,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015
38.2,Great Britain & NI,,GBR,2h1,"National Stadium, Beijing (CHN)",29 AUG 2015
38.2,PR of China,,CHN,3h2,"Olympic Stadium, London (GBR)",12 AUG 2017
38.2,Japan,,JPN,1h1,Jakarta (INA),29 AUG 2018
38.2,Texas Tech,,INT,1sf3,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
38.21,Nigeria,,NGR,1sf2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
38.21,Japan,,JPN,3h2,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007
38.21,United States Red,,USA,2,Stockholm (SWE),22 JUL 2008
38.21,Great Britain & NI,,GBR,1f1,"Olympic Stadium, Cheboksary (RUS)",20 JUN 2015
