Mark,Competitor,DOB,Nat,Pos,Venue,Date
1:20.61,Texas A&M,,INT,1f2,"Austin, TX (USA)",03 APR 2010
1:20.62,Louisiana State,,INT,1f1,"Philadelphia, PA (USA)",30 APR 2011
1:20.64,United States,,USA,1,"Philadelphia, PA (USA)",25 APR 2015
1:20.64,South Africa,,RSA,1h2,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:20.66,France,,FRA,3,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:20.67,Texas A&M,,INT,1h,"Philadelphia, PA (USA)",25 APR 2014
1:20.69,Pure Athletics,,USA,1f1,"Gainesville, FL (USA)",05 APR 2014
1:20.72,Gainesville All-Stars,,INT,1,"Gainesville, FL (USA)",29 MAR 2002
1:20.72,Texas A&M,,INT,2f1,"Philadelphia, PA (USA)",30 APR 2011
1:20.74,Altis,,USA,1,"Torrance, CA (USA)",15 APR 2017
1:20.74,Arkansas,,INT,1,"Baton Rouge, LA (USA)",29 APR 2017
1:20.75,Texas A&M,,INT,1f1,"Philadelphia, PA (USA)",27 APR 2013
1:20.75,Pure Athletics,,INT,2f1,"Gainesville, FL (USA)",30 MAR 2019
1:20.78,Texas A&M,,INT,1f2,"Austin, TX (USA)",30 MAR 2013
1:20.78,Texas A&M,,INT,1f2,"Austin, TX (USA)",29 MAR 2014
1:20.78,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:20.79,Central Arizona,,JAM,1,"Walnut, CA (USA)",24 APR 1988
1:20.79,Star Athletics,,USA,2f1,"Gainesville, FL (USA)",02 APR 2016
1:20.79,Pure Athletics,,INT,1,"Gainesville, FL (USA)",31 MAR 2018
1:20.80,Star Athletics,,USA,2f1,"Gainesville, FL (USA)",01 APR 2017
1:20.80,Texas,,USA,1f2,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
1:20.81,Sprint Capital,,USA,1f1,"Raleigh, NC (USA)",01 APR 2000
1:20.82,Louisiana State,,INT,1f2,"Austin, TX (USA)",01 APR 2017
1:20.83,Shandong,,CHN,1,Xi'an (CHN),23 SEP 2021
1:20.83,Guangdong,,CHN,2,Xi'an (CHN),23 SEP 2021
1:20.86,Rotterdam Atletiek,,NED,1,"Sportcomplex Nenijto, Rotterdam (NED)",04 SEP 2021
1:20.87,Track Wired Elite,,INT,1,"Austin, TX (USA)",01 APR 2017
1:20.88,PURE Athletics B,,USA,3f1,"Gainesville, FL (USA)",30 MAR 2019
1:20.90,Tennessee,,INT,1,"Knoxville, TN (USA)",14 APR 2001
1:20.92,Star Athletics,,INT,1f1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
1:20.94,Florida,,USA,1,"Philadelphia, PA (USA)",30 APR 2005
1:20.94,United States,,USA,1,"Philadelphia, PA (USA)",30 APR 2016
1:20.94,Houston,,INT,1f2,"Austin, TX (USA)",30 MAR 2019
1:20.95,Fujian,,CHN,1,Fuzhou (CHN),22 OCT 2022
1:20.97,UTech,,INT,1f1,"Philadelphia, PA (USA)",25 APR 2015
1:20.97,Jamaica,,JAM,1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:20.97,Texas,,USA,2f2,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
1:20.98,United States,,USA,1,Gdansk (POL),14 JUL 2001
1:20.99,Louisiana State,,INT,1f4,"Baton Rouge, LA (USA)",25 MAR 2011
1:21.00,Star Athletics,,INT,1f1,"Gainesville, FL (USA)",04 APR 2015
1:21.02,Florida,,USA,2f2,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
1:21.06,Louisiana State,,USA,2f1,"Philadelphia, PA (USA)",30 APR 2005
1:21.07,Tumbleweed Track Club,,INT,3f1,"Gainesville, FL (USA)",01 APR 2017
1:21.09,Mississippi State,,INT,2f2,"Austin, TX (USA)",03 APR 2010
1:21.09,Jamaica,,JAM,3,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
1:21.10,Italy,,ITA,1,Cagliari (ITA),29 SEP 1983
1:21.10,United States,,USA,2,"Gainesville, FL (USA)",31 MAR 2018
1:21.11,Saint Kitts and Nevis,,SKN,1f2,"Austin, TX (USA)",02 APR 2016
1:21.11,Texas A&M,,USA,2f2,"Austin, TX (USA)",02 APR 2016
1:21.11,Canada,,CAN,1h1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
1:21.12,Sichuan,,CHN,3,Xi'an (CHN),23 SEP 2021
1:21.14,Louisiana State,,INT,2f2,"Austin, TX (USA)",02 APR 2016
1:21.17,Houston,,INT,1,"Philadelphia, PA (USA)",29 APR 2017
1:21.19,Houston,,USA,3,"Prairie View, TX (USA)",24 MAR 2018
1:21.20,Houston,,USA,1f2,"Austin, TX (USA)",31 MAR 2018
1:21.21,Texas A&M,,INT,1f2,"Austin, TX (USA)",31 MAR 2012
1:21.22,Poland,,POL,,Gdansk (POL),14 JUL 2001
1:21.22,Texas A&M,,INT,1h1,"Philadelphia, PA (USA)",23 APR 2010
1:21.23,Unattached,,USA,1f1,"Gainesville, FL (USA)",02 APR 2011
1:21.25,Baylor,,USA,3f2,"Austin, TX (USA)",03 APR 2010
1:21.26,Germany,,GER,3f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:21.29,England,,GBR,1,Birmingham (GBR),23 JUN 1989
1:21.30,France,,FRA,,Talence (FRA),27 SEP 1987
1:21.31,Louisiana State,,INT,1f1,"Philadelphia, PA (USA)",29 APR 2006
1:21.31,Star Athletics,,INT,1,"PVAMU Track Stadium, Prairie View, TX (USA)",27 MAR 2021
1:21.31,Jiangsu,,CHN,4,Xi'an (CHN),23 SEP 2021
1:21.32,Ukraine,,UKR,1,Portsmouth (GBR),05 JUN 1993
1:21.34,GW Exp,,USA,2f1,"Gainesville, FL (USA)",02 APR 2011
1:21.35,Florida,,USA,2f2,"Austin, TX (USA)",29 MAR 2014
1:21.35,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:21.36,Fujian,,CHN,5,Xi'an (CHN),23 SEP 2021
1:21.37,World Express AC,,INT,1f2,"Gainesville, FL (USA)",06 APR 2007
1:21.39,Trinidad and Tobago,,TTO,4,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
1:21.39,Houston,,INT,1,"Prairie View, TX (USA)",23 MAR 2019
1:21.40,Southern Methodist University,,INT,2,"Philadelphia, PA (USA)",25 APR 1986
1:21.41,France,,FRA,2h1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:21.42,Gainesville All-Stars,,INT,1,"Gainesville, FL (USA)",26 MAR 2004
1:21.44,Houston,,INT,2f1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
1:21.45,Michael Johnson Relay,,USA,1,"Olympiastadion, Berlin (GER)",31 AUG 2001
1:21.45,France,,FRA,2h1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:21.45,Jamaica,,JAM,2,"Philadelphia, PA (USA)",25 APR 2015
1:21.46,Germany,,GER,3h1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:21.47,Baylor,,INT,1f2,"Des Moines, IA (USA)",29 APR 2011
1:21.47,Louisiana State,,INT,3f1,"Philadelphia, PA (USA)",26 APR 2014
1:21.47,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
1:21.47,LSU,,INT,2f2,"Austin, TX (USA)",30 MAR 2019
1:21.48,Louisiana State,,INT,2f2,"Austin, TX (USA)",31 MAR 2018
1:21.49,Mississippi State,,INT,1f1,"Philadelphia, PA (USA)",24 APR 2010
1:21.49,France,,FRA,2,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:21.49,UTSA,,INT,3f2,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
1:21.50,TCU,,INT,1h1,"Philadelphia, PA (USA)",26 APR 2002
1:21.51,St. Augustine's,,INT,2f1,"Philadelphia, PA (USA)",27 APR 2013
1:21.52,Tennessee,,USA,1h3,"Philadelphia, PA (USA)",25 APR 2008
1:21.52,Florida,,USA,2,"Philadelphia, PA (USA)",25 APR 2009
1:21.53,South Carolina,,USA,1f1,"Knoxville, TN (USA)",15 APR 2000
1:21.53,Florida,,USA,2f1,"Philadelphia, PA (USA)",24 APR 2010
1:21.54,Fujian,,CHN,1h2,Xi'an (CHN),21 SEP 2021
1:21.55,G.C. Foster College,,JAM,2,"Philadelphia, PA (USA)",29 APR 2017
1:21.57,Florida,,USA,2f1,"Knoxville, TN (USA)",15 APR 2000
1:21.57,Zenith Velocity AC,,INT,1f1,"Gainesville, FL (USA)",07 APR 2012
1:21.58,Mississippi State,,INT,1,"Philadelphia, PA (USA)",26 APR 2002
1:21.60,South Carolina,,INT,3,"Philadelphia, PA (USA)",25 APR 2009
1:21.61,UTech,,INT,1h3,"Philadelphia, PA (USA)",25 APR 2014
1:21.62,Nike Comptrack,,INT,2,"Philadelphia, PA (USA)",25 APR 1992
1:21.63,Russia,,RUS,,Sheffield (GBR),05 JUN 1992
1:21.63,Jamaica,,JAM,2,"Philadelphia, PA (USA)",28 APR 2001
1:21.63,Florida,,INT,3,"Gainesville, FL (USA)",31 MAR 2018
1:21.63,Germany,,GER,2h2,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:21.64,Baylor,,USA,1,"Des Moines, IA (USA)",23 APR 2010
1:21.65,Baylor,,INT,1f1,"Des Moines, IA (USA)",27 APR 2007
1:21.66,Shandong,,CHN,1h1,Chongqing (CHN),25 JUN 2021
1:21.68,Florida,,USA,1f1,"Gainesville, FL (USA)",03 APR 2009
1:21.70,Austin All-Stars,,INT,1f1,"Austin, TX (USA)",08 APR 2000
1:21.70,PR of China,,CHN,3h2,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:21.71,UTech,,JAM,1f1,"Philadelphia, PA (USA)",28 APR 2012
1:21.72,Baylor,,USA,2f2,"Austin, TX (USA)",31 MAR 2012
1:21.73,Hungary,,HUN,,Paris (FRA),09 JUL 1982
1:21.73,Florida State,,INT,1,"Philadelphia, PA (USA)",28 APR 2007
1:21.74,Sichuan,,CHN,1h1,Xi'an (CHN),21 SEP 2021
1:21.75,Tennessee,,USA,1f1,"Knoxville, TN (USA)",15 APR 2005
1:21.76,Texas A&M,,INT,1h2,"Philadelphia, PA (USA)",26 APR 2013
1:21.81,Louisiana State,,INT,1h2,"Philadelphia, PA (USA)",29 APR 2011
1:21.82,Canada,,CAN,1f2,"Gainesville, FL (USA)",07 APR 2012
1:21.82,Guangdong,,CHN,2h2,Xi'an (CHN),21 SEP 2021
1:21.85,Germany,,GER,2,"Olympiastadion, Berlin (GER)",31 AUG 2001
1:21.87,Mid. Tennessee State,,INT,2,"Philadelphia, PA (USA)",28 APR 2001
1:21.87,Pure Athletics,,INT,4f1,"Gainesville, FL (USA)",01 APR 2017
1:21.87,South Carolina,,USA,1f3,"Gainesville, FL (USA)",30 MAR 2019
1:21.88,Total Sports,,INT,1,"Lawrence, KS (USA)",19 APR 2008
1:21.88,Barbados,,BAR,4,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:21.88,Barbados,,BAR,2h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:21.90,Louisiana State,,INT,1h4,"Philadelphia, PA (USA)",25 APR 2014
1:21.91,St. Augustine's,,INT,4f1,"Philadelphia, PA (USA)",26 APR 2014
1:21.91,G.C. Foster College,,JAM,1h3,"Philadelphia, PA (USA)",28 APR 2017
1:21.92,Zenith Velocity AC,,INT,2f1,"Gainesville, FL (USA)",04 APR 2015
1:21.93,South Carolina,,INT,3f1,"Gainesville, FL (USA)",02 APR 2016
1:21.95,Houston,,USA,1f1,"Austin, TX (USA)",08 APR 2006
1:21.97,Saint Kitts and Nevis,,SKN,3h1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:21.97,Fujian,,CHN,1f2,"Shangyu Stadium, Shaoxing (CHN)",13 JUN 2021
1:21.97,Baylor,,USA,3f2,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
1:21.98,Hobson's Choice,,INT,2f1,"Lawrence, KS (USA)",19 APR 2008
1:21.98,Arkansas,,INT,3f2,"Austin, TX (USA)",02 APR 2016
1:21.98,Shandong,,CHN,1,Chongqing (CHN),25 JUN 2021
1:21.99,Arkansas,,USA,1,"Fayetteville, AR (USA)",25 MAR 2017
1:21.99,Star Athletics B,,INT,2,"PVAMU Track Stadium, Prairie View, TX (USA)",27 MAR 2021
1:22.00,Florida,,USA,3f1,"Philadelphia, PA (USA)",30 APR 2011
1:22.00,Arkansas,,INT,3f2,"Austin, TX (USA)",31 MAR 2018
1:22.01,Baylor,,USA,1f3,"Des Moines, IA (USA)",24 APR 2009
1:22.01,Jamaica,,JAM,2h1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
1:22.01,South Carolina,,INT,3,"Philadelphia, PA (USA)",29 APR 2017
1:22.01,Sichuan D,,CHN,1,"Sichuan Xipu Training Base, Chengdu (CHN)",24 JUL 2020
1:22.02,Baylor,,USA,1f2,"Austin, TX (USA)",05 APR 2008
1:22.03,Team U.S.A.,,USA,3f1,"Lawrence, KS (USA)",19 APR 2008
1:22.03,Texas A&M,,INT,1h4,"Philadelphia, PA (USA)",24 APR 2009
1:22.04,Texas A&M,,INT,1h3,"Philadelphia, PA (USA)",29 APR 2011
1:22.04,Houston,,INT,1,"Philadelphia, PA (USA)",26 APR 2019
1:22.05,Hurdle Mechanic,,USA,3f1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
1:22.06,Maryland Elite Athletic Club,,INT,2f1,"Raleigh, NC (USA)",01 APR 2000
1:22.06,South Africa,,RSA,1,Port Elizabeth (RSA),01 MAR 2002
1:22.06,Florida,,USA,1f1,"Gainesville, FL (USA)",04 APR 2008
1:22.06,Texas A&M,,INT,1f2,"Austin, TX (USA)",04 APR 2009
1:22.06,Cuba,,CUB,1,La Habana (CUB),15 FEB 2014
1:22.07,Jiangsu,,CHN,2,Chongqing (CHN),25 JUN 2021
1:22.07,Sichuan,,CHN,2,Fuzhou (CHN),22 OCT 2022
1:22.08,South Africa,,RSA,,Port Elizabeth (RSA),01 MAR 2002
1:22.08,Florida,,USA,1f1,"Gainesville, FL (USA)",25 MAR 2005
1:22.08,Zenith Velocity AC,,INT,2f1,"Gainesville, FL (USA)",05 APR 2014
1:22.08,Nigeria,,NGR,4h2,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:22.09,Florida State,,INT,1,"Tallahassee, FL (USA)",28 MAR 2008
1:22.12,Waseda University,,JPN,1,Yokohama (JPN),14 SEP 2014
1:22.12,Arkansas,,USA,1,"Fayetteville, AR (USA)",28 APR 2018
1:22.13,Reebok Enclave,,USA,2f2,"Philadelphia, PA (USA)",29 APR 2000
1:22.15,Canada,,CAN,2,"Philadelphia, PA (USA)",24 APR 2004
1:22.16,RED,,USA,1,"Prairie View, TX (USA)",24 MAR 2018
1:22.16,Star Athletics,,INT,1,"Prairie View, TX (USA)",03 APR 2021
1:22.17,Jamaica,,JAM,1,"Philadelphia, PA (USA)",27 APR 2002
1:22.17,Zenith Velocity AC,,INT,1f1,"Gainesville, FL (USA)",06 APR 2013
1:22.17,USC,,INT,1f2,"Gainesville, FL (USA)",05 APR 2014
1:22.18,Bahamas,,BAH,4h1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:22.19,Fujian,,CHN,1,Fuzhou (CHN),23 MAY 2021
1:22.20,Jiangsu,,CHN,1,Chengdu (CHN),16 MAY 2021
1:22.21,South Carolina,,INT,3f1,"Philadelphia, PA (USA)",24 APR 2010
1:22.22,Star Athletics,,INT,2f1,"Gainesville, FL (USA)",06 APR 2013
1:22.23,St. Augustine's,,INT,2f2,"Gainesville, FL (USA)",05 APR 2014
1:22.23,USATF High Performance C,,USA,1f2,"Gainesville, FL (USA)",30 MAR 2019
1:22.26,Elite Athetes international,,INT,3f1,"Gainesville, FL (USA)",04 APR 2015
1:22.28,GW Exp,,USA,1f1,"Raleigh, NC (USA)",31 MAR 2012
1:22.28,Texas A&M,,USA,2f2,"Austin, TX (USA)",01 APR 2017
1:22.29,South Carolina,,INT,2f1,"Gainesville, FL (USA)",03 APR 2009
1:22.29,Jiangsu,,CHN,1f1,"Shangyu Stadium, Shaoxing (CHN)",13 JUN 2021
1:22.31,Texas A&M,,INT,4f1,"Philadelphia, PA (USA)",24 APR 2010
1:22.31,Louisiana State,,INT,2,"Baton Rouge, LA (USA)",29 APR 2017
1:22.33,Arkansas,,INT,1h2,"Philadelphia, PA (USA)",29 APR 2005
1:22.34,Shandong,,CHN,2f2,"Shangyu Stadium, Shaoxing (CHN)",13 JUN 2021
1:22.35,St. Augustine's,,INT,4,"Philadelphia, PA (USA)",25 APR 2009
1:22.35,Kenya,,KEN,5,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
1:22.36,Tennessee,,USA,1h2,"Philadelphia, PA (USA)",27 APR 2007
1:22.36,Saint Kitts and Nevis,,SKN,2h2,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.38,Poland,,POL,3h2,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.38,South Carolina,,INT,1,"Philadelphia, PA (USA)",30 APR 2016
1:22.39,Florida,,USA,1h2,"Philadelphia, PA (USA)",23 APR 2010
1:22.40,South Carolina,,INT,3,"Philadelphia, PA (USA)",28 APR 2001
1:22.40,Bahamas,,BAH,2h1,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:22.40,Shandong,,CHN,3h2,Xi'an (CHN),21 SEP 2021
1:22.41,Japan,,JPN,1,Tokorozawa (JPN),22 SEP 2013
1:22.42,Sparta Praha,,TCH,1,Praha (TCH),28 MAY 1988
1:22.42,St. Augustine's,,INT,3f1,"Gainesville, FL (USA)",06 APR 2013
1:22.43,Mississippi State,,INT,5,"Philadelphia, PA (USA)",25 APR 2009
1:22.43,Germany,,GER,1f1,"Stadion Śląski, Chorzów (POL)",02 MAY 2021
1:22.43,Phanos,,NED,2,"Sportcomplex Nenijto, Rotterdam (NED)",04 SEP 2021
1:22.44,UTEP,,INT,1,"Des Moines, IA (USA)",27 APR 2001
1:22.44,Louisiana State,,INT,3f2,"Austin, TX (USA)",31 MAR 2012
1:22.45,Mississippi State,,INT,1,"Mississippi State, MS (USA)",23 MAR 2018
1:22.45,Mississippi State,,INT,1,"Starkville, MS (USA)",23 MAR 2018
1:22.48,Unattached,,INT,1,"Starkville, MS (USA)",01 APR 2011
1:22.48,South Carolina,,INT,1f2,"Gainesville, FL (USA)",01 APR 2017
1:22.48,Liaoning,,CHN,6,Xi'an (CHN),23 SEP 2021
1:22.50,Florida,,USA,2h2,"Philadelphia, PA (USA)",29 APR 2011
1:22.50,Georgia,,USA,1f3,"Des Moines, IA (USA)",25 APR 2014
1:22.51,Chuo University,,JPN,2,Itami (JPN),05 OCT 2014
1:22.52,Clemson,,INT,2,"Philadelphia, PA (USA)",29 APR 2000
1:22.53,Auburn,,INT,2,"Philadelphia, PA (USA)",30 APR 2016
1:22.55,Kenya,,KEN,4f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:22.55,Jiangsu,,CHN,2h1,Xi'an (CHN),21 SEP 2021
1:22.56,Mississippi State,,USA,1f1,"Athens, GA (USA)",19 APR 2008
1:22.56,Kenya,,KEN,3h1,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:22.57,Florida,,INT,2f1,"Gainesville, FL (USA)",26 MAR 2004
1:22.57,UNA - Nike G.W.,,INT,1f1,"Raleigh, NC (USA)",26 MAR 2005
1:22.57,Star Athletics,,USA,3f1,"Gainesville, FL (USA)",05 APR 2014
1:22.57,Mississippi State,,INT,1f3,"Gainesville, FL (USA)",02 APR 2016
1:22.58,Mississippi State,,USA,1h1,"Philadelphia, PA (USA)",29 APR 2011
1:22.58,United States Red,,USA,2,"Prairie View, TX (USA)",23 MAR 2019
1:22.59,Sichuan,,CHN,1,"Universiade Center, Shenzhen (CHN)",06 FEB 2021
1:22.60,World Express AC,,INT,2f1,"Gainesville, FL (USA)",03 APR 2010
1:22.60,Louisiana State,,INT,1f2,"Austin, TX (USA)",28 MAR 2015
1:22.60,Arizona Speedsters,,INT,2,"Austin, TX (USA)",01 APR 2017
1:22.60,Canada B,,CAN,5f1,"Gainesville, FL (USA)",01 APR 2017
1:22.61,UTech,,JAM,1h2,"Philadelphia, PA (USA)",27 APR 2012
1:22.62,Nebraska,,INT,2f1,"Des Moines, IA (USA)",27 APR 2007
1:22.63,Arkansas,,INT,2h3,"Philadelphia, PA (USA)",29 APR 2011
1:22.65,Germany,,GER,3,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.66,Thailand,,THA,3,"Philadelphia, PA (USA)",29 APR 2000
1:22.66,Pittsburgh,,USA,5f1,"Philadelphia, PA (USA)",26 APR 2014
1:22.66,Arkansas,,INT,1f3,"Des Moines, IA (USA)",24 APR 2015
1:22.66,United States,,USA,4f2,"Austin, TX (USA)",31 MAR 2018
1:22.67,Japan,,JPN,5f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:22.67,Hubei,,CHN,2h1,Chongqing (CHN),25 JUN 2021
1:22.68,South Carolina State,,USA,1f1,"Orangeburg, SC (USA)",23 MAR 2013
1:22.69,South Carolina,,INT,3f1,"Gainesville, FL (USA)",03 APR 2010
1:22.69,United States B,,USA,5f2,"Austin, TX (USA)",31 MAR 2018
1:22.70,Canada,,CAN,1f4,"Baton Rouge, LA (USA)",24 MAR 2012
1:22.72,Oregon,,USA,2f2,"Gainesville, FL (USA)",01 APR 2017
1:22.73,USA White,,USA,3,"Philadelphia, PA (USA)",24 APR 2004
1:22.74,World Express AC,,INT,2f1,"Gainesville, FL (USA)",07 APR 2012
1:22.76,South Carolina,,USA,3f1,"Gainesville, FL (USA)",07 APR 2012
1:22.77,Waseda University,,JPN,1,Tokorozawa (JPN),20 SEP 2015
1:22.77,South Carolina,,INT,1h1,"Philadelphia, PA (USA)",28 APR 2017
1:22.78,UTech,,INT,1h1,"Philadelphia, PA (USA)",24 APR 2015
1:22.79,Trinidad and Tobago,,TTO,3h1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
1:22.80,Florida,,USA,1h2,"Philadelphia, PA (USA)",25 APR 2008
1:22.80,South Carolina,,INT,1f2,"Gainesville, FL (USA)",04 APR 2015
1:22.81,Mid. Tennessee State,,INT,2,"Philadelphia, PA (USA)",28 APR 2007
1:22.81,Kentucky,,INT,6,"Philadelphia, PA (USA)",25 APR 2009
1:22.81,PR of China,,CHN,6f1,"International Stadium, Yokohama (JPN)",12 MAY 2019
1:22.81,Henan,,CHN,4h2,Xi'an (CHN),21 SEP 2021
1:22.81,Henan,,CHN,7,Xi'an (CHN),23 SEP 2021
1:22.82,Jiangsu,,CHN,1f1,Shenyang (CHN),09 JUL 2019
1:22.83,South Carolina,,USA,1f3,"Gainesville, FL (USA)",02 APR 2011
1:22.83,Guangdong,,CHN,1f2,Shenyang (CHN),09 JUL 2019
1:22.83,Sichuan,,CHN,2f1,"Shangyu Stadium, Shaoxing (CHN)",13 JUN 2021
1:22.85,South Carolina,,USA,4f1,"Philadelphia, PA (USA)",30 APR 2011
1:22.85,Texas A&M,,INT,2f1,"Philadelphia, PA (USA)",28 APR 2012
1:22.85,Poland,,POL,4,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.86,Barbados,,BAR,4h2,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.86,Bahamas,,BAH,1h3,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
1:22.87,UTEP,,INT,1f3,"Des Moines, IA (USA)",23 APR 2004
1:22.87,Louisiana State,,INT,3f2,"Austin, TX (USA)",29 MAR 2014
1:22.88,Tennessee,,USA,1f1,"Knoxville, TN (USA)",13 APR 2007
1:22.89,Fujian,,CHN,1,Taizhou (CHN),27 MAY 2023
1:22.90,Mississippi State,,INT,1f1,"Tuscaloosa, AL (USA)",24 MAR 2002
1:22.90,St. Augustine's,,INT,1f1,"Raleigh, NC (USA)",30 MAR 2013
1:22.90,Purdue,,INT,1f4,"Gainesville, FL (USA)",30 MAR 2019
1:22.90,Purdue,,USA,1f4,"Drake Stadium, Des Moines, IA (USA)",28 APR 2023
1:22.91,Florida State,,INT,1f1,"Lake Buena Vista, FL (USA)",24 MAR 2007
