Mark,Competitor,DOB,Nat,Pos,Venue,Date
22.67,Tom WALSH,01 MAR 1992,NZL,1,Auckland (NZL),25 MAR 2018
22.67,Ryan CROUSER,18 DEC 1992,USA,1f1,"Tucson, AZ (USA)",18 MAY 2019
22.67,Ryan CROUSER,18 DEC 1992,USA,1,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021
22.65,Ryan CROUSER,18 DEC 1992,USA,1,"Sacramento, CA (USA)",25 JUN 2017
22.65,Joe KOVACS,28 JUN 1989,USA,2,"National Stadium, Tokyo (JPN)",05 AUG 2021
22.65,Joe KOVACS,28 JUN 1989,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022
22.64,Udo BEYER,09 AUG 1955,GDR,1,Berlin (GDR),20 AUG 1986
22.63,Ryan CROUSER,18 DEC 1992,USA,1,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023
22.62,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GDR),22 SEP 1985
22.62,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019
22.61,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Potsdam (GDR),08 SEP 1988
22.61,Darlan ROMANI,09 APR 1991,BRA,1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
22.61,Joe KOVACS,28 JUN 1989,USA,1,"Sint-Katelijneplein, Bruxelles (BEL)",01 SEP 2022
22.6,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Tallinn (EST),21 JUN 1986
22.6,Tom WALSH,01 MAR 1992,NZL,1,"Letzigrund, Zürich (SUI)",30 AUG 2018
22.6,Ryan CROUSER,18 DEC 1992,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",20 MAY 2021
22.59,Ryan CROUSER,18 DEC 1992,USA,1,"Republic Square, Beograd (SRB)",17 SEP 2020
22.57,Joe KOVACS,28 JUN 1989,USA,1,"Tucson, AZ (USA)",18 MAY 2017
22.56,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GER),13 SEP 1988
22.56,Joe KOVACS,28 JUN 1989,USA,1,"Stade Louis II, Monaco (MON)",17 JUL 2015
22.56,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",25 AUG 2020
22.54,Christian CANTWELL,30 SEP 1980,USA,1,"Gresham, OR (USA)",05 JUN 2004
22.53,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
22.53,Darlan ROMANI,09 APR 1991,BRA,4,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
22.52,John BRENNER,04 JAN 1961,USA,1,"Walnut, CA (USA)",26 APR 1987
22.52,Ryan CROUSER,18 DEC 1992,USA,1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016
22.51,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Erfurt (GER),01 JUN 1986
22.51,Adam NELSON,07 JUL 1975,USA,1,"Portland, OR (USA)",18 MAY 2002
22.49,Joe KOVACS,28 JUN 1989,USA,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
22.47,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Dresden (GER),17 AUG 1986
22.47,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Helsinki (FIN),02 JUL 1987
22.47,Ulf TIMMERMANN,01 NOV 1962,GDR,1,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988
22.47,Ryan CROUSER,18 DEC 1992,USA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017
22.47,Tom WALSH,01 MAR 1992,NZL,3,"National Stadium, Tokyo (JPN)",05 AUG 2021
22.46,Joe KOVACS,28 JUN 1989,USA,1,"Vanderbilt Track, Nashville, TN (USA)",30 APR 2022
22.45,Brian OLDFIELD,01 JUN 1945,USA,1,"El Paso, TX (USA)",22 MAY 1976
22.45,Christian CANTWELL,30 SEP 1980,USA,1,"International Stadium, Gateshead (GBR)",11 JUN 2006
22.45,Tom WALSH,01 MAR 1992,NZL,1q1,Gold Coast (AUS),08 APR 2018
22.44,Darrell HILL,17 AUG 1993,USA,1,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2017
22.44,Ryan CROUSER,18 DEC 1992,USA,1,"Chula Vista, CA (USA)",13 JUL 2019
22.44,Tom WALSH,01 MAR 1992,NZL,1,"Stade Charléty, Paris (FRA)",24 AUG 2019
22.43,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Lüdenscheid (GER),18 JUN 1987
22.43,Reese HOFFA,08 OCT 1977,USA,1,"Crystal Palace, London (GBR)",03 AUG 2007
22.43,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2017
22.43,Ryan CROUSER,18 DEC 1992,USA,1,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020
22.42,Randy BARNES,16 JUN 1966,USA,1,"Letzigrund, Zürich (SUI)",17 AUG 1988
22.41,Christian CANTWELL,30 SEP 1980,USA,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
22.4,Darrell HILL,17 AUG 1993,USA,2,"Letzigrund, Zürich (SUI)",30 AUG 2018
22.39,Randy BARNES,16 JUN 1966,USA,2,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988
22.39,Ryan CROUSER,18 DEC 1992,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017
22.39,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Śląski, Chorzów (POL)",05 SEP 2021
22.39,Tom WALSH,01 MAR 1992,NZL,2,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2021
22.38,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",29 APR 2023
22.37,Ryan CROUSER,18 DEC 1992,USA,2,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2017
22.36,Ryan CROUSER,18 DEC 1992,USA,1,"Chula Vista, CA (USA)",16 JUN 2019
22.36,Darlan ROMANI,09 APR 1991,BRA,1,"Five Rings Sports Center, Wuhan (CHN)",22 OCT 2019
22.35,Christian CANTWELL,30 SEP 1980,USA,1,"Carson, CA (USA)",22 MAY 2004
22.35,Christian CANTWELL,30 SEP 1980,USA,1,St. Charles (USA),19 JUN 2010
22.35,Joe KOVACS,28 JUN 1989,USA,,"Los Angeles, CA (USA)",11 APR 2015
22.35,Joe KOVACS,28 JUN 1989,USA,2,"Sacramento, CA (USA)",25 JUN 2017
22.35,Ryan CROUSER,18 DEC 1992,USA,1,Vila Real de Santo António (POR),26 AUG 2017
22.35,Darrell HILL,17 AUG 1993,USA,1,"Dinamo National Olympic Stadium, Minsk (BLR)",09 SEP 2019
22.34,Darrell HILL,17 AUG 1993,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021
22.34,Joe KOVACS,28 JUN 1989,USA,2,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
22.32,Michał HARATYK,10 APR 1992,POL,1,Warszawa (POL),28 JUL 2019
22.32,Michał HARATYK,10 APR 1992,POL,1,"Stadion OPO Cetniewo, Władysławowo (POL)",03 AUG 2019
22.31,Udo BEYER,09 AUG 1955,GDR,1,Potsdam (GDR),20 AUG 1987
22.31,Christian CANTWELL,30 SEP 1980,USA,1f1,"Champaign, IL (USA)",07 JUL 2012
22.31,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Juliska, Praha (CZE)",04 JUN 2018
22.31,Joe KOVACS,28 JUN 1989,USA,2,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019
22.31,Tom WALSH,01 MAR 1992,NZL,1,"Stadion Śląski, Chorzów (POL)",05 JUN 2022
22.3,Tom WALSH,01 MAR 1992,NZL,1,"Place De Brouckère, Bruxelles (BEL)",05 SEP 2019
22.29,Tom WALSH,01 MAR 1992,NZL,1,"Bislett Stadion, Oslo (NOR)",07 JUN 2018
22.29,Joe KOVACS,28 JUN 1989,USA,2,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021
22.29,Josh AWOTUNDE,12 JUN 1995,USA,3,"Hayward Field, Eugene, OR (USA)",17 JUL 2022
22.29,Ryan CROUSER,18 DEC 1992,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023
22.28,Brian OLDFIELD,01 JUN 1945,USA,1,Edinburgh (GBR),18 JUN 1975
22.28,Randy BARNES,16 JUN 1966,USA,1,"Walnut, CA (USA)",22 APR 1990
22.28,Ryan WHITING,24 NOV 1986,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013
22.28,Ryan CROUSER,18 DEC 1992,USA,1,"Sports Park Mladost, Zagreb (CRO)",05 SEP 2016
22.28,Ryan CROUSER,18 DEC 1992,USA,1,Bellinzona (SUI),01 SEP 2019
22.28,Ryan CROUSER,18 DEC 1992,USA,1q1,"Hayward Field, Eugene, OR (USA)",15 JUL 2022
22.27,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Śląski, Chorzów (POL)",08 JUN 2018
22.27,Tom WALSH,01 MAR 1992,NZL,1,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019
22.26,John BRENNER,04 JAN 1961,USA,1,"Westwood, CA (USA)",18 APR 1987
22.26,Tom WALSH,01 MAR 1992,NZL,1,"Alexander Stadium, Birmingham (GBR)",05 AUG 2022
22.25,Werner GÜNTHÖR,01 JUN 1961,SUI,1,"Letzigrund, Zürich (SUI)",19 AUG 1987
22.25,Christian CANTWELL,30 SEP 1980,USA,1,"Atlanta, GA (USA)",18 JUN 2004
22.25,Konrad BUKOWIECKI,17 MAR 1997,POL,1,"Stadion Śląski, Chorzów (POL)",14 SEP 2019
22.25,Joe KOVACS,28 JUN 1989,USA,1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022
22.24,Sergey SMIRNOV,17 SEP 1960,URS,2,Tallinn (EST),21 JUN 1986
22.23,Werner GÜNTHÖR,01 JUN 1961,SUI,1,"Stadio Olimpico, Roma (ITA)",29 AUG 1987
22.22,Udo BEYER,09 AUG 1955,GDR,1,"Los Angeles, CA (USA)",25 JUN 1983
22.22,Werner GÜNTHÖR,01 JUN 1961,SUI,1,"Neckarstadion, Stuttgart (GER)",28 AUG 1986
22.22,Adam NELSON,07 JUL 1975,USA,1,"Palo Alto, CA (USA)",22 JUN 2002
22.22,Christian CANTWELL,30 SEP 1980,USA,1,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010
22.22,Bob BERTEMES,24 MAY 1993,LUX,1,Luxembourg (LUX),04 AUG 2019
22.22,Tom WALSH,01 MAR 1992,NZL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021
22.22,Tom WALSH,01 MAR 1992,NZL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023
22.21,Dylan ARMSTRONG,15 JAN 1981,CAN,1,Calgary (CAN),25 JUN 2011
22.21,Tom WALSH,01 MAR 1992,NZL,2,"Sports Park Mladost, Zagreb (CRO)",05 SEP 2016
22.21,Ryan CROUSER,18 DEC 1992,USA,1,"Chula Vista, CA (USA)",14 MAY 2018
22.21,Ryan CROUSER,18 DEC 1992,USA,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2018
22.2,John GODINA,31 MAY 1972,USA,1,"Carson, CA (USA)",22 MAY 2005
22.2,David STORL,27 JUL 1990,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015
22.2,Tom WALSH,01 MAR 1992,NZL,1,"Letzigrund, Zürich (SUI)",01 SEP 2016
22.19,Brian OLDFIELD,01 JUN 1945,USA,1,San José (USA),26 MAY 1984
22.19,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GER),30 AUG 1989
22.19,Kevin TOTH,29 DEC 1967,USA,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2002
22.19,Ryan CROUSER,18 DEC 1992,USA,1,"Fountains, Zagreb (CRO)",10 SEP 2022
22.19,Joe KOVACS,28 JUN 1989,USA,1,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022
22.18,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Århus (DEN),01 JUL 1987
22.18,Randy BARNES,16 JUN 1966,USA,1,Linz (AUT),14 AUG 1989
22.18,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Bern (SUI),29 AUG 1989
22.18,Ryan CROUSER,18 DEC 1992,USA,3,"Letzigrund, Zürich (SUI)",30 AUG 2018
22.18,Tom WALSH,01 MAR 1992,NZL,1,"Stadion Śląski, Chorzów (POL)",16 JUN 2019
22.17,Alessandro ANDREI,03 JAN 1959,ITA,1,San Giovanni Valdarno (ITA),16 MAY 1987
22.17,Christian CANTWELL,30 SEP 1980,USA,1,"Eugene, OR (USA)",28 MAY 2006
22.17,Ryan CROUSER,18 DEC 1992,USA,2,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
22.17,Bob BERTEMES,24 MAY 1993,LUX,1,Dudelange (LUX),15 SEP 2019
22.17,Michał HARATYK,10 APR 1992,POL,1,"Stadion Zygmunta Szelesta, Warszawa (POL)",15 MAY 2021
22.16,Sergey SMIRNOV,17 SEP 1960,URS,1,Kiev (URS),16 JUL 1986
22.16,Werner GÜNTHÖR,01 JUN 1961,SUI,1,St. Gallen (SUI),20 SEP 1986
22.16,Christian CANTWELL,30 SEP 1980,USA,1,Zagreb (CRO),31 AUG 2009
22.16,Reese HOFFA,08 OCT 1977,USA,1,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010
22.16,Tom WALSH,01 MAR 1992,NZL,1,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018
22.15,Udo BEYER,09 AUG 1955,GDR,1,Göteborg (SWE),06 JUL 1978
22.15,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GER),27 APR 1988
22.15,Adam NELSON,07 JUL 1975,USA,1,"Knoxville, TN (USA)",13 APR 2002
22.15,Ryan CROUSER,18 DEC 1992,USA,1,Auckland (NZL),26 FEB 2017
22.15,Tom WALSH,01 MAR 1992,NZL,1,Thum (GER),30 AUG 2019
22.15,Darlan ROMANI,09 APR 1991,BRA,2,"Place De Brouckère, Bruxelles (BEL)",05 SEP 2019
22.15,Tom WALSH,01 MAR 1992,NZL,2,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023
22.14,Udo BEYER,09 AUG 1955,GDR,1,Jena (GDR),27 JUN 1986
22.14,Tom WALSH,01 MAR 1992,NZL,1q1,"Olympic Stadium, London (GBR)",05 AUG 2017
22.13,Joe KOVACS,28 JUN 1989,USA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2016
22.13,Ryan CROUSER,18 DEC 1992,USA,1,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019
22.12,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Luzern (SUI),04 JUN 1987
22.12,Adam NELSON,07 JUL 1975,USA,1,"Sacramento, CA (USA)",15 JUL 2000
22.12,Adam NELSON,07 JUL 1975,USA,1,"Eugene, OR (USA)",08 JUN 2008
22.12,Joe KOVACS,28 JUN 1989,USA,1,"Hayward Field, Eugene, OR (USA)",29 MAY 2015
22.12,Jacko GILL,20 DEC 1994,NZL,1,"Douglas Track & Field, Auckland (NZL)",16 MAR 2023
22.12,Tom WALSH,01 MAR 1992,NZL,2,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023
22.11,Randy BARNES,16 JUN 1966,USA,1,"Walnut, CA (USA)",24 APR 1988
22.11,Ryan WHITING,24 NOV 1986,USA,1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013
22.11,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",01 JUL 2016
22.11,Ryan CROUSER,18 DEC 1992,USA,1,"Lawrence, KS (USA)",21 APR 2017
22.11,Darrell HILL,17 AUG 1993,USA,3,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019
22.11,Joe KOVACS,28 JUN 1989,USA,2,"Stade Charléty, Paris (FRA)",24 AUG 2019
22.1,Sergey GAVRYUSHIN,27 JUN 1959,URS,1,Tbilisi (GEO),31 AUG 1986
22.1,Udo BEYER,09 AUG 1955,GDR,2,Potsdam (GDR),08 SEP 1988
22.1,Christian CANTWELL,30 SEP 1980,USA,1,"Des Moines, IA (USA)",29 APR 2006
22.1,Reese HOFFA,08 OCT 1977,USA,1,"Eugene, OR (USA)",28 JUN 2008
22.1,Cory MARTIN,22 MAY 1985,USA,1,"Tucson, AZ (USA)",22 MAY 2010
22.1,Tom WALSH,01 MAR 1992,NZL,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021
22.09,Sergey KASNAUSKAS,20 APR 1961,URS,1,Staiki (BLR),23 AUG 1984
22.09,Udo BEYER,09 AUG 1955,GDR,1,Jena (GDR),25 JUN 1987
22.09,Christian CANTWELL,30 SEP 1980,USA,1,"Olympiastadion, Stockholm (SWE)",05 AUG 2010
22.09,Adam NELSON,07 JUL 1975,USA,1,"Hayward Field, Eugene, OR (USA)",26 JUN 2011
22.09,Reese HOFFA,08 OCT 1977,USA,1,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011
22.09,Ryan CROUSER,18 DEC 1992,USA,1,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2018
22.08,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Erfurt (GER),22 JUN 1985
22.08,Michał HARATYK,10 APR 1992,POL,2,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018
22.08,Ryan CROUSER,18 DEC 1992,USA,3,"Place De Brouckère, Bruxelles (BEL)",05 SEP 2019
22.08,Tom WALSH,01 MAR 1992,NZL,4,"Hayward Field, Eugene, OR (USA)",17 JUL 2022
22.08,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Allmend, Luzern (SUI)",30 AUG 2022
22.08,Roger STEEN,17 MAY 1992,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",19 MAY 2023
22.07,Christian CANTWELL,30 SEP 1980,USA,1,Thessaloniki (GRE),12 SEP 2009
22.07,Christian CANTWELL,30 SEP 1980,USA,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011
22.07,Darlan ROMANI,09 APR 1991,BRA,1,Lima (PER),07 AUG 2019
22.06,Alessandro ANDREI,03 JAN 1959,ITA,1,Viareggio (ITA),06 AUG 1986
22.06,Joe KOVACS,28 JUN 1989,USA,1,"San Diego, CA (USA)",25 APR 2015
22.06,Tom WALSH,01 MAR 1992,NZL,1,Bedford (GBR),30 JUL 2017
22.06,Tom WALSH,01 MAR 1992,NZL,1,Timaru (NZL),14 MAR 2018
22.06,Tom WALSH,01 MAR 1992,NZL,2,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019
22.05,Sergey SMIRNOV,17 SEP 1960,URS,1,Moskva (URS),17 AUG 1985
22.05,Udo BEYER,09 AUG 1955,GDR,3,Tallinn (EST),21 JUN 1986
22.05,Udo BEYER,09 AUG 1955,GDR,1,Karl Marx Stadt (GDR),12 JUN 1988
22.05,Ryan CROUSER,18 DEC 1992,USA,1,Christchurch (NZL),19 FEB 2017
22.05,Ryan CROUSER,18 DEC 1992,USA,1,"Stade Louis II, Monaco (MON)",19 JUL 2018
22.05,Ryan CROUSER,18 DEC 1992,USA,1q2,"National Stadium, Tokyo (JPN)",03 AUG 2021
22.05,Ryan CROUSER,18 DEC 1992,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022
22.04,Udo BEYER,09 AUG 1955,GDR,1,Rehlingen (GER),11 JUN 1984
22.04,Adam NELSON,07 JUL 1975,USA,1,"Indianapolis, IN (USA)",23 JUN 2006
22.04,Christian CANTWELL,30 SEP 1980,USA,1,Århus (DEN),06 JUL 2006
22.04,Reese HOFFA,08 OCT 1977,USA,1,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007
22.04,Joe KOVACS,28 JUN 1989,USA,1,"Olympic Stadium, London (GBR)",23 JUL 2016
22.04,Tom WALSH,01 MAR 1992,NZL,1,"Athens, GA (USA)",21 JUL 2017
22.04,Joe KOVACS,28 JUN 1989,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021
22.03,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Neubrandenburg (GDR),22 JUL 1989
22.03,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Oslo (NOR),06 JUL 1991
22.03,Randy BARNES,16 JUN 1966,USA,1,"Indianapolis, IN (USA)",12 JUN 1997
22.03,Christian CANTWELL,30 SEP 1980,USA,1,"Olympiastadion, Berlin (GER)",15 AUG 2009
22.03,Joe KOVACS,28 JUN 1989,USA,1,"Sacramento, CA (USA)",25 JUN 2014
22.03,Tom WALSH,01 MAR 1992,NZL,1,"Olympic Stadium, London (GBR)",06 AUG 2017
22.02,Brian OLDFIELD,01 JUN 1945,USA,1,"Modesto, CA (USA)",16 MAY 1981
22.02,Dave LAUT,21 DEC 1956,USA,1,Koblenz (GER),25 AUG 1982
22.02,John GODINA,31 MAY 1972,USA,1,"Eugene, OR (USA)",27 JUN 1999
22.02,Darlan ROMANI,09 APR 1991,BRA,1,Białystok (POL),07 JUL 2019
22.01,Sergey SMIRNOV,17 SEP 1960,URS,1,Tokyo (JPN),21 SEP 1985
22.01,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Praha (TCH),27 JUN 1987
22.01,Randy BARNES,16 JUN 1966,USA,1,"San Diego, CA (USA)",25 JUN 1988
22.01,Joe KOVACS,28 JUN 1989,USA,1,"Bislett Stadion, Oslo (NOR)",09 JUN 2016
22.01,Tomáš STANĚK,13 JUN 1991,CZE,1,Schönebeck (GER),02 JUN 2017
22.01,Tomáš STANĚK,13 JUN 1991,CZE,1,"Stadion PGE Narodowy, Warszawa (POL)",15 AUG 2017
22.01,Ryan CROUSER,18 DEC 1992,USA,1,"Des Moines, IA (USA)",28 APR 2018
22.0,Aleksandr BARYSHNIKOV,11 NOV 1948,URS,1,Colombes (FRA),10 JUL 1976
22.0,Udo BEYER,09 AUG 1955,GDR,1,Dresden (GER),26 JUL 1984
22.0,Ulf TIMMERMANN,01 NOV 1962,GDR,1,"Bruce Stadium, Canberra (AUS)",05 OCT 1985
22.0,Ulf TIMMERMANN,01 NOV 1962,GDR,2,Jena (GDR),27 JUN 1986
22.0,John GODINA,31 MAY 1972,USA,1,"Knoxville, TN (USA)",03 JUN 1995
22.0,Reese HOFFA,08 OCT 1977,USA,1,"Hayward Field, Eugene, OR (USA)",24 JUN 2012
22.0,Tom WALSH,01 MAR 1992,NZL,1,Paris (FRA),27 AUG 2016
22.0,Ryan CROUSER,18 DEC 1992,USA,2,"Letzigrund, Zürich (SUI)",01 SEP 2016
22.0,Darlan ROMANI,09 APR 1991,BRA,1,Bragança Paulista (BRA),15 SEP 2018
22.0,Tom WALSH,01 MAR 1992,NZL,1,"Montgomery Bell Academy, Nashville, TN (USA)",06 JUN 2021
22.0,Joe KOVACS,28 JUN 1989,USA,2,"Stadion Śląski, Chorzów (POL)",05 SEP 2021
22.0,Josh AWOTUNDE,12 JUN 1995,USA,1,"Stadio Colbachini, Padova (ITA)",05 SEP 2021
22.0,Joe KOVACS,28 JUN 1989,USA,2,"Stadion Śląski, Chorzów (POL)",05 JUN 2022
22.0,Ryan CROUSER,18 DEC 1992,USA,2,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022
