Mark,Competitor,DOB,Nat,Pos,Venue,Date
38:39,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Kraków (POL),12 JUN 2004
38:40,Ilya MARKOV,19 JUN 1972,RUS,5,Kraków (POL),09 JUN 2001
38:40,Yafei CHU,09 MAY 1988,CHN,1,Kraków (POL),29 MAY 2010
38:41,Luke ADAMS,22 OCT 1976,AUS,9,Beijing (CHN),18 SEP 2010
38:42,Chilsung PARK,08 JUL 1982,KOR,10,Beijing (CHN),18 SEP 2010
38:42,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Madrid (ESP),16 MAY 2022
38:44,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Hildesheim (GER),13 SEP 2003
38:45,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Almería (ESP),13 FEB 2005
38:46,Juan Manuel MOLINA,15 MAR 1979,ESP,3,Madrid (ESP),04 MAR 2006
38:46,Yohann DINIZ,01 JAN 1978,FRA,3,Kraków (POL),30 MAY 2009
38:46,Eder SÁNCHEZ,21 MAY 1986,MEX,2,Kraków (POL),29 MAY 2010
38:47,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Kraków (POL),14 JUN 2003
38:47,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Saransk (RUS),10 JUN 2006
38:47,Kirill FROLOV,29 SEP 1993,RUS,1,Podolsk (RUS),03 MAY 2019
38:48,Andrey RUZAVIN,28 MAR 1986,RUS,2,Saransk (RUS),10 JUN 2006
38:48,Maksim PYANZIN,22 MAY 2003,ANA,1,Cheboksary (RUS),30 MAY 2021
38:49,Jozef PRIBILINEC,06 JUL 1960,SVK,1,Bad Salzdefürth (GER),03 SEP 1986
38:49,Diego GARCÍA CARRERA,19 JAN 1996,ESP,2,Madrid (ESP),16 MAY 2022
38:50,Zhen WANG,24 AUG 1991,CHN,1,La Coruña (ESP),17 SEP 2011
38:50,Ruslan DMYTRENKO,22 MAR 1986,UKR,1,Moskva (RUS),30 AUG 2014
38:50,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Podolsk (RUS),09 MAY 2015
38:51,Hao XU,06 FEB 1999,CHN,1,Wuzhong (CHN),15 DEC 2020
38:51,Kewen LI,07 MAR 1999,CHN,4,Wuzhong (CHN),15 DEC 2020
38:52,Ivan TROTSKI,27 MAY 1976,BLR,2,Hildesheim (GER),13 SEP 2003
38:52,Ilya MARKOV,19 JUN 1972,RUS,1,Kraków (POL),17 SEP 2005
38:54,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Klimovsk (RUS),14 MAY 2006
38:54,Igor YEROKHIN,04 SEP 1985,RUS,3,Saransk (RUS),10 JUN 2006
38:55,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Madrid (ESP),01 JUN 2003
38:55,Ivan TROTSKI,27 MAY 1976,BLR,2,Kraków (POL),14 JUN 2003
38:55,Erik TYSSE,04 DEC 1980,NOR,1,Søfteland (NOR),26 MAR 2006
38:56,Francesco FORTUNATO,13 DEC 1994,ITA,1,Madrid (ESP),30 APR 2023
38:57,Aleksandr YARGUNKIN,06 JAN 1981,RUS,4,Saransk (RUS),19 SEP 2009
38:57,Tianlei LI,23 SEP 1990,CHN,1f2,Beijing (CHN),18 SEP 2010
38:58,Viktor BURAYEV,23 AUG 1982,RUS,1,Saransk (RUS),21 JUN 2003
38:59,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Madrid (ESP),01 JUN 2003
38:59,Erik TYSSE,04 DEC 1980,NOR,2,Kraków (POL),17 SEP 2005
38:59,Chris ERICKSON,01 DEC 1981,AUS,11,Beijing (CHN),18 SEP 2010
38:59,Veli-Matti PARTANEN,28 OCT 1991,FIN,1,Tuusula (FIN),14 APR 2012
39:00,Nikolay MATVEYEV,15 JAN 1955,URS,,Minsk (URS),20 MAY 1980
39:00,Yafei CHU,09 MAY 1988,CHN,1,Xi'an (CHN),21 OCT 2006
39:01,Ilya MARKOV,19 JUN 1972,RUS,4,Kraków (POL),08 JUN 2002
39:01,Aigars FADEJEVS,27 DEC 1975,LAT,3,Kraków (POL),14 JUN 2003
39:01,Grzegorz SUDOŁ,28 AUG 1978,POL,1,Zaniemsyl (POL),23 APR 2005
39:02,Denis LANGLOIS,10 OCT 1968,FRA,6,Kraków (POL),09 JUN 2001
39:03,Christian VILLAVICENCIO,30 OCT 1972,NCA,5,Kraków (POL),08 JUN 2002
39:03,Vladimir STANKIN,02 JAN 1974,RUS,4,Saransk (RUS),10 JUN 2006
39:03,Hao WANG,16 AUG 1989,CHN,5,Saransk (RUS),19 SEP 2009
39:03,Caio BONFIM,19 MAR 1991,BRA,2,Madrid (ESP),30 APR 2023
39:04,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Zaniemsyl (POL),17 APR 2004
39:04,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Sochi (RUS),17 FEB 2020
39:06,Luis Fernando LÓPEZ,03 JUN 1979,COL,3,Kraków (POL),29 MAY 2010
39:06,João VIEIRA,20 FEB 1976,POR,12,Beijing (CHN),18 SEP 2010
39:06,Zelin CAI,11 APR 1991,CHN,13,Beijing (CHN),18 SEP 2010
39:06,Francesco FORTUNATO,13 DEC 1994,ITA,1,Modena (ITA),18 OCT 2020
39:06,David HURTADO,21 APR 1999,ECU,3,Madrid (ESP),30 APR 2023
39:06,Massimo STANO,27 FEB 1992,ITA,4,Madrid (ESP),30 APR 2023
39:07,Matej TÓTH,10 FEB 1983,SVK,14,Beijing (CHN),18 SEP 2010
39:07,Yafei CHU,09 MAY 1988,CHN,2,La Coruña (ESP),17 SEP 2011
39:08,Axel NOACK,23 SEP 1961,GDR,1,Neubrandenburg (GDR),10 JUL 1988
39:08,Benjamin KUCIŃSKI,01 JUN 1982,POL,2,Zaniemsyl (POL),23 APR 2005
39:08,Bertrand MOULINET,06 JAN 1987,FRA,2,Moskva (RUS),30 AUG 2014
39:08,Aleksandr YARGUNKIN,06 JAN 1981,RUS,2,Buy (RUS),13 SEP 2014
39:08,Vasiliy MIZINOV,29 DEC 1997,ANA,1,Voronovo (RUS),02 MAY 2022
39:09,Artur MELESHKEVICH,11 APR 1975,BLR,6,Kraków (POL),08 JUN 2002
39:09,Cristian David BERDEJA,21 JUN 1981,MEX,3,Madrid (ESP),01 JUN 2003
39:09,Igor YEROKHIN,04 SEP 1985,RUS,1,Buy (RUS),24 SEP 2006
39:09,Danila MARTYNOV,01 MAY 2004,RUS,1,Voronovo (RUS),05 SEP 2021
39:09,Paul MCGRATH,07 MAR 2002,ESP,5,Madrid (ESP),30 APR 2023
39:10,José Ignacio DÍAZ,22 NOV 1979,ESP,4,Madrid (ESP),04 MAR 2006
39:10,João VIEIRA,20 FEB 1976,POR,3,La Coruña (ESP),17 SEP 2011
39:10,Tom BOSWORTH,17 JAN 1990,GBR,1,Coventry (GBR),01 MAR 2020
39:10,Yongjie WEN,28 SEP 1999,CHN,1,Hangzhou (CHN),17 APR 2022
39:11,Christopher LINKE,24 OCT 1988,GER,6,Madrid (ESP),30 APR 2023
39:12,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Huelva (ESP),26 JAN 2008
39:12,João VIEIRA,20 FEB 1976,POR,4,Kraków (POL),30 MAY 2009
39:13,Igor YEROKHIN,04 SEP 1985,RUS,1,Ishevsk (RUS),16 SEP 2006
39:13,Edikt KHAYRULLIN,29 MAY 1989,RUS,1,"Adler, Sochi (RUS)",24 FEB 2008
39:13,Caio BONFIM,19 MAR 1991,BRA,3,Madrid (ESP),16 MAY 2022
39:14,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Milano (ITA),28 JUN 2003
39:14,Grzegorz SUDOŁ,28 AUG 1978,POL,4,Kraków (POL),29 MAY 2010
39:14,Eder SÁNCHEZ,21 MAY 1986,MEX,4,La Coruña (ESP),17 SEP 2011
39:14,Danila MARTYNOV,01 MAY 2004,RUS,1,Sochi (RUS),31 JAN 2022
39:15,Vladimir ANDREYEV,07 SEP 1966,RUS,2,Saransk (RUS),21 JUN 2003
39:15,Aleksey BARTSAYKIN,22 MAR 1989,RUS,2,"Adler, Sochi (RUS)",24 FEB 2008
39:15,Alex SCHWAZER,26 NOV 1984,ITA,5,Kraków (POL),30 MAY 2009
39:15,Robert HEFFERNAN,28 FEB 1978,IRL,5,La Coruña (ESP),17 SEP 2011
39:15,Hao XU,06 FEB 1999,CHN,2,Hangzhou (CHN),17 APR 2022
39:16,Denis STRELKOV,26 OCT 1990,RUS,3,"Adler, Sochi (RUS)",24 FEB 2008
39:16,Luke ADAMS,22 OCT 1976,AUS,6,Saransk (RUS),19 SEP 2009
39:17,Stanislav YEMELYANOV,23 OCT 1990,RUS,4,"Adler, Sochi (RUS)",24 FEB 2008
39:17,Giorgio RUBINO,15 APR 1986,ITA,1,Bressanone (ITA),06 JUL 2012
39:17,Artur MASTIANICA,30 JUL 1992,LTU,1,Druskininkai (LTU),14 SEP 2019
39:17,Gabriel BORDIER,08 OCT 1997,FRA,1,"Stadium Municipal, Albi (FRA)",13 SEP 2020
39:17,Jiaxu ZHANG,04 JAN 2000,CHN,3,Hangzhou (CHN),17 APR 2022
39:17,Maksim PYANZIN,22 MAY 2003,RUS,1,Cheboksary (RUS),22 MAY 2022
39:18,Juan Manuel MOLINA,15 MAR 1979,ESP,2,Almería (ESP),13 FEB 2005
39:18,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Sesto San Giovanni (ITA),24 JUL 2006
39:18,Jun ZHANG,20 JUL 1998,CHN,4,Madrid (ESP),16 MAY 2022
39:19,Vladimir STANKIN,02 JAN 1974,RUS,2,Klimovsk (RUS),14 MAY 2006
39:19,Isamu FUJISAWA,12 OCT 1987,JPN,6,La Coruña (ESP),17 SEP 2011
39:19,Massimo STANO,27 FEB 1992,ITA,1,Pescara (ITA),07 SEP 2018
39:20,Valentin KONONEN,07 MAR 1969,FIN,1,Helsinki (FIN),11 JUN 1999
39:20,Robert HEFFERNAN,28 FEB 1978,IRL,7,Kraków (POL),09 JUN 2001
39:20,Erik TYSSE,04 DEC 1980,NOR,1,Bergen (NOR),11 JUN 2006
39:20,Adam RUTTER,24 DEC 1986,AUS,15,Beijing (CHN),18 SEP 2010
39:21,Robert HEFFERNAN,28 FEB 1978,IRL,5,Kraków (POL),29 MAY 2010
39:21,Yandong LI,02 FEB 1998,CHN,4,Hangzhou (CHN),17 APR 2022
39:21,Francesco FORTUNATO,13 DEC 1994,ITA,5,Madrid (ESP),16 MAY 2022
39:22,Alberto CRUZ,06 JUN 1972,MEX,1,León (MEX),06 APR 1990
39:22,Erik TYSSE,04 DEC 1980,NOR,1,Bergen (NOR),20 APR 2004
39:22,Ivan LOSEV,26 JAN 1986,UKR,1,Lutsk (UKR),28 JUN 2015
39:23,Tim SEAMAN,14 MAY 1972,USA,2,Bergen (NOR),20 APR 2004
39:23,Erik TYSSE,04 DEC 1980,NOR,1,Søfteland (NOR),25 MAR 2007
39:23,Hatem GHOULA,07 JUN 1973,TUN,6,Kraków (POL),30 MAY 2009
39:23,Maksim KRASNOV,10 FEB 1996,RUS,2,Podolsk (RUS),03 MAY 2019
39:23,Qiejia JIA,01 JAN 2002,CHN,1,Huangshan (CHN),20 MAR 2021
39:24,Alessandro GANDELLINI,30 APR 1973,ITA,3,Kraków (POL),12 JUN 2004
39:24,Robert HEFFERNAN,28 FEB 1978,IRL,3,Almería (ESP),13 FEB 2005
39:24,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,3,Kraków (POL),17 SEP 2005
39:25,Erik TYSSE,04 DEC 1980,NOR,3,Hildesheim (GER),13 SEP 2003
39:25,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Granollers (ESP),02 DEC 2007
39:25,Juan Manuel MOLINA,15 MAR 1979,ESP,6,Kraków (POL),29 MAY 2010
39:25,Maksim DENISOV,07 MAY 2005,RUS,1,"Avtodrom, Sochi (RUS)",13 FEB 2023
39:25,Gabriel BORDIER,08 OCT 1997,FRA,7,Madrid (ESP),30 APR 2023
39:25,Karl JUNGHANNß,06 APR 1996,GER,8,Madrid (ESP),30 APR 2023
39:26,Juan Manuel MOLINA,15 MAR 1979,ESP,1,Guadix (ESP),10 APR 2004
39:26,Yafei CHU,09 MAY 1988,CHN,7,Saransk (RUS),19 SEP 2009
39:26,Gianluca PICCHIOTTINO,22 AUG 1996,ITA,2,Pescara (ITA),07 SEP 2018
39:27,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Podolsk (RUS),03 MAY 2009
39:27,Grzegorz SUDOŁ,28 AUG 1978,POL,7,Kraków (POL),30 MAY 2009
39:27,Zhen WANG,24 AUG 1991,CHN,1,Erdos (CHN),14 SEP 2012
39:28,André HÖHNE,10 MAR 1978,GER,1,Ulm (GER),15 JUL 2006
39:28,Jared TALLENT,17 OCT 1984,AUS,8,Saransk (RUS),19 SEP 2009
39:28,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Borgo Valsugana (ITA),30 MAY 2010
39:28,Andriy KOVENKO,25 NOV 1973,UKR,1,Katowice (POL),07 SEP 2013
39:28,Li XINGFU,18 JUL 2002,CHN,1,Huangshan (CHN),20 MAR 2021
39:29,Giorgio RUBINO,15 APR 1986,ITA,2,Fiumicino (ITA),09 SEP 2007
39:29,Tomohiro NODA,24 JAN 1996,JPN,1,Nomi (JPN),15 MAR 2015
39:30,Bernardo SEGURA,11 FEB 1970,MEX,8,Kraków (POL),09 JUN 2001
39:30,Grzegorz SUDOŁ,28 AUG 1978,POL,4,Almería (ESP),13 FEB 2005
39:30,Alberto AMEZCUA,10 MAY 1992,ESP,1,San Fernando (ESP),04 FEB 2017
39:30,Paul MCGRATH,07 MAR 2002,ESP,6,Madrid (ESP),16 MAY 2022
39:31,Yevgeniy MISYULYA,13 MAR 1964,BLR,4,Kraków (POL),14 JUN 2003
39:31,José Alejandro CAMBIL,26 JAN 1975,ESP,5,Madrid (ESP),04 MAR 2006
39:31,Callum WILKINSON,14 MAR 1997,GBR,1,Borsky Mikulás (SVK),01 JUN 2019
39:32,Eder SÁNCHEZ,21 MAY 1986,MEX,1,México (MEX),06 AUG 2005
39:32,Cristian David BERDEJA,21 JUN 1981,MEX,2,México (MEX),06 AUG 2005
39:32,Ivano BRUGNETTI,01 SEP 1976,ITA,2,Granollers (ESP),02 DEC 2007
39:32,Hao WANG,16 AUG 1989,CHN,1,Xintai (CHN),23 OCT 2008
39:32,Stanislav YEMELYANOV,23 OCT 1990,RUS,1,Penza (RUS),05 SEP 2009
39:32,Ricardo ORTIZ,07 FEB 1995,MEX,1,Tlaxcala de Xicohténcatl (MEX),18 DEC 2017
39:32,Yao ZHANG,11 JAN 2000,CHN,2,Wuzhong (CHN),15 DEC 2020
39:33,Kevin EASTLER,14 OCT 1977,USA,3,Bergen (NOR),20 APR 2004
39:33,Bernardo SEGURA,11 FEB 1970,MEX,3,México (MEX),06 AUG 2005
39:33,Rafał FEDACZYŃSKI,03 DEC 1980,POL,7,Kraków (POL),29 MAY 2010
39:33,Anton KUČMÍN,07 JUN 1984,SVK,2,Katowice (POL),07 SEP 2013
39:33,Andriy KOVENKO,25 NOV 1973,UKR,2,Lutsk (UKR),28 JUN 2015
39:33,Wenkui GAO,28 JUL 1995,CHN,3,Wuzhong (CHN),15 DEC 2020
39:33,Yongjie WEN,28 SEP 1999,CHN,5,Wuzhong (CHN),15 DEC 2020
39:33,Kirill FROLOV,29 SEP 1993,RUS,2,Voronovo (RUS),02 MAY 2022
39:34,Ilya MARKOV,19 JUN 1972,RUS,1,Gyeonggi-Do (KOR),11 JUN 2005
39:34,Aleksandr PICHKALOV,16 JUN 1993,RUS,3,Buy (RUS),13 SEP 2014
39:34,Dmitriy GRAMACHKOV,09 MAY 2003,RUS,2,Voronovo (RUS),23 AUG 2020
39:34,Qian SHENG,28 NOV 2002,CHN,2,Huangshan (CHN),20 MAR 2021
39:35,Benjamin KUCIŃSKI,01 JUN 1982,POL,2,Zaniemsyl (POL),17 APR 2004
39:35,Kun WANG,10 MAY 1989,CHN,2,Xintai (CHN),23 OCT 2008
39:35,Artemiy VERSHININ,03 OCT 2003,RUS,2,Cheboksary (RUS),22 MAY 2022
39:36,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Piacenza (ITA),26 SEP 2004
39:36,Moacir ZIMMERMANN,30 DEC 1983,BRA,1,Blumenau (BRA),07 MAY 2011
39:36,Tom BOSWORTH,17 JAN 1990,GBR,1,Coventry (GBR),01 MAR 2015
39:36,Han SHULONG,01 APR 2002,CHN,2,Huangshan (CHN),20 MAR 2021
39:36,Danila MARTYNOV,01 MAY 2004,RUS,1,Cheboksary (RUS),30 MAY 2021
39:36,Kewen LI,07 MAR 1999,CHN,5,Hangzhou (CHN),17 APR 2022
39:37,Vladimir KANAYKIN,21 MAR 1985,RUS,3,Saransk (RUS),21 JUN 2003
39:37,Yevgeniy MISYULYA,13 MAR 1964,BLR,4,Hildesheim (GER),13 SEP 2003
39:37,Xingde XU,12 JUN 1984,CHN,2,Gyeonggi-Do (KOR),11 JUN 2005
39:38,Jun ZHANG,20 JUL 1998,CHN,1,Huangshan (CHN),04 MAR 2017
39:39,Jiří MALYSA,14 AUG 1966,CZE,5,Kraków (POL),14 JUN 2003
39:39,Yucheng HAN,16 DEC 1978,CHN,1,Jinzhou (CHN),30 AUG 2006
39:39,Nathan DEAKES,17 AUG 1977,AUS,1,Piacenza (ITA),23 SEP 2007
39:39,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Göteborg (SWE),05 AUG 2020
39:39,Hongliang ZHANG,16 JAN 1999,CHN,6,Hangzhou (CHN),17 APR 2022
39:40,João VIEIRA,20 FEB 1976,POR,4,Madrid (ESP),01 JUN 2003
39:40,Cristian David BERDEJA,21 JUN 1981,MEX,1,Monterrey (MEX),04 JUL 2004
39:40,Alessandro GANDELLINI,30 APR 1973,ITA,2,Saluzzo (ITA),04 AUG 2004
39:40,Hyunsub KIM,31 MAY 1985,KOR,3,Gyeonggi-Do (KOR),11 JUN 2005
39:40,Ivan TROTSKI,27 MAY 1976,BLR,4,Kraków (POL),17 SEP 2005
39:40,Xuejin BAI,06 JUN 1987,CHN,2,Xi'an (CHN),21 OCT 2006
39:40,Ivano BRUGNETTI,01 SEP 1976,ITA,2,Piacenza (ITA),23 SEP 2007
39:40,Stanislav YEMELYANOV,23 OCT 1990,RUS,1,"Adler, Sochi (RUS)",28 FEB 2009
39:40,Wenkui GAO,28 JUL 1995,CHN,1,Taicang (CHN),03 MAY 2014
39:41,Andrey TALASHKO,31 MAY 1982,BLR,3,Hildesheim (GER),27 AUG 2006
39:41,Matej TÓTH,10 FEB 1983,SVK,8,Kraków (POL),30 MAY 2009
39:41,David HURTADO,21 APR 1999,ECU,1,Sucúa (ECU),15 APR 2017
39:41,Qin WANG,08 MAY 1994,CHN,6,Wuzhong (CHN),15 DEC 2020
39:41,Alberto AMEZCUA,10 MAY 1992,ESP,1,Antequera (ESP),31 JAN 2021
39:41,César Augusto RODRÍGUEZ,26 JUN 1997,PER,7,Madrid (ESP),16 MAY 2022
39:42,Ivano BRUGNETTI,01 SEP 1976,ITA,4,Catania (ITA),06 DEC 2003
39:42,Hyunsub KIM,31 MAY 1985,KOR,1,Mokpo (KOR),06 APR 2005
39:42,Yongqiang HE,27 OCT 1993,CHN,1f1,Beijing (CHN),18 SEP 2010
39:42,Jorge Alejandro MARTINEZ BAEZ,25 OCT 1990,MEX,2,Tlaxcala de Xicohténcatl (MEX),18 DEC 2017
39:42,Li XINGFU,18 JUL 2002,CHN,7,Wuzhong (CHN),15 DEC 2020
39:42,Xianglong KONG,08 DEC 2003,CHN,3,Huangshan (CHN),20 MAR 2021
39:43,Ruslan DMYTRENKO,22 MAR 1986,UKR,,Ayvalik (TUR),28 MAR 2015
39:43,Jiaxu ZHANG,04 JAN 2000,CHN,4,Wuzhong (CHN),15 DEC 2020
39:44,Stanislav YEMELYANOV,23 OCT 1990,RUS,1,Saransk (RUS),07 JUN 2008
39:44,Zelin CAI,11 APR 1991,CHN,2,Erdos (CHN),14 SEP 2012
39:44,Kevin CAMPION,23 MAY 1988,FRA,1,St-Etienne (FRA),28 JUL 2019
39:44,Sandeep KUMAR,01 MAY 1986,IND,8,Madrid (ESP),16 MAY 2022
39:45,Sergey MOROZOV,21 MAR 1988,RUS,1,"Adler, Sochi (RUS)",19 FEB 2006
39:45,Matej TÓTH,10 FEB 1983,SVK,1,Banská Bystrica (SVK),27 AUG 2006
39:45,Juan Manuel MOLINA,15 MAR 1979,ESP,1f1,San Pedro del Pinatar (ESP),31 JAN 2009
39:45,Daisuke MATSUNAGA,24 MAR 1995,JPN,2,Taicang (CHN),03 MAY 2014
39:45,Yonglong QI,16 MAR 2002,CHN,3,Huangshan (CHN),20 MAR 2021
39:45,Hiroto JUSHO,11 JAN 2000,JPN,1,"Wajima Race Walk Course, Wajima (JPN)",15 APR 2023
39:46,Luke ADAMS,22 OCT 1976,AUS,7,La Coruña (ESP),17 SEP 2011
39:46,Yutaro MURAYAMA,29 SEP 1998,JPN,2,"Wajima Race Walk Course, Wajima (JPN)",15 APR 2023
39:47,Maurizio DAMILANO,06 APR 1957,ITA,2,Neubrandenburg (GDR),10 JUL 1988
39:47,Rafał AUGUSTYN,14 MAY 1984,POL,8,Kraków (POL),29 MAY 2010
39:47,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,8,La Coruña (ESP),17 SEP 2011
39:47,Marius ŽIŪKAS,29 JUN 1985,LTU,1,Druskininkai (LTU),06 SEP 2014
39:47,Dmitriy GRAMACHKOV,09 MAY 2003,ANA,2,Cheboksary (RUS),30 MAY 2021
39:47,Yevgeniy ZHDAKAYEV,11 MAR 2004,RUS,2,Voronovo (RUS),05 SEP 2021
39:47,Maksim BOYKO,08 AUG 2003,RUS,3,Cheboksary (RUS),22 MAY 2022
39:48,Jorge Ignacio SILVA,19 APR 1979,ESP,6,Kraków (POL),14 JUN 2003
39:48,Chilsung PARK,08 JUL 1982,KOR,4,Gyeonggi-Do (KOR),11 JUN 2005
39:48,Vladimir STANKIN,02 JAN 1974,RUS,5,Kraków (POL),17 SEP 2005
39:48,Erik TYSSE,04 DEC 1980,NOR,3,Granollers (ESP),02 DEC 2007
39:48,Lebogang SHANGE,01 AUG 1990,RSA,1,Suzhou (CHN),25 SEP 2017
39:48,Yevgeniy ZHDAKAYEV,11 MAR 2004,RUS,2,Sochi (RUS),31 JAN 2022
39:48,Artemiy CELINE,04 JAN 2001,RUS,3,Voronovo (RUS),02 MAY 2022
39:49,Eric GUEVARA,25 AUG 1980,MEX,2,Monterrey (MEX),04 JUL 2004
39:49,Andriy YURIN,20 JAN 1984,UKR,1,Valga (EST),30 APR 2005
39:49,Ilya MARKOV,19 JUN 1972,RUS,1,Kraków (POL),17 SEP 2006
39:49,Jared TALLENT,17 OCT 1984,AUS,9,La Coruña (ESP),17 SEP 2011
39:49,Qingcun ZENG,03 APR 1995,CHN,8,Wuzhong (CHN),15 DEC 2020
39:49,Hongren WANG,17 AUG 2003,CHN,4,Huangshan (CHN),20 MAR 2021
39:50,Andrey MAKAROV,02 JAN 1971,BLR,5,Hildesheim (GER),13 SEP 2003
39:50,Oleksiy SHELEST,27 MAR 1973,UKR,1,Ivano-Frankivsk (UKR),05 OCT 2003
39:50,Yohann DINIZ,01 JAN 1978,FRA,4,Hildesheim (GER),27 AUG 2006
