Mark,Competitor,DOB,Nat,Pos,Venue,Date
26:58,Daniel Simiu EBENYO,18 SEP 1995,KEN,1,Valencia (ESP),09 JAN 2022
26:58,Rhonex KIPRUTO,12 OCT 1999,KEN,4,Herzogenaurach (GER),30 APR 2022
26:59,Tadese WORKU,20 JAN 2002,ETH,5,Herzogenaurach (GER),30 APR 2022
27:00,Yasin HAJI,22 JAN 1996,ETH,1,Lille (FRA),20 MAR 2022
27:00,Yasin HAJI,22 JAN 1996,ETH,6,Herzogenaurach (GER),30 APR 2022
27:01,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Brunssum (NED),29 MAR 2009
27:01,Daniel KOSEN,10 MAY 2003,KEN,3,Valencia (ESP),15 JAN 2023
27:02,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Doha (QAT),13 DEC 2002
27:02,Geoffrey KOECH,28 AUG 1993,KEN,1,Praha (CZE),07 SEP 2019
27:04,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,Barcelona (ESP),18 APR 2010
27:04,Rodrigue KWIZERA,10 OCT 1999,BDI,4,Valencia (ESP),15 JAN 2023
27:04,Jacob KROP,04 JUN 2001,KEN,5,Valencia (ESP),15 JAN 2023
27:07,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Brunssum (NED),01 APR 2007
27:07,Mathew KIMELI,01 APR 1998,KEN,2,Praha (CZE),07 SEP 2019
27:07,Rogers KIBET,26 MAR 2003,UGA,6,Valencia (ESP),15 JAN 2023
27:08,Rhonex KIPRUTO,12 OCT 1999,KEN,1,"New York, NY (USA)",29 APR 2018
27:09,Peter KAMAIS,07 NOV 1976,KEN,1,Tilburg (NED),06 SEP 2009
27:09,Kennedy KIMUTAI,03 JUN 1999,KEN,3,Herzogenaurach (GER),12 SEP 2021
27:09,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,7,Valencia (ESP),15 JAN 2023
27:09,Rhonex KIPRUTO,12 OCT 1999,KEN,4,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:10,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Utrecht (NED),27 SEP 2009
27:10,Benard KIMELI,10 SEP 1995,KEN,1,Praha (CZE),09 SEP 2017
27:10,Chimdessa DEBELE,13 SEP 2003,ETH,2,Valencia (ESP),09 JAN 2022
27:11,Sammy KIPKETER,29 SEP 1981,KEN,1,"New Orleans, LA (USA)",30 MAR 2002
27:11,Sammy KITWARA,26 NOV 1986,KEN,2,Utrecht (NED),26 SEP 2010
27:11,Mathew KIMELI,01 APR 1998,KEN,2,Praha (CZE),09 SEP 2017
27:11,Amos BETT,1986,KEN,1,Lille (FRA),01 OCT 2022
27:12,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Berlin (GER),10 OCT 2010
27:12,Bravin Kipkogei KIPTOO,26 FEB 2001,KEN,3,Praha (CZE),07 SEP 2019
27:12,Daniel Simiu EBENYO,18 SEP 1995,KEN,1,Houilles (FRA),29 DEC 2019
27:12,Benard KIMELI,10 SEP 1995,KEN,2,Valencia (ESP),12 JAN 2020
27:12,Gemechu DIDA,12 SEP 1999,ETH,1,Lille (FRA),19 MAR 2023
27:13,Rhonex KIPRUTO,12 OCT 1999,KEN,3,Praha (CZE),09 SEP 2017
27:13,Stephen KISSA,01 DEC 1988,UGA,1,Laredo (ESP),17 MAR 2019
27:13,Julien WANDERS,18 MAR 1996,SUI,3,Valencia (ESP),12 JAN 2020
27:13,Boniface KIBIWOTT,1993,KEN,3,Genève (SUI),03 OCT 2021
27:13,Emmanuel KIPROP,21 AUG 1999,KEN,2,Lille (FRA),19 MAR 2023
27:14,Chimdessa DEBELE,13 SEP 2003,ETH,1,Lille (FRA),06 NOV 2021
27:14,Tsegay KIDANU,28 DEC 2001,ETH,1,Málaga (ESP),24 APR 2022
27:14,Levy KIBET,15 OCT 2003,KEN,5,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:14,Hosea KIPLANGAT,01 MAR 2000,UGA,6,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:15,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Brunssum (NED),03 APR 2011
27:15,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Berlin (GER),09 OCT 2011
27:15,Laban KIPLIMO,,KEN,8,Valencia (ESP),15 JAN 2023
27:16,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Durban (RSA),14 OCT 2018
27:16,Ronald KWEMOI,19 SEP 1995,KEN,1,Castellón (ESP),27 FEB 2022
27:16,Gemechu DIDA,12 SEP 1999,ETH,7,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:18,Sammy KIPKETER,29 SEP 1981,KEN,1,Brunssum (NED),08 APR 2001
27:18,Benard KIMELI,10 SEP 1995,KEN,1,Paderborn (GER),15 APR 2017
27:18,Geoffrey KOECH,28 AUG 1993,KEN,2,Praha (CZE),08 SEP 2018
27:18,Daniel Simiu EBENYO,18 SEP 1995,KEN,1f1,Berlin (GER),26 SEP 2020
27:18,Samwel MASAI,20 MAR 2001,KEN,2,Castellón (ESP),27 FEB 2022
27:18,Benson KIPLANGAT,17 JUN 2003,KEN,1,Ibiza (ESP),29 JAN 2023
27:18,Stanley Waithaka MBURU,09 APR 2000,KEN,3,Lille (FRA),19 MAR 2023
27:19,Moses Ndiema MASAI,01 JUN 1986,KEN,1,San Juan (PUR),28 FEB 2010
27:19,Geoffrey MUTAI,07 OCT 1981,KEN,1,"Boston, MA (USA)",26 JUN 2011
27:19,Mathew KIMELI,01 APR 1998,KEN,2,"New York, NY (USA)",29 APR 2018
27:19,Gemechu DIDA,12 SEP 1999,ETH,7,Herzogenaurach (GER),30 APR 2022
27:19,Daniel KOSEN,10 MAY 2003,KEN,4,Brasov (ROU),25 SEP 2022
27:20,Tadese TAKELE,03 AUG 2002,ETH,2,Lille (FRA),01 OCT 2022
27:20,Kiprono SITONIK,01 NOV 2001,KEN,4,Lille (FRA),19 MAR 2023
27:20,Yasin HAJI,22 JAN 1996,ETH,8,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:21,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Manchester (GBR),20 MAY 2007
27:21,Vincent Kiprotich KIBET,19 MAR 1999,KEN,1,Berlin (GER),14 OCT 2018
27:21,Shadrack Kipngetich KOECH,05 SEP 1997,KEN,4,Praha (CZE),07 SEP 2019
27:21,Tadese TAKELE,03 AUG 2002,ETH,3,Castellón (ESP),27 FEB 2022
27:21,Weldon LANGAT,24 FEB 1998,KEN,8,Herzogenaurach (GER),30 APR 2022
27:22,Moses Ndiema MASAI,01 JUN 1986,KEN,1,Brunssum (NED),06 APR 2008
27:22,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,Brunssum (NED),28 MAR 2010
27:22,Nicholas KIPKORIR,29 SEP 1998,KEN,4,Herzogenaurach (GER),12 SEP 2021
27:23,Chala REGASA,30 APR 1997,ETH,1,Valencia (ESP),13 JAN 2019
27:23,Keneth Kiprop RENJU,01 JUL 1996,KEN,2,Lille (FRA),06 NOV 2021
27:23,Jacob KROP,04 JUN 2001,KEN,3,Valencia (ESP),09 JAN 2022
27:23,Chimdessa DEBELE,13 SEP 2003,ETH,1,Laredo (ESP),19 MAR 2022
27:23,Boniface KIBIWOTT,1993,KEN,2,Málaga (ESP),24 APR 2022
27:23,Philemon KIPLIMO,10 OCT 1998,KEN,9,Herzogenaurach (GER),30 APR 2022
27:23,Hillary KIPKOECH,20 DEC 1998,KEN,1,Castellón (ESP),26 FEB 2023
27:24,Deriba Merga EJIGU,26 OCT 1980,ETH,1,Ottawa (CAN),23 MAY 2009
27:24,William SIGEI,11 OCT 1969,KEN,1,"New Orleans, LA (USA)",16 APR 1994
27:24,Zersenay TADESE,01 JAN 1982,ERI,2,Manchester (GBR),20 MAY 2007
27:24,Davis KIPLANGAT,10 JUL 1998,KEN,1,Utrecht (NED),07 OCT 2018
27:24,Stephen KISSA,01 DEC 1988,UGA,2,Valencia (ESP),13 JAN 2019
27:24,Bayelign TESHAGER,09 FEB 2000,ETH,5,Herzogenaurach (GER),12 SEP 2021
27:24,Weldon LANGAT,24 FEB 1998,KEN,1,Laredo (ESP),16 OCT 2021
27:24,Hicham AMGHAR,15 MAY 1994,MAR,1,Praha (CZE),03 SEP 2022
27:24,Emmanuel KIPROP,21 AUG 1999,KEN,3,Lille (FRA),01 OCT 2022
27:25,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Manchester (GBR),22 MAY 2005
27:25,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,2,Berlin (GER),10 OCT 2010
27:25,Stephen SAMBU,07 JUL 1988,KEN,1,"Boston, MA (USA)",22 JUN 2014
27:25,Julien WANDERS,18 MAR 1996,SUI,1,Houilles (FRA),30 DEC 2018
27:25,Adeledelew MAMO,1999,ETH,3,Lille (FRA),06 NOV 2021
27:25,Tadese WORKU,20 JAN 2002,ETH,2,Praha (CZE),03 SEP 2022
27:26,Abraham CHEBII,23 DEC 1979,KEN,1,"Mobile, AL (USA)",24 MAR 2001
27:26,Sammy KITWARA,26 NOV 1986,KEN,1,San Juan (PUR),01 MAR 2009
27:26,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,2,Brunssum (NED),03 APR 2011
27:26,Emmanuel KIPRONO,13 JUN 1993,KEN,1,Paderborn (GER),31 MAR 2018
27:26,Mathew KIMELI,01 APR 1998,KEN,3,Praha (CZE),08 SEP 2018
27:26,Vedic KIPKOECH,05 MAR 1996,KEN,3,Valencia (ESP),13 JAN 2019
27:26,Nibret MELAK,09 OCT 1999,ETH,2,Laredo (ESP),17 MAR 2019
27:26,Patrick MOSIN,06 JUN 2000,KEN,2,Castellón (ESP),26 FEB 2023
27:26,David KIMAIYO,,KEN,3,Castellón (ESP),26 FEB 2023
27:26,Tadese WORKU,20 JAN 2002,ETH,9,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:27,Simon RONO,09 APR 1972,KEN,1,"New Orleans, LA (USA)",11 APR 1998
27:27,Collins KOROS,27 DEC 1990,KEN,6,Herzogenaurach (GER),12 SEP 2021
27:27,Rhonex KIPRUTO,12 OCT 1999,KEN,1,"Atlanta, GA (USA)",04 JUL 2022
27:27,Patrick MOSIN,06 JUN 2000,KEN,3,Praha (CZE),03 SEP 2022
27:27,Hillary KIPKOECH,20 DEC 1998,KEN,2,Ibiza (ESP),29 JAN 2023
27:28,Abdellah FALIL,1976,MAR,1,Serris (FRA),10 JUN 2007
27:28,Silas KIPRUTO,26 SEP 1984,KEN,1,Marseille (FRA),01 MAY 2008
27:28,Philip Kiprono LANGAT,23 APR 1990,KEN,1,Utrecht (NED),25 SEP 2011
27:28,Geoffrey RONOH,29 NOV 1982,KEN,1,Praha (CZE),06 SEP 2014
27:28,Zane ROBERTSON,14 NOV 1989,NZL,1,Berlin (GER),09 OCT 2016
27:28,Jake ROBERTSON,14 NOV 1989,NZL,1,"New Orleans, LA (USA)",01 APR 2018
27:29,John NGUGI,10 MAY 1962,KEN,1,Bali (INA),02 APR 1988
27:29,Peter KAMAIS,07 NOV 1976,KEN,1,Barcelona (ESP),09 APR 2006
27:29,Micah Kemboi KOGO,30 JUN 1986,KEN,2,Brunssum (NED),06 APR 2008
27:29,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Laredo (ESP),20 MAR 2010
27:29,Geoffrey MUTAI,07 OCT 1981,KEN,1,"Boston, MA (USA)",24 JUN 2012
27:29,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Durban (RSA),08 OCT 2017
27:29,Benard KIMELI,10 SEP 1995,KEN,5,Praha (CZE),07 SEP 2019
27:29,Geoffrey KOECH,28 AUG 1993,KEN,10,Herzogenaurach (GER),30 APR 2022
27:29,Isaac KIPKEMBOI,10 FEB 2000,KEN,4,Praha (CZE),03 SEP 2022
27:29,Telahun Haile BEKELE,13 MAY 1999,ETH,1,Houilles (FRA),18 DEC 2022
27:29,Cosmas MWANGI,12 MAR 2003,KEN,3,Ibiza (ESP),29 JAN 2023
27:29,Chimdessa DEBELE,13 SEP 2003,ETH,10,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:29,Kelvin KIBIWOTT,02 JUN 2000,KEN,11,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
27:30,Tom NYARIKI,27 SEP 1971,KEN,2,"Mobile, AL (USA)",24 MAR 2001
27:30,Adugna TAKELE,26 FEB 1989,ETH,1,Taroudant (MAR),10 MAR 2013
27:30,Stephen SAMBU,07 JUL 1988,KEN,1,Manchester (GBR),10 MAY 2015
27:30,Jacob KROP,04 JUN 2001,KEN,4,Valencia (ESP),12 JAN 2020
27:30,Vincent Kiprotich KIBET,19 MAR 1999,KEN,2,Houilles (FRA),18 DEC 2022
27:30,Peter MARU,03 APR 2003,UGA,5,Lille (FRA),19 MAR 2023
27:31,Paul KIPKOECH,06 JAN 1963,KEN,2,Bali (INA),02 APR 1988
27:31,Worku BIKILA,06 MAY 1968,ETH,1,Brunssum (NED),05 APR 1998
27:31,Paul KOECH,25 JUN 1969,KEN,2,Brunssum (NED),05 APR 1998
27:31,Tom NYARIKI,27 SEP 1971,KEN,2,"New Orleans, LA (USA)",11 APR 1998
27:31,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,1,La Courneuve (FRA),01 APR 2001
27:31,Silas KIPRUTO,26 SEP 1984,KEN,1,Marseille (FRA),01 MAY 2010
27:31,Jacob KIPLIMO,14 NOV 2000,UGA,1,Manchester (GBR),19 MAY 2019
27:31,Patrick MOSIN,06 JUN 2000,KEN,3,Málaga (ESP),24 APR 2022
27:32,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,Barcelona (ESP),05 APR 2009
27:32,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,1,Marseille (FRA),01 MAY 2011
27:32,Geoffrey MUTAI,07 OCT 1981,KEN,2,Praha (CZE),06 SEP 2014
27:32,Mathew KIMELI,01 APR 1998,KEN,1,Berlin (GER),08 OCT 2017
27:32,Julien WANDERS,18 MAR 1996,SUI,2,Durban (RSA),14 OCT 2018
27:32,Shadrack Kipngetich KOECH,05 SEP 1997,KEN,5,Valencia (ESP),12 JAN 2020
27:32,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,3,Houilles (FRA),18 DEC 2022
27:32,Richard YATOR,04 JUN 1998,KEN,9,Valencia (ESP),15 JAN 2023
27:32,Amanal PETROS,17 MAY 1995,GER,4,Castellón (ESP),26 FEB 2023
27:32,Samwel MASAI,20 MAR 2001,KEN,5,Castellón (ESP),26 FEB 2023
27:33,Joseph EBUYA,20 JUN 1987,KEN,3,Brunssum (NED),06 APR 2008
27:33,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Würzburg (GER),17 APR 2011
27:33,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,"New Orleans, LA (USA)",30 MAR 2013
27:33,Mustapha EL AZIZ,24 DEC 1985,MAR,1,Marrakesh (MAR),16 OCT 2016
27:33,Alfred BARKACH,02 MAR 1997,KEN,2,Berlin (GER),08 OCT 2017
27:33,Vedic KIPKOECH,05 MAR 1996,KEN,6,Praha (CZE),07 SEP 2019
27:33,Laban KIPLIMO,,KEN,5,Praha (CZE),03 SEP 2022
27:33,Jimmy GRESSIER,04 MAY 1997,FRA,6,Castellón (ESP),26 FEB 2023
27:34,Paul Malakwen KOSGEI,22 APR 1978,KEN,1,La Courneuve (FRA),31 MAR 2002
27:34,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,2,Utrecht (NED),27 SEP 2009
27:34,Philemon LIMO,02 AUG 1985,KEN,1,Praha (CZE),10 SEP 2011
27:34,Birhanu LEGESE,11 SEP 1994,ETH,2,Taroudant (MAR),10 MAR 2013
27:34,Daniel Simiu EBENYO,18 SEP 1995,KEN,1f1,Cape Town (RSA),15 MAY 2022
27:34,Isaac KIPKEMBOI,10 FEB 2000,KEN,10,Valencia (ESP),15 JAN 2023
27:34,Vincent Kiprotich MUTAI,03 NOV 1994,KEN,7,Castellón (ESP),26 FEB 2023
27:35,Philemon LIMO,02 AUG 1985,KEN,1,Rennes (FRA),10 OCT 2010
27:35,Sammy KITWARA,26 NOV 1986,KEN,1,San Juan (PUR),27 FEB 2011
27:35,Philemon LIMO,02 AUG 1985,KEN,2,Marseille (FRA),01 MAY 2011
27:35,Leonard Patrick KOMON,10 JAN 1988,KEN,1,"New York, NY (USA)",14 MAY 2011
27:35,Daniel Kipchumba CHEBII,25 MAY 1985,KEN,1,Praha (CZE),07 SEP 2013
27:35,Geoffrey MUTAI,07 OCT 1981,KEN,2,"Boston, MA (USA)",22 JUN 2014
27:35,Abraham CHEROBEN,11 OCT 1992,BRN,1,Utrecht (NED),27 SEP 2015
27:35,Vincent Kiprotich KIBET,19 MAR 1999,KEN,1,Würzburg (GER),14 APR 2019
27:35,Abdallah Kibet MANDE,10 MAY 1995,UGA,1,Port Gentil (GAB),30 JUN 2019
27:35,Kiprono SITONIK,01 NOV 2001,KEN,2,Laredo (ESP),19 MAR 2022
27:35,Kibiwott KANDIE,20 JUN 1996,KEN,2,"Atlanta, GA (USA)",04 JUL 2022
27:35,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,6,Praha (CZE),03 SEP 2022
27:35,Dennis Kibet KITIYO,28 NOV 1999,KEN,5,Brasov (ROU),25 SEP 2022
27:36,James Kimutai KOSKEI,23 NOV 1968,KEN,1,Vancouver (CAN),16 APR 2000
27:36,Linus Kipkosgei MAIYO,26 FEB 1983,KEN,1,"Mobile, AL (USA)",23 MAR 2003
27:36,Zersenay TADESE,01 JAN 1982,ERI,1,Manchester (GBR),21 MAY 2006
27:36,Mosinet GEREMEW,12 FEB 1992,ETH,1,Hyderabad (IND),25 NOV 2012
27:36,Kinde ATANAW,15 APR 1993,ETH,2,Praha (CZE),07 SEP 2013
27:36,Berehanu TSEGU,30 SEP 1999,ETH,2,Houilles (FRA),30 DEC 2018
27:36,Geoffrey TOROITICH,2000,KEN,1,Langueux (FRA),25 JUN 2022
27:37,Shem KORORIA,25 SEP 1972,KEN,1,Brunssum (NED),13 APR 1997
27:37,James Kimutai KOSKEI,23 NOV 1968,KEN,1,"New Orleans, LA (USA)",14 APR 2000
27:37,Wilson Kiprotich KEBENEI,20 JUL 1980,KEN,1,Praha (CZE),19 SEP 2004
27:37,Nicholas KIPKEMBOI,05 JUL 1986,KEN,2,Hyderabad (IND),25 NOV 2012
27:37,El Hassan EL ABBASSI,13 APR 1984,MAR,1,Ottawa (CAN),25 MAY 2013
27:37,Geoffrey MUTAI,07 OCT 1981,KEN,1,Appingedam (NED),29 JUN 2013
27:37,Amedework WALELEGN,11 MAR 1999,ETH,1,Laredo (ESP),17 MAR 2018
27:37,Jake ROBERTSON,14 NOV 1989,NZL,1,"Cape Elizabeth, ME (USA)",04 AUG 2018
27:37,Emanuel Giniki GISAMODA,18 MAY 1988,TAN,2,Utrecht (NED),07 OCT 2018
27:37,Vedic KIPKOECH,05 MAR 1996,KEN,3,Laredo (ESP),17 MAR 2019
27:37,Isaac KIPKEMBOI,10 FEB 2000,KEN,1,Durban (RSA),10 JUL 2022
27:37,Geoffrey TOROITICH,2000,KEN,8,Castellón (ESP),26 FEB 2023
27:38,Paul Malakwen KOSGEI,22 APR 1978,KEN,1,Brunssum (NED),09 APR 2000
27:38,Reuben CHERUIYOT,13 MAR 1974,KEN,2,"New Orleans, LA (USA)",14 APR 2000
27:38,Feyisa LILESA,01 FEB 1990,ETH,1,Rovereto (ITA),04 OCT 2008
27:38,Edwin Nyandusi MOKUA,31 DEC 1993,KEN,3,Taroudant (MAR),10 MAR 2013
27:38,Adugna TAKELE,26 FEB 1989,ETH,2,Ottawa (CAN),25 MAY 2013
27:38,Nicholas BOR,1988,KEN,3,Praha (CZE),06 SEP 2014
27:38,Stephen MOKOKA,31 JAN 1985,RSA,2,Manchester (GBR),10 MAY 2015
27:38,Abraham KIPYATICH,10 MAY 1993,KEN,4,Praha (CZE),08 SEP 2018
27:38,Mathew KIMELI,01 APR 1998,KEN,2,Berlin (GER),14 OCT 2018
27:38,Kennedy KIMUTAI,03 JUN 1999,KEN,4,Laredo (ESP),17 MAR 2019
27:38,Jacob KOSGEI,28 FEB 1995,KEN,4,Lille (FRA),06 NOV 2021
27:38,Nicholas KIPKORIR,29 SEP 1998,KEN,1,Bengaluru (IND),15 MAY 2022
27:39,Addis ABEBE,05 SEP 1970,ETH,1,Borobudur (BEL),11 FEB 1990
27:39,Felix LIMO,22 AUG 1980,KEN,1,Swansea (GBR),22 SEP 2002
27:39,Hailu MEKONNEN,04 APR 1980,ETH,2,Doha (QAT),13 DEC 2002
27:39,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Manchester (GBR),17 MAY 2009
27:39,Geoffrey MUTAI,07 OCT 1981,KEN,1,Voorthuizen (NED),15 JUL 2009
27:39,Geoffrey MUTAI,07 OCT 1981,KEN,1,Voorthuizen (NED),14 JUL 2010
27:39,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Manchester (GBR),20 MAY 2012
27:39,Geoffrey MUTAI,07 OCT 1981,KEN,3,Ottawa (CAN),25 MAY 2013
27:39,Wilson Kiprono TOO,14 MAR 1991,KEN,1,Laredo (ESP),22 MAR 2014
27:39,Stephen SAMBU,07 JUL 1988,KEN,1,"New York, NY (USA)",10 MAY 2014
27:39,Betesfa GETAHUN,25 SEP 1998,ETH,4,Valencia (ESP),13 JAN 2019
27:39,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,1,Valencia (ESP),03 OCT 2021
27:40,Addis ABEBE,05 SEP 1970,ETH,1,Jakarta (INA),24 JAN 1993
27:40,James Kimutai KOSKEI,23 NOV 1968,KEN,1,"Charleston, SC (USA)",01 APR 2000
27:40,John Kemboi KIBOWEN,21 APR 1969,KEN,1,Brunssum (NED),06 APR 2003
27:40,Amanuel MESEL,29 DEC 1990,ERI,1,Jaén (ESP),16 JAN 2010
27:40,Abraham KIPYATICH,10 MAY 1993,KEN,1,Praha (CZE),10 SEP 2016
27:40,Benard Kibet LAGAT,15 DEC 1994,KEN,5,Praha (CZE),08 SEP 2018
27:40,Isaac KIPSANG,20 FEB 1999,KEN,3,Utrecht (NED),07 OCT 2018
27:40,Weldon LANGAT,24 FEB 1998,KEN,7,Herzogenaurach (GER),12 SEP 2021
27:40,Cornelius KEMBOI,29 FEB 2000,KEN,11,Herzogenaurach (GER),30 APR 2022
27:40,Jimmy GRESSIER,04 MAY 1997,FRA,11,Valencia (ESP),15 JAN 2023
27:41,Arturo BARRIOS,12 DEC 1963,MEX,1,"Phoenix, AZ (USA)",01 MAR 1986
27:41,Joseph KIMANI,21 SEP 1972,KEN,1,"Mobile, AL (USA)",25 MAR 1995
27:41,Worku BIKILA,06 MAY 1968,ETH,2,Brunssum (NED),13 APR 1997
27:41,Lazarus Oyondi NYAKERAKA,22 NOV 1975,KEN,3,"New Orleans, LA (USA)",14 APR 2000
27:41,Tom NYARIKI,27 SEP 1971,KEN,2,"Mobile, AL (USA)",23 MAR 2003
27:41,Sammie RONGO ALENGUR,1972,KEN,1,Zevenaar (NED),29 AUG 2004
27:41,Fabiano Joseph NAASI,24 DEC 1985,TAN,2,Manchester (GBR),21 MAY 2006
27:41,Boniface KIRUI,27 OCT 1987,KEN,3,Utrecht (NED),27 SEP 2009
27:41,Daniel Lemashon SALEL,11 DEC 1990,KEN,3,"Boston, MA (USA)",22 JUN 2014
27:41,Simon CHEPROT,18 FEB 1990,KEN,4,Praha (CZE),06 SEP 2014
27:41,Lawi KOSGEI,14 JAN 1999,KEN,2,Würzburg (GER),14 APR 2019
27:41,Emmanuel BOR,25 DEC 1993,KEN,1,Shanghai (CHN),20 OCT 2019
27:41,Daniel Simiu EBENYO,18 SEP 1995,KEN,1,Madrid (ESP),31 DEC 2020
27:41,Collins KOROS,27 DEC 1990,KEN,2,Valencia (ESP),03 OCT 2021
27:41,Isaac KIBET,05 MAY 1996,UGA,5,Lille (FRA),06 NOV 2021
27:41,Geoffrey KIPCHUMBA,02 NOV 1992,KEN,4,Málaga (ESP),24 APR 2022
27:41,Michael KIBET,03 SEP 1999,KEN,4,Lille (FRA),01 OCT 2022
27:42,Stanley Kipkosgei SALIL,02 APR 1986,KEN,2,Praha (CZE),19 SEP 2004
27:42,Sammy KITWARA,26 NOV 1986,KEN,2,San Juan (PUR),28 FEB 2010
27:42,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,1,"New York, NY (USA)",15 MAY 2010
27:42,Philemon LIMO,02 AUG 1985,KEN,1,Rennes (FRA),09 OCT 2011
27:42,Geoffrey MUTAI,07 OCT 1981,KEN,1,Ottawa (CAN),26 MAY 2012
27:42,Julius ARILE,15 JUL 1983,KEN,3,Praha (CZE),07 SEP 2013
27:42,Daniel Kipchumba CHEBII,25 MAY 1985,KEN,1,Praha (CZE),05 SEP 2015
27:42,Bedan KAROKI,21 AUG 1990,KEN,1,San Juan (PUR),28 FEB 2016
27:42,Leonard BARSOTON,21 OCT 1994,KEN,2,San Juan (PUR),28 FEB 2016
27:42,Kennedy KIMUTAI,03 JUN 1999,KEN,7,Praha (CZE),07 SEP 2019
27:42,Morhad AMDOUNI,21 JUN 1988,FRA,1,Barcelona (ESP),31 DEC 2020
27:43,Zakariah BARIE,29 MAY 1953,TAN,1,"Phoenix, AZ (USA)",03 MAR 1984
