Mark,Competitor,DOB,Nat,Pos,Venue,Date
1:17:55,Valeriy BORCHIN,11 SEP 1986,RUS,1,"Adler, Sochi (RUS)",23 FEB 2008
1:17:56,Alejandro LÓPEZ,09 FEB 1975,MEX,2,Eisenhüttenstadt (GER),08 MAY 1999
1:18:00,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,2,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003
1:18:00,Zhen WANG,24 AUG 1991,CHN,1,La Coruña (ESP),06 JUN 2015
1:18:00,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Kobe (JPN),17 FEB 2019
1:18:01,Koki IKEDA,03 MAY 1998,JPN,2,Kobe (JPN),17 FEB 2019
1:18:03,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Kobe (JPN),15 FEB 2015
1:18:04,Eiki TAKAHASHI,19 NOV 1992,JPN,2,Kobe (JPN),21 FEB 2021
1:18:04,Shuai SUN,15 SEP 1999,CHN,5,Huangshan (CHN),20 MAR 2021
1:18:06,Viktor BURAYEV,23 AUG 1982,RUS,1,"Adler, Sochi (RUS)",04 MAR 2001
1:18:06,Vladimir PARVATKIN,10 OCT 1984,RUS,1,Sochi (RUS),12 MAR 2005
1:18:07,Roman RASSKAZOV,28 APR 1979,RUS,3,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003
1:18:07,Gaobo LI,23 JUL 1989,CHN,4,Cixi City (CHN),23 APR 2005
1:18:07,Perseus KARLSTRÖM,02 MAY 1990,SWE,4,La Coruña (ESP),08 JUN 2019
1:18:10,Toshikazu YAMANISHI,15 FEB 1996,JPN,3,Kobe (JPN),17 FEB 2019
1:18:12,Artur MELESHKEVICH,11 APR 1975,BLR,1,Brest (BLR),10 MAR 2001
1:18:13,Pavol BLAŽEK,09 JUL 1958,TCH,1,Bad Salzdefürth (GER),15 SEP 1990
1:18:13,Pavol BLAŽEK,09 JUL 1958,TCH,1,Hildesheim (GER),16 SEP 1990
1:18:13,Hao WANG,16 AUG 1989,CHN,1,Jinan (CHN),22 OCT 2009
1:18:13,Yusuke SUZUKI,02 JAN 1988,JPN,2,Kobe (JPN),15 FEB 2015
1:18:14,Mikhayil KHMELNITSKIY,24 JUL 1969,BLR,1,Salihorsk (BLR),12 MAY 2000
1:18:14,Noé HERNÁNDEZ,15 MAR 1979,MEX,4,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003
1:18:15,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Cheboksary (RUS),10 MAY 2008
1:18:17,Vladimir PARVATKIN,10 OCT 1984,RUS,1,"Adler, Sochi (RUS)",08 FEB 2004
1:18:17,Ilya MARKOV,19 JUN 1972,RUS,2,Sochi (RUS),12 MAR 2005
1:18:17,Gaobo LI,23 JUL 1989,CHN,1,Yangzhou (CHN),22 APR 2006
1:18:17,Yusuke SUZUKI,02 JAN 1988,JPN,1,Kobe (JPN),16 FEB 2014
1:18:18,Ilya MARKOV,19 JUN 1972,RUS,2,Yangzhou (CHN),22 APR 2006
1:18:18,Sergey BAKULIN,13 NOV 1986,RUS,2,"Adler, Sochi (RUS)",23 FEB 2008
1:18:18,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Kobe (JPN),19 FEB 2017
1:18:20,Andrey PERLOV,12 DEC 1961,URS,1,Moskva (URS),26 MAY 1990
1:18:20,Denis NIZHEGORODOV,26 JUL 1980,RUS,2,"Adler, Sochi (RUS)",03 MAR 2001
1:18:21,Valeriy BORCHIN,11 SEP 1986,RUS,2,Cheboksary (RUS),10 MAY 2008
1:18:22,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Hildesheim (GER),09 JUL 2000
1:18:22,Vladimir STANKIN,02 JAN 1974,RUS,3,Sochi (RUS),12 MAR 2005
1:18:22,Gaobo LI,23 JUL 1989,CHN,1,Nanjing (CHN),19 OCT 2005
1:18:22,Koki IKEDA,03 MAY 1998,JPN,1,Nomi (JPN),15 MAR 2020
1:18:23,Isamu FUJISAWA,12 OCT 1987,JPN,2,Kobe (JPN),19 FEB 2017
1:18:23,Samuel Kireri GATHIMBA,26 OCT 1987,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 JUN 2021
1:18:24,Jefferson PÉREZ,01 JUL 1974,ECU,1,Poděbrady (CZE),19 APR 1997
1:18:24,Alex SCHWAZER,26 NOV 1984,ITA,1,Lugano (SUI),14 MAR 2010
1:18:25,Érick Bernabé BARRONDO,14 JUN 1991,GUA,2,Lugano (SUI),18 MAR 2012
1:18:26,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Kobe (JPN),21 FEB 2016
1:18:26,Sergey SHIROBOKOV,11 FEB 1999,RUS,1,Sochi (RUS),18 FEB 2017
1:18:27,Daniel GARCÍA CORDOVA,28 OCT 1971,MEX,2,Poděbrady (CZE),19 APR 1997
1:18:27,Shucai XING,04 AUG 1984,CHN,5,Cixi City (CHN),23 APR 2005
1:18:28,Vladimir PARVATKIN,10 OCT 1984,RUS,1,Cheboksary (RUS),12 JUN 2004
1:18:29,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Eisenhüttenstadt (GER),17 JUN 2000
1:18:29,Eiki TAKAHASHI,19 NOV 1992,JPN,2,Nomi (JPN),15 MAR 2020
1:18:29,Caio BONFIM,19 MAR 1991,BRA,1,La Coruña (ESP),03 JUN 2023
1:18:30,Ilya MARKOV,19 JUN 1972,RUS,3,Poděbrady (CZE),19 APR 1997
1:18:30,Chaohong YU,03 NOV 1975,CHN,6,Cixi City (CHN),23 APR 2005
1:18:30,Zhen WANG,24 AUG 1991,CHN,1,Taicang (CHN),22 APR 2011
1:18:31,Yucheng HAN,16 DEC 1978,CHN,7,Cixi City (CHN),23 APR 2005
1:18:31,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,La Coruña (ESP),13 MAY 2006
1:18:32,Vladimir ANDREYEV,07 SEP 1966,RUS,1,"Adler, Sochi (RUS)",11 FEB 1995
1:18:32,Zewen LI,05 DEC 1973,CHN,4,Poděbrady (CZE),19 APR 1997
1:18:32,Vasiliy MIZINOV,29 DEC 1997,ANA,1,Sochi (RUS),18 FEB 2019
1:18:33,Yunfeng LIU,03 AUG 1979,CHN,8,Cixi City (CHN),23 APR 2005
1:18:33,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,3,Yangzhou (CHN),22 APR 2006
1:18:34,Eder SÁNCHEZ,21 MAY 1986,MEX,3.0,Cheboksary (RUS),10 MAY 2008
1:18:34,Yusuke SUZUKI,02 JAN 1988,JPN,1.0,Nomi (JPN),10 MAR 2013
1:18:35,Roman RASSKAZOV,28 APR 1979,RUS,2.0,"Adler, Sochi (RUS)",08 FEB 2004
1:18:35,Jefferson PÉREZ,01 JUL 1974,ECU,1.0,"Olympiastadion, Helsinki (FIN)",06 AUG 2005
1:18:35,Yucheng HAN,16 DEC 1978,CHN,4.0,Yangzhou (CHN),22 APR 2006
1:18:36,Yusuke SUZUKI,02 JAN 1988,JPN,3.0,Nomi (JPN),15 MAR 2020
1:18:36,Sergey SHIROBOKOV,11 FEB 1999,RUS,2.0,Sochi (RUS),31 JAN 2022
1:18:36,Koki IKEDA,03 MAY 1998,JPN,1.0,"Rokko Island Konan Univ. West side, Kobe (JPN)",19 FEB 2023
1:18:37,Aleksandr PETRUNIN,29 JAN 1967,URS,2.0,Moskva (URS),26 MAY 1990
1:18:37,Ruslan SHAFIKOV,27 JUN 1975,RUS,1.0,"Adler, Sochi (RUS)",11 FEB 1995
1:18:37,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1.0,Eisenhüttenstadt (GER),14 MAY 1995
1:18:37,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1.0,München (GER),06 AUG 2002
1:18:37,Hongjun ZHU,18 AUG 1983,CHN,1.0,Dudince (SVK),26 MAR 2005
1:18:37,Zhen WANG,24 AUG 1991,CHN,1.0,Lugano (SUI),20 MAR 2011
1:18:37,Ruslan DMYTRENKO,22 MAR 1986,UKR,1.0,Taicang (CHN),04 MAY 2014
1:18:38,Yafei CHU,09 MAY 1988,CHN,2.0,Lugano (SUI),20 MAR 2011
1:18:39,Ronghua LU,21 FEB 1983,CHN,9.0,Cixi City (CHN),23 APR 2005
1:18:41,Eiki TAKAHASHI,19 NOV 1992,JPN,2.0,Kobe (JPN),16 FEB 2014
1:18:41,Vasiliy MIZINOV,29 DEC 1997,ANA,5.0,La Coruña (ESP),08 JUN 2019
1:18:41,Vasiliy MIZINOV,29 DEC 1997,ANA,1.0,Cheboksary (RUS),21 MAY 2022
1:18:42,Andreas ERM,12 MAR 1976,GER,2.0,Eisenhüttenstadt (GER),17 JUN 2000
1:18:42,Jefferson PÉREZ,01 JUL 1974,ECU,1.0,Naumburg (GER),02 MAY 2004
1:18:42,Sergey SHIROBOKOV,11 FEB 1999,RUS,2.0,Sochi (RUS),18 FEB 2019
1:18:42,Christopher LINKE,24 OCT 1988,GER,6.0,La Coruña (ESP),08 JUN 2019
1:18:42,Yuta KOGA,15 JUL 1999,JPN,4.0,Nomi (JPN),15 MAR 2020
1:18:42,Salih KORKMAZ,01 JAN 1997,TUR,1.0,Antalya (TUR),06 MAR 2021
1:18:43,Hongjun ZHU,18 AUG 1983,CHN,1.0,Yangzhou (CHN),12 APR 2003
1:18:44,Vladimir ANDREYEV,07 SEP 1966,RUS,2.0,Cheboksary (RUS),12 JUN 2004
1:18:44,Yafei CHU,09 MAY 1988,CHN,5.0,Yangzhou (CHN),22 APR 2006
1:18:44,Ding CHEN,05 AUG 1992,CHN,2.0,La Coruña (ESP),06 JUN 2015
1:18:44,Hao XU,06 FEB 1999,CHN,6.0,Huangshan (CHN),20 MAR 2021
1:18:45,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1.0,"Olympiastadion, Helsinki (FIN)",08 AUG 1994
1:18:45,Stepan YUDIN,03 APR 1980,RUS,4.0,Sochi (RUS),12 MAR 2005
1:18:45,Jimin DONG,10 OCT 1985,CHN,6.0,Yangzhou (CHN),22 APR 2006
1:18:45,Yafei CHU,09 MAY 1988,CHN,2.0,Taicang (CHN),22 APR 2011
1:18:45,Isamu FUJISAWA,12 OCT 1987,JPN,2.0,Kobe (JPN),21 FEB 2016
1:18:45,Vasiliy MIZINOV,29 DEC 1997,RUS,1.0,Sochi (RUS),19 FEB 2021
1:18:45,Koki IKEDA,03 MAY 1998,JPN,3.0,Kobe (JPN),21 FEB 2021
1:18:45,Perseus KARLSTRÖM,02 MAY 1990,SWE,,Murcia (ESP),14 MAR 2021
1:18:45,David HURTADO,21 APR 1999,ECU,2.0,Taicang (CHN),08 APR 2023
1:18:46,Mingjun TAN,17 JUL 1970,CHN,2.0,Beijing (CHN),07 APR 1994
1:18:46,Ding CHEN,05 AUG 1992,CHN,1.0,"Olympic Stadium, London (GBR)",04 AUG 2012
1:18:46,Anton KURBATOV,10 FEB 2001,RUS,2.0,Cheboksary (RUS),21 MAY 2022
1:18:46,Declan TINGAY,06 FEB 1999,AUS,1.0,Nomi (JPN),19 MAR 2023
1:18:47,Zelin CAI,11 APR 1991,CHN,3.0,Taicang (CHN),30 MAR 2012
1:18:47,Caio BONFIM,19 MAR 1991,BRA,7.0,La Coruña (ESP),08 JUN 2019
1:18:48,Viktor BURAYEV,23 AUG 1982,RUS,5.0,Sochi (RUS),12 MAR 2005
1:18:49,Álvaro MARTÍN,18 JUN 1994,ESP,2.0,La Coruña (ESP),03 JUN 2023
1:18:50,Ronghua LU,21 FEB 1983,CHN,2.0,Dudince (SVK),26 MAR 2005
1:18:50,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1.0,La Coruña (ESP),02 JUN 2007
1:18:50,Danila MARTYNOV,01 MAY 2004,RUS,3.0,Cheboksary (RUS),21 MAY 2022
1:18:51,Frants KOSTYUKEVICH,04 APR 1963,URS,3.0,Moskva (URS),26 MAY 1990
1:18:51,Julio MARTÍNEZ,27 SEP 1973,GUA,5.0,Poděbrady (CZE),19 APR 1997
1:18:51,Noé HERNÁNDEZ,15 MAR 1979,MEX,10.0,Cixi City (CHN),23 APR 2005
1:18:51,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1.0,Shenzhen (CHN),24 MAR 2007
1:18:51,Sergey BAKULIN,13 NOV 1986,RUS,2.0,Sochi (RUS),18 FEB 2017
1:18:52,Ding CHEN,05 AUG 1992,CHN,3.0,Taicang (CHN),22 APR 2011
1:18:52,Jianbo LI,14 NOV 1986,CHN,1.0,Taicang (CHN),01 MAR 2013
1:18:52,Zelin CAI,11 APR 1991,CHN,2.0,Taicang (CHN),04 MAY 2014
1:18:53,Ilya MARKOV,19 JUN 1972,RUS,2.0,"Adler, Sochi (RUS)",11 FEB 1995
1:18:53,Daisuke MATSUNAGA,24 MAR 1995,JPN,1.0,Nomi (JPN),20 MAR 2016
1:18:53,Eider ARÉVALO,09 MAR 1993,COL,1.0,"Olympic Stadium, London (GBR)",13 AUG 2017
1:18:53,Sergey SHIROBOKOV,11 FEB 1999,RUS,1.0,Sochi (RUS),19 FEB 2018
1:18:53,Isamu FUJISAWA,12 OCT 1987,JPN,4.0,Kobe (JPN),17 FEB 2019
1:18:53,Koki IKEDA,03 MAY 1998,JPN,1.0,Wajima (JPN),17 APR 2022
1:18:54,Yevgeniy MISYULYA,13 MAR 1964,URS,1.0,Sochi (URS),19 FEB 1989
1:18:54,Maurizio DAMILANO,06 APR 1957,ITA,1.0,La Coruña (ESP),06 JUN 1992
1:18:54,Vasiliy MIZINOV,29 DEC 1997,RUS,2.0,Sochi (RUS),19 FEB 2018
1:18:54,Perseus KARLSTRÖM,02 MAY 1990,SWE,1.0,Poděbrady (CZE),16 MAY 2021
1:18:54,Caio BONFIM,19 MAR 1991,BRA,1.0,Poděbrady (CZE),02 APR 2022
1:18:55,Yevgeniy MISYULYA,13 MAR 1964,BLR,6.0,Poděbrady (CZE),19 APR 1997
1:18:55,Zelin CAI,11 APR 1991,CHN,2.0,Taicang (CHN),01 MAR 2013
1:18:55,Sergey SHIROBOKOV,11 FEB 1999,ANA,2.0,"Olympic Stadium, London (GBR)",13 AUG 2017
1:18:56,Grigoriy KORNEV,14 MAR 1961,URS,4.0,Moskva (URS),26 MAY 1990
1:18:56,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,3.0,Eisenhüttenstadt (GER),17 JUN 2000
1:18:56,Chaohong YU,03 NOV 1975,CHN,2.0,Yangzhou (CHN),12 APR 2003
1:18:56,Valeriy BORCHIN,11 SEP 1986,RUS,1.0,"Adler, Sochi (RUS)",17 FEB 2007
1:18:56,Ilya MARKOV,19 JUN 1972,RUS,2.0,Cheboksary (RUS),17 JUN 2007
1:18:57,Xuejin BAI,06 JUN 1987,CHN,7.0,Yangzhou (CHN),22 APR 2006
1:18:57,Érick Bernabé BARRONDO,14 JUN 1991,GUA,2.0,"Olympic Stadium, London (GBR)",04 AUG 2012
1:18:58,Aleksandr PETRUNIN,29 JAN 1967,URS,1.0,Sochi (URS),17 FEB 1991
1:18:58,Yohann DINIZ,01 JAN 1978,FRA,1.0,Leamington (GBR),20 MAY 2007
1:18:58,Diego GARCÍA CARRERA,19 JAN 1996,ESP,8.0,La Coruña (ESP),08 JUN 2019
1:18:59,Daniel GARCÍA CORDOVA,28 OCT 1971,MEX,1.0,Eisenhüttenstadt (GER),10 MAY 1997
1:18:59,Robert KORZENIOWSKI,30 JUL 1968,POL,1.0,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
1:18:59,Andrey RUZAVIN,28 MAR 1986,RUS,3.0,Taicang (CHN),04 MAY 2014
1:18:59,Christopher LINKE,24 OCT 1988,GER,1.0,Poděbrady (CZE),08 APR 2017
1:18:59,Yao ZHANG,11 JAN 2000,CHN,7.0,Huangshan (CHN),20 MAR 2021
1:18:59,Francesco FORTUNATO,13 DEC 1994,ITA,1.0,Poděbrady (CZE),21 MAY 2023
1:19:00,Joel SÁNCHEZ,15 SEP 1966,MEX,3.0,Eisenhüttenstadt (GER),08 MAY 1999
1:19:00,Hongjun ZHU,18 AUG 1983,CHN,2.0,Nanjing (CHN),19 OCT 2005
1:19:00,Tomohiro NODA,24 JAN 1996,JPN,5.0,Kobe (JPN),17 FEB 2019
1:19:00,Hirooki ARAI,18 MAY 1988,JPN,6.0,Kobe (JPN),17 FEB 2019
1:19:01,Valeriy BORCHIN,11 SEP 1986,RUS,1.0,"National Stadium, Beijing (CHN)",16 AUG 2008
1:19:01,Kaihua WANG,16 FEB 1994,CHN,1.0,Huangshan (CHN),10 MAR 2019
1:19:02,Hatem GHOULA,07 JUN 1973,TUN,2.0,Eisenhüttenstadt (GER),10 MAY 1997
1:19:02,Robert KORZENIOWSKI,30 JUL 1968,POL,2.0,Naumburg (GER),02 MAY 2004
1:19:02,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1.0,Rio Maior (POR),02 APR 2005
1:19:02,Eder SÁNCHEZ,21 MAY 1986,MEX,11.0,Cixi City (CHN),23 APR 2005
1:19:02,Pyotr TROFIMOV,18 DEC 1983,RUS,2.0,"Adler, Sochi (RUS)",28 FEB 2009
1:19:02,Yusuke SUZUKI,02 JAN 1988,JPN,1,Kobe (JPN),17 FEB 2013
1:19:02,Vasiliy MIZINOV,29 DEC 1997,RUS,1,Saransk (RUS),20 MAY 2023
1:19:03,Yevgeniy MISYULYA,13 MAR 1964,BLR,1,Sochi (RUS),22 FEB 1992
1:19:03,Noé HERNÁNDEZ,15 MAR 1979,MEX,2,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
1:19:03,Gaobo LI,23 JUL 1989,CHN,2,Shenzhen (CHN),24 MAR 2007
1:19:03,Toshikazu YAMANISHI,15 FEB 1996,JPN,3,Kobe (JPN),19 FEB 2017
1:19:04,Ilya MARKOV,19 JUN 1972,RUS,4,Cheboksary (RUS),10 MAY 2008
1:19:04,Caio BONFIM,19 MAR 1991,BRA,3,"Olympic Stadium, London (GBR)",13 AUG 2017
1:19:04,Samuel Kireri GATHIMBA,26 OCT 1987,KEN,1,Nairobi (KEN),17 FEB 2018
1:19:04,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Kobe (JPN),20 FEB 2022
1:19:05,Frants KOSTYUKEVICH,04 APR 1963,URS,2,Sochi (URS),17 FEB 1991
1:19:05,Daniel GARCÍA CORDOVA,28 OCT 1971,MEX,4,Eisenhüttenstadt (GER),08 MAY 1999
1:19:05,Brian Daniel PINTADO,29 JUL 1995,ECU,1,Rio Maior (POR),06 MAY 2023
1:19:06,Bernardo SEGURA,11 FEB 1970,MEX,1,Tijuana (MEX),09 MAR 2003
1:19:06,Andrey KRIVOV,14 NOV 1985,RUS,3,"Adler, Sochi (RUS)",23 FEB 2008
1:19:06,Hao WANG,16 AUG 1989,CHN,1,"Olympiastadion, Berlin (GER)",15 AUG 2009
1:19:06,Andrey RUZAVIN,28 MAR 1986,RUS,1,Sochi (RUS),23 FEB 2013
1:19:06,Simon WACHIRA,06 MAY 1984,KEN,2,Nairobi (KEN),17 FEB 2018
1:19:07,Mikhail SHCHENNIKOV,24 DEC 1967,URS,5,Moskva (URS),26 MAY 1990
1:19:07,Nathan DEAKES,17 AUG 1977,AUS,8,Yangzhou (CHN),22 APR 2006
1:19:07,Wei YU,11 SEP 1987,CHN,1,Taicang (CHN),01 MAR 2013
1:19:07,Koki IKEDA,03 MAY 1998,JPN,2,Kobe (JPN),16 FEB 2020
1:19:07,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022
1:19:07,Eiki TAKAHASHI,19 NOV 1992,JPN,2,"Rokko Island Konan Univ. West side, Kobe (JPN)",19 FEB 2023
1:19:08,Mikhail SHCHENNIKOV,24 DEC 1967,URS,1,Kiev (URS),30 JUL 1988
1:19:08,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,2,Tijuana (MEX),09 MAR 2003
1:19:08,Chaohong YU,03 NOV 1975,CHN,1,Nanning (CHN),25 FEB 2005
1:19:08,Pengfei FANG,16 FEB 1983,CHN,12,Cixi City (CHN),23 APR 2005
1:19:08,Chaohong YU,03 NOV 1975,CHN,3,Nanjing (CHN),19 OCT 2005
1:19:08,Jefferson PÉREZ,01 JUL 1974,ECU,2,La Coruña (ESP),13 MAY 2006
1:19:08,Zhen WANG,24 AUG 1991,CHN,1,Lugano (SUI),17 MAR 2013
1:19:08,Andrey RUZAVIN,28 MAR 1986,RUS,1,Cheboksary (RUS),08 JUN 2013
1:19:08,Isamu FUJISAWA,12 OCT 1987,JPN,2,Nomi (JPN),15 MAR 2015
1:19:08,Daisuke MATSUNAGA,24 MAR 1995,JPN,3,Nomi (JPN),15 MAR 2015
1:19:09,Bernardo SEGURA,11 FEB 1970,MEX,2,Eisenhüttenstadt (GER),14 MAY 1995
1:19:09,Yunfeng LIU,03 AUG 1979,CHN,2,Nanning (CHN),25 FEB 2005
1:19:09,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006
1:19:09,Vasiliy MIZINOV,29 DEC 1997,RUS,1,Voronovo (RUS),05 SEP 2020
1:19:09,Haifeng QIAN,08 JUL 2000,CHN,2,Nomi (JPN),19 MAR 2023
1:19:10,Yucheng HAN,16 DEC 1978,CHN,3,La Coruña (ESP),13 MAY 2006
1:19:10,Andrey KRIVOV,14 NOV 1985,RUS,5,Cheboksary (RUS),10 MAY 2008
1:19:10,Jianbo LI,14 NOV 1986,CHN,2,Jinan (CHN),22 OCT 2009
1:19:11,Robert KORZENIOWSKI,30 JUL 1968,POL,3,Tijuana (MEX),09 MAR 2003
1:19:11,Nathan DEAKES,17 AUG 1977,AUS,3,Naumburg (GER),02 MAY 2004
1:19:11,Erik TYSSE,04 DEC 1980,NOR,6,Cheboksary (RUS),10 MAY 2008
1:19:11,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Poděbrady (CZE),09 APR 2016
1:19:11,Álvaro MARTÍN,18 JUN 1994,ESP,1,"Odeonplatz, München (GER)",20 AUG 2022
1:19:12,Axel NOACK,23 SEP 1961,GDR,1,Karl Marx Stadt (GDR),21 JUN 1987
1:19:12,Andrey TALASHKO,31 MAY 1982,BLR,1,Nesvizh (BLR),15 APR 2006
1:19:12,Kai KOBAYASHI,28 FEB 1993,JPN,4,Nomi (JPN),15 MAR 2015
1:19:12,Zhen WANG,24 AUG 1991,CHN,1,Huangshan (CHN),05 MAR 2016
1:19:12,Xiangqian JIN,18 MAR 1997,CHN,2,Huangshan (CHN),04 MAR 2017
1:19:13,Yevgeniy MISYULYA,13 MAR 1964,URS,1,Kiev (URS),11 JUL 1991
1:19:13,Rishat SHAFIKOV,23 JAN 1970,RUS,3,"Adler, Sochi (RUS)",11 FEB 1995
1:19:13,Zhen WANG,24 AUG 1991,CHN,1,Saransk (RUS),12 MAY 2012
1:19:13,Hyunsub KIM,31 MAY 1985,KOR,5,Nomi (JPN),15 MAR 2015
1:19:13,Kai KOBAYASHI,28 FEB 1993,JPN,4,Kobe (JPN),19 FEB 2017
1:19:13,Koki IKEDA,03 MAY 1998,JPN,4,Kobe (JPN),18 FEB 2018
1:19:13,Eiki TAKAHASHI,19 NOV 1992,JPN,9,La Coruña (ESP),08 JUN 2019
1:19:14,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Warszawa (POL),20 JUN 1992
1:19:14,Xingde XU,12 JUN 1984,CHN,3,Yangzhou (CHN),12 APR 2003
1:19:14,Sergey BAKULIN,13 NOV 1986,RUS,3,Cheboksary (RUS),17 JUN 2007
