Mark,Competitor,DOB,Nat,Pos,Venue,Date
38:44.97,Yohann DINIZ,01 JAN 1978,FRA,1.0,Albi (FRA),29 JUL 2011
38:46.4h,Viktor BURAYEV,23 AUG 1982,RUS,1.0,Moskva (RUS),20 MAY 2000
38:46.74,Declan TINGAY,06 FEB 1999,AUS,1.0,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",31 MAR 2023
38:47.13,David SMITH,24 JUL 1955,AUS,1.0,Dubbo (AUS),30 DEC 1984
38:47.54,Roman MRÁZEK,21 JAN 1962,TCH,1.0,Bratislava (TCH),12 JUN 1987
38:48.01,Michele DIDONI,07 MAR 1974,ITA,2.0,Cesenatico (ITA),01 JUL 1995
38:49.21,Sandeep KUMAR,01 MAY 1986,IND,3.0,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022
38:50.28,Alex SCHWAZER,26 NOV 1984,ITA,1.0,Pergine Valsugana (ITA),23 JUL 2011
38:50.37,Masatora KAWANO,23 OCT 1998,JPN,3.0,Kitami (JPN),07 JUL 2018
38:50.9h,Perseus KARLSTRÖM,02 MAY 1990,SWE,1.0,Melbourne (AUS),12 JAN 2020
38:51.51,Andreas ERM,12 MAR 1976,GER,1.0,Braunschweig (GER),10 JUL 2004
38:52.76,Perseus KARLSTRÖM,02 MAY 1990,SWE,1.0,Canberra (AUS),09 JAN 2019
38:53.11,Zhen WANG,24 AUG 1991,CHN,1.0,Asti (ITA),21 MAY 2016
38:53.42,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1.0,Cartagena (ESP),29 APR 2015
38:54.20,Evan DUNFEE,28 SEP 1990,CAN,1.0,Kamloops (CAN),07 JUL 2019
38:54.30,Roland WIESER,06 MAY 1956,GDR,1.0,Potsdam (GDR),13 JUL 1980
38:54.75,Ralf KOWALSKY,22 MAR 1962,GDR,1.0,Cottbus (GER),24 JUN 1981
38:54.87,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1.0,Alcobendas (ESP),27 JUL 2014
38:55.00,Jozef PRIBILINEC,06 JUL 1960,TCH,1.0,Hildesheim (GER),06 SEP 1986
38:55.40,David SMITH,24 JUL 1955,AUS,2.0,Hildesheim (GER),06 SEP 1986
38:55.49,Eiki TAKAHASHI,19 NOV 1992,JPN,2.0,Abashiri (JPN),16 JUL 2015
38:56.3h,Ingus JANEVIČS,29 APR 1986,LAT,1.0,Valga (EST),26 APR 2008
38:57.16,Dane BIRD-SMITH,15 JUL 1992,AUS,1.0,"Albert Park, Melbourne (AUS)",04 APR 2014
38:57.45,Perseus KARLSTRÖM,02 MAY 1990,SWE,1.0,Stockholm (SWE),02 SEP 2017
38:57.94,Christopher LINKE,24 OCT 1988,GER,1.0,Beeskow (GER),17 AUG 2019
38:58.21,Vasiliy MIZINOV,29 DEC 1997,RUS,1.0,Cheboksary (RUS),25 JUN 2016
38:59.60,Werner HEYER,14 NOV 1956,GDR,2.0,Potsdam (GDR),13 JUL 1980
38:59.98,Zelin CAI,11 APR 1991,CHN,2.0,Tianjin (CHN),16 SEP 2012
39:00.00,Robert HEFFERNAN,28 FEB 1978,IRL,1.0,Santry (IRL),24 JUL 2004
39:00.14,Robert KORZENIOWSKI,30 JUL 1968,POL,1.0,Sopot (POL),23 JUL 1994
39:00.79,Francesco FORTUNATO,13 DEC 1994,ITA,1.0,Firenze (ITA),15 JUN 2019
39:01.20,Fumitaka OIKAWA,05 APR 1995,JPN,4.0,Kitami (JPN),07 JUL 2018
39:01.3h,Declan TINGAY,06 FEB 1999,AUS,1.0,"AIS Athletics Track, Canberra (AUS)",22 JAN 2022
39:01.35,Hatem GHOULA,07 JUN 1973,TUN,1.0,Tunis (TUN),01 MAY 1995
39:02.10,Stefan JOHANSSON,11 APR 1967,SWE,2.0,Örnsköldsvik (SWE),08 JUL 1995
39:02.14,Roman MRÁZEK,21 JAN 1962,TCH,2.0,Banská Bystrica (TCH),30 AUG 1985
39:04.82,Christopher LINKE,24 OCT 1988,GER,1.0,Düsseldorf (GER),13 JUN 2015
39:05.05,Byeongkwang CHOE,07 APR 1991,KOR,1.0,Yeosu (KOR),30 MAR 2022
39:05.19,Yusuke SUZUKI,02 JAN 1988,JPN,1.0,Osaka (JPN),22 SEP 2018
39:05.44,Koki IKEDA,03 MAY 1998,JPN,1.0,Fukui (JPN),07 OCT 2018
39:05.73,Satoshi MARUO,28 NOV 1991,JPN,2.0,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
39:05.80,Maurizio DAMILANO,06 APR 1957,ITA,1.0,Limbiate (ITA),25 OCT 1988
39:05.85,Callum WILKINSON,14 MAR 1997,GBR,1.0,"Newport Stadium, Newport (GBR)",06 MAR 2021
39:06.28,Callum WILKINSON,14 MAR 1997,GBR,4.0,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022
39:06.43,Yusuke SUZUKI,02 JAN 1988,JPN,1,Nagasaki (JPN),21 OCT 2014
39:07.08,Tomohiro NODA,24 JAN 1996,JPN,3,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
39:07.21,Robert HEFFERNAN,28 FEB 1978,IRL,1,Dublin (IRL),11 JUL 2010
39:07.38,Axel NOACK,23 SEP 1961,GDR,1,Neubrandenburg (GDR),10 JUL 1988
39:07.58,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,Alcobendas (ESP),28 JUL 2013
39:07.84,Koichiro MORIOKA,02 APR 1985,JPN,1,Niigata (JPN),26 SEP 2010
39:07.97,Michele DIDONI,07 MAR 1974,ITA,1,Roma (ITA),09 JUL 1998
39:08.23,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Tokyo (JPN),14 DEC 2013
39:08.33,Brian Daniel PINTADO,29 JUL 1995,ECU,2,Guayaquil (ECU),18 APR 2021
39:08.50,Nikolay POLOZOV,10 OCT 1951,URS,1,Leningrad (URS),23 FEB 1986
39:08.6h,David KIMUTAI,19 AUG 1969,KEN,1,Nyeri (KEN),21 MAR 2009
39:10.10,Nick A'HERN,06 JAN 1969,AUS,1,Sydney (AUS),13 JAN 1991
39:10.15,Marco GIUNGI,30 OCT 1974,ITA,1,Pescara (ITA),14 SEP 2002
39:10.35,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,1,Pescara (ITA),12 SEP 1990
39:10.61,Nils BREMBACH,23 FEB 1993,GER,2,Düsseldorf (GER),13 JUN 2015
39:11.20,Salvatore CACIA,22 JUL 1967,ITA,2,Catania (ITA),13 APR 1990
39:11.65,Byeongkwang CHOE,07 APR 1991,KOR,1,Yecheon (KOR),21 APR 2021
39:11.7h,Arturo DI MEZZA,16 JUL 1969,ITA,1,Milano (ITA),09 JUN 1998
39:11.72,Robert HEFFERNAN,28 FEB 1978,IRL,1,Dublin (IRL),02 AUG 2009
39:11.95,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Gifu (JPN),26 SEP 2015
39:12.00,Robert HEFFERNAN,28 FEB 1978,IRL,1,Dublin (IRL),22 JUL 2007
39:12.33,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Cagliari (ITA),19 JUL 2008
39:13.00,Jozef PRIBILINEC,06 JUL 1960,TCH,1,Lomello (ITA),18 JUN 1988
39:13.38,Christopher LINKE,24 OCT 1988,GER,1,Jüterbog (GER),22 JUN 2013
39:13.43,Diego GARCÍA CARRERA,19 JAN 1996,ESP,1,"Pistas Universad de León, León (ESP)",22 APR 2023
39:13.60,Ilya MARKOV,19 JUN 1972,RUS,1,Riga (LAT),28 MAY 2004
39:13.80,Andrea COSI,30 APR 2001,ITA,1,"Campo Comunale, Brescia (ITA)",17 SEP 2022
39:13.90,Walter ARENA,30 MAY 1964,ITA,1,Ostia (ITA),09 MAY 1987
39:14.0h,Sergey KHRIPUNOV,15 SEP 1976,RUS,1,Magnitogorsk (RUS),23 SEP 2000
39:14.44,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,3,"Olympic Stadium, Cheboksary (RUS)",02 AUG 2022
39:14.6h,Rhydian COWLEY,04 JAN 1991,AUS,1,"George Knott Track, Collingwood, Melbourne (AUS)",31 JAN 2021
39:15.0h,Isamu FUJISAWA,12 OCT 1987,JPN,1,Tokyo (JPN),17 MAY 2009
39:15.1h,Ihor HLAVAN,25 SEP 1990,UKR,1,Mukachevo (UKR),01 NOV 2014
39:15.49,Walter ARENA,30 MAY 1964,ITA,1,Roma (ITA),12 MAY 1990
39:15.60,Robert KORZENIOWSKI,30 JUL 1968,POL,1,"Marietta, GA (USA)",02 SEP 1995
39:15.61,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,Castellón (ESP),02 AUG 2015
39:15.61,Tomohiro NODA,24 JAN 1996,JPN,2,"Municipal Stadium, Sasebo (JPN)",08 DEC 2019
39:15.91,Zelin CAI,11 APR 1991,CHN,2,Genova (ITA),08 FEB 2015
39:16.06,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Nagasaki (JPN),11 DEC 2016
39:16.68,Vladimir STANKIN,02 JAN 1974,RUS,2,Riga (LAT),28 MAY 2004
39:17.4h,Declan TINGAY,06 FEB 1999,AUS,2,"George Knott Track, Collingwood, Melbourne (AUS)",31 JAN 2021
39:17.66,Hirooki ARAI,18 MAY 1988,JPN,2,Yamaguchi (JPN),11 OCT 2014
39:17.8h,Aigars FADEJEVS,27 DEC 1975,LAT,1,Valmiera (LAT),18 JUL 1998
39:18.00,Valdas KAZLAUSKAS,23 FEB 1958,URS,1,Moskva (URS),18 SEP 1983
39:18.0h,Artur SHUMAK,19 OCT 1963,BLR,1,Minsk (BLR),12 MAY 1992
39:18.0h,Vitaliy SHVETSOV,20 FEB 1973,RUS,2,Magnitogorsk (RUS),23 SEP 2000
39:18.03,Koki IKEDA,03 MAY 1998,JPN,1,Sagamihara (JPN),25 MAY 2019
39:18.04,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Osaka (JPN),13 SEP 2015
39:18.09,Zelin CAI,11 APR 1991,CHN,2,Asti (ITA),21 MAY 2016
39:18.60,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Helsinki (FIN),30 AUG 2014
39:18.63,Hiroto JUSHO,11 JAN 2000,JPN,3,"Municipal Stadium, Sasebo (JPN)",08 DEC 2019
39:18.71,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Saitama (JPN),17 MAY 2014
39:18.74,Kyle SWAN,28 MAR 1999,AUS,2,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",31 MAR 2023
39:19.32,Anatoliy SOLOMIN,02 JUL 1952,URS,1,Roma (ITA),23 MAY 1981
39:19.5h,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Göteborg (SWE),08 AUG 2015
39:19.53,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Matsuyama (JPN),08 OCT 2017
39:19.64,Alessandro GANDELLINI,30 APR 1973,ITA,2,Pescara (ITA),14 SEP 2002
39:19.88,Jamie COSTIN,01 JUN 1977,IRL,2,Santry (IRL),24 JUL 2004
39:20.0h,Moacir ZIMMERMANN,30 DEC 1983,BRA,1,Blumenau (BRA),23 MAY 2009
39:20.52,David HURTADO,21 APR 1999,ECU,1,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",16 APR 2022
39:20.81,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Canberra (AUS),28 JAN 2019
39:21.0h,Vladimir ANDREYEV,07 SEP 1966,RUS,1,Moskva (RUS),21 JAN 1997
39:21.02,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,1,Bari (ITA),11 JUL 1990
39:21.13,Eduard ZABUZHENKO,18 APR 1998,UKR,1,Ivano-Frankivsk (UKR),30 MAY 2021
39:21.30,Evan DUNFEE,28 SEP 1990,CAN,1,Coquitlam (CAN),11 JUN 2016
39:21.51,Il-yong SHIN,17 FEB 1979,KOR,1,Andong (KOR),22 MAY 2007
39:21.80,Walter ARENA,30 MAY 1964,ITA,1,Catania (ITA),24 SEP 1988
39:21.92,Maurizio DAMILANO,06 APR 1957,ITA,2,Roma (ITA),23 MAY 1980
39:22.0h,Kyle SWAN,28 MAR 1999,AUS,2,"AIS Athletics Track, Canberra (AUS)",22 JAN 2022
39:22.11,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Osaka (JPN),24 SEP 2016
39:22.20,Salvatore CACIA,22 JUL 1967,ITA,2,Catania (ITA),24 SEP 1988
39:22.41,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Canberra (AUS),14 JAN 2018
39:22.47,Yafei CHU,09 MAY 1988,CHN,3,Tianjin (CHN),16 SEP 2012
39:23.00,Francesco FORTUNATO,13 DEC 1994,ITA,1,"Campo Mauro Ferrari, Prato (ITA)",16 APR 2023
39:23.14,Samuel Kireri GATHIMBA,26 OCT 1987,KEN,5,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022
39:23.20,Walter ARENA,30 MAY 1964,ITA,2,Bari (ITA),11 JUL 1990
39:23.23,Daisuke MATSUNAGA,24 MAR 1995,JPN,2,Osaka (JPN),22 SEP 2018
39:23.3h,Modris LIEPIŅŠ,03 AUG 1966,LAT,1,Valmiera (LAT),26 JUL 1998
39:23.38,Walter ARENA,30 MAY 1964,ITA,2,Pescara (ITA),12 SEP 1990
39:23.38,Álvaro MARTÍN,18 JUN 1994,ESP,2,"Pistas Universad de León, León (ESP)",22 APR 2023
39:23.44,Valentin KONONEN,07 MAR 1969,FIN,1,Helsinki (FIN),26 AUG 1995
39:23.51,Álvaro MARTÍN,18 JUN 1994,ESP,2,Gijón (ESP),24 JUL 2016
39:23.58,Takumi SAITO,23 MAR 1993,JPN,2,Saitama (JPN),17 MAY 2014
39:23.71,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,Cartagena (ESP),25 APR 2014
39:23.88,Benjamín SÁNCHEZ,10 MAR 1985,ESP,2,Santa Cruz de Tenerife (ESP),27 JUL 2008
39:23.98,Declan TINGAY,06 FEB 1999,AUS,1,"AIS Athletics Track, Canberra (AUS)",06 JAN 2023
39:24.00,Walter ARENA,30 MAY 1964,ITA,1,Roma (ITA),11 MAY 1986
39:24.20,Álvaro MARTÍN,18 JUN 1994,ESP,1,La Nucia (ESP),21 MAY 2022
39:24.3h,Sergey SERGACHEV,10 JUL 1987,RUS,1,Buy (RUS),21 SEP 2008
39:24.42,Eiki TAKAHASHI,19 NOV 1992,JPN,2,Nagasaki (JPN),21 OCT 2014
39:24.49,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Osaka (JPN),13 MAY 2017
39:24.49,Yusuke SUZUKI,02 JAN 1988,JPN,5,Kitami (JPN),07 JUL 2018
39:24.64,Yutaro MURAYAMA,29 SEP 1998,JPN,4,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
39:24.8h,Matej TÓTH,10 FEB 1983,SVK,1,Banská Bystrica (SVK),29 APR 2011
39:24.9h,André HÖHNE,10 MAR 1978,GER,1,Halle (GER),26 MAY 2004
39:25.49,Yusuke SUZUKI,02 JAN 1988,JPN,2,Fukui (JPN),07 OCT 2018
39:25.58,Chilsung PARK,08 JUL 1982,KOR,2,Andong (KOR),22 MAY 2007
39:25.70,Isamu FUJISAWA,12 OCT 1987,JPN,3,Yamaguchi (JPN),11 OCT 2014
39:26.02,Guillaume LEBLANC,14 APR 1962,CAN,1,Gateshead (GBR),23 JUN 1990
39:26.1h,Declan TINGAY,06 FEB 1999,AUS,1,"AIS Athletics Track, Canberra (AUS)",15 JAN 2022
39:26.3h,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Saransk (RUS),19 JUN 2005
39:26.92,Salih KORKMAZ,01 JAN 1997,TUR,1,"Ekrem Koçak Atletizm Pisti, Istanbul (TUR)",05 SEP 2020
39:27.00,Guillaume LEBLANC,14 APR 1962,CAN,3,Hildesheim (GER),06 SEP 1986
39:27.00,Roman MRÁZEK,21 JAN 1962,TCH,4,Hildesheim (GER),06 SEP 1986
39:27.0h,Grzegorz SUDOŁ,28 AUG 1978,POL,1,Biala Podlaska (POL),30 MAY 2009
39:27.04,Toshikazu YAMANISHI,15 FEB 1996,JPN,3,Osaka (JPN),22 SEP 2018
39:27.19,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,"Hayward Field, Eugene, OR (USA)",25 JUL 2014
39:27.3h,Igor YEROKHIN,04 SEP 1985,RUS,2,Saransk (RUS),19 JUN 2005
39:27.59,Mikhail SHCHENNIKOV,24 DEC 1967,URS,1,Portsmouth (GBR),19 JUN 1988
39:27.63,Yohann DINIZ,01 JAN 1978,FRA,2,Paris (FRA),13 JUL 2013
39:27.89,Takeaki AKATSUMA,27 NOV 1981,JPN,1,Sendai (JPN),17 MAY 2002
39:27.90,Kai KOBAYASHI,28 FEB 1993,JPN,3,Saitama (JPN),17 MAY 2014
39:28.20,Costică BĂLAN,25 AUG 1964,ROU,1,Bucureşti (ROU),31 JUL 1993
39:28.45,Andrey RUZAVIN,28 MAR 1986,RUS,1,Kaunas (LTU),23 JUL 2005
39:28.54,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,"Olympiastadion, Helsinki (FIN)",04 SEP 2022
39:28.56,Aurélien QUINION,27 JAN 1993,FRA,2,"Stade Helitas, Caen (FRA)",26 JUN 2022
39:28.63,Toshikazu YAMANISHI,15 FEB 1996,JPN,2,Osaka (JPN),13 SEP 2015
39:28.68,Kai KOBAYASHI,28 FEB 1993,JPN,3,Abashiri (JPN),16 JUL 2015
39:28.97,Jacek MÜLLER,03 NOV 1973,POL,1,Sopot (POL),20 JUN 1993
39:29.00,Yuki YAMAZAKI,16 JAN 1984,JPN,1,Yamagata (JPN),27 SEP 2008
39:29.00,Alberto AMEZCUA,10 MAY 1992,ESP,3,Gijón (ESP),24 JUL 2016
39:29.30,Andrew JACHNO,13 APR 1962,AUS,1,Melbourne (AUS),06 JAN 1991
39:29.36,Isamu FUJISAWA,12 OCT 1987,JPN,2,Niigata (JPN),26 SEP 2010
39:29.45,Alessandro GANDELLINI,30 APR 1973,ITA,1,Catania (ITA),06 DEC 2003
39:29.54,Zhen WANG,24 AUG 1991,CHN,1,Torino (ITA),09 MAY 2015
39:29.63,Rhydian COWLEY,04 JAN 1991,AUS,1,"SOPAC, Sydney (AUS)",16 APR 2021
39:29.72,Axel NOACK,23 SEP 1961,GDR,1,Potsdam (GDR),21 AUG 1987
39:29.73,Sergio SPAGNULIO,07 OCT 1962,ITA,3,Pescara (ITA),12 SEP 1990
39:29.93,Hagen POHLE,05 MAR 1992,GER,1,"Stadion An der Lindenstraße, Neukieritzsch (GER)",10 SEP 2022
39:30.14,Hatem GHOULA,07 JUN 1973,TUN,1,Tunis (TUN),12 APR 2003
39:30.36,Juan Manuel MOLINA,15 MAR 1979,ESP,3,Riga (LAT),28 MAY 2004
39:30.48,Yuta KOGA,15 JUL 1999,JPN,5,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
39:30.56,Hyunsub KIM,31 MAY 1985,KOR,1,Goseong (KOR),30 JUN 2009
39:30.8h,Rhydian COWLEY,04 JAN 1991,AUS,1,"University Athletics Track, Parkville, Melbourne (AUS)",27 JAN 2020
39:31.20,Ralf KOWALSKY,22 MAR 1962,GDR,1,Lille (FRA),21 JUN 1980
39:31.20,Ralf KOWALSKY,22 MAR 1962,GDR,1,Villeneuve d'Ascq (FRA),31 MAY 1981
39:31.40,Gérard LELIÈVRE,13 NOV 1949,FRA,1,Sotteville-lès-Rouen (FRA),21 JUL 1984
39:31.50,Daniel BAUTISTA,04 AUG 1952,MEX,1,Grudziadz (POL),30 MAY 1979
39:31.51,Hyunsub KIM,31 MAY 1985,KOR,3,Andong (KOR),22 MAY 2007
39:31.61,Gabriel BORDIER,08 OCT 1997,FRA,1,"Stade Josette et Roger Mikulak, Angers (FRA)",27 JUN 2021
39:31.72,Álvaro MARTÍN,18 JUN 1994,ESP,1,Getafe (ESP),22 JUL 2018
39:31.81,Valentín MASSANA,05 JUL 1970,ESP,1,Tarragona (ESP),24 JUN 1997
39:31.90,Erling ANDERSEN,22 SEP 1960,NOR,1,Fana (NOR),02 JUN 1987
39:31.96,Salih KORKMAZ,01 JAN 1997,TUR,1,Bursa (TUR),04 AUG 2019
39:31.99,Gianluca PICCHIOTTINO,22 AUG 1996,ITA,2,"Campo Mauro Ferrari, Prato (ITA)",16 APR 2023
39:32.0h,Aleksey KRONIN,23 OCT 1970,RUS,2,Moskva (RUS),21 JAN 1997
39:32.08,Koichiro MORIOKA,02 APR 1985,JPN,1,Shibetsu (JPN),08 JUN 2008
39:32.08,Andreas GUSTAFSSON,10 AUG 1981,SWE,2,Helsinki (FIN),30 AUG 2014
39:32.52,Łukasz NIEDZIAŁEK,15 MAR 2000,POL,1,"Golęcin Stadion, Poznan (POL)",25 JUN 2021
39:32.63,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,"Olympiastadion, Stockholm (SWE)",04 SEP 2021
39:33.12,Giovanni PERRICELLI,25 AUG 1967,ITA,1,Formia (ITA),04 JUN 1994
39:33.16,Ilya MARKOV,19 JUN 1972,RUS,2,Catania (ITA),06 DEC 2003
39:33.16,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Yokohama (JPN),16 MAY 2015
39:33.18,Zewen LI,05 DEC 1973,CHN,1f1,Chengdu (CHN),08 SEP 2000
39:33.30,Satoshi MARUO,28 NOV 1991,JPN,4,Abashiri (JPN),16 JUL 2015
