Mark,Competitor,DOB,Nat,Pos,Venue,Date
58:44,Abadi HADIS,06 NOV 1997,ETH,2,Ras Al Khaimah (UAE),08 FEB 2019
58:45,Daniel MATEIKO,04 AUG 1998,KEN,6,Ras Al Khaimah (UAE),19 FEB 2022
58:45,Benard KIBET,25 NOV 1999,KEN,1,Ras Al Khaimah (UAE),18 FEB 2023
58:46,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,1,"Philadelphia, PA (USA)",18 SEP 2011
58:47,Atsedu TSEGAY,17 DEC 1991,ETH,1,Praha (CZE),31 MAR 2012
58:47,Tadese WORKU,20 JAN 2002,ETH,4,Valencia (ESP),23 OCT 2022
58:48,Sammy KITWARA,26 NOV 1986,KEN,2,"Philadelphia, PA (USA)",18 SEP 2011
58:48,Abraham CHEROBEN,11 OCT 1992,KEN,1,Valencia (ESP),19 OCT 2014
58:48,Jorum OKOMBO,10 DEC 1997,KEN,2,København (DEN),17 SEP 2017
58:48,Abel KIPCHUMBA,03 FEB 1994,KEN,1,Herzogenaurach (GER),12 SEP 2021
58:48,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,7,Ras Al Khaimah (UAE),19 FEB 2022
58:49,Jacob KIPLIMO,14 NOV 2000,UGA,1,Gdynia (POL),17 OCT 2020
58:49,Daniel MATEIKO,04 AUG 1998,KEN,2,Ras Al Khaimah (UAE),18 FEB 2023
58:51,Alex KORIO,20 NOV 1990,KEN,3,København (DEN),17 SEP 2017
58:52,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,Ras Al Khaimah (UAE),20 FEB 2009
58:53,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,Ras Al Khaimah (UAE),09 FEB 2007
58:53,Amedework WALELEGN,11 MAR 1999,ETH,1,New Delhi (IND),29 NOV 2020
58:53,Charles Kipkurui LANGAT,28 APR 1996,KEN,1,Barcelona (ESP),19 FEB 2023
58:54,Stephen KIBET,09 NOV 1986,KEN,1,Den Haag (NED),11 MAR 2012
58:54,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,Ras Al Khaimah (UAE),15 FEB 2013
58:54,Kibiwott KANDIE,20 JUN 1996,KEN,2,Gdynia (POL),17 OCT 2020
58:54,Andamlak BELIHU,20 NOV 1998,ETH,2,New Delhi (IND),29 NOV 2020
58:55,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"Tempe, AZ (USA)",15 JAN 2006
58:55,Alex KIBET,10 NOV 1990,KEN,1,Berlin (GER),03 APR 2022
58:55,Hagos GEBRHIWET,11 MAY 1994,ETH,1,Granollers (ESP),05 FEB 2023
58:56,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,Berlin (GER),01 APR 2007
58:56,Stanley Kipleting BIWOTT,21 APR 1986,KEN,2,Ras Al Khaimah (UAE),15 FEB 2013
58:56,Stephen KISSA,01 DEC 1988,UGA,3,New Delhi (IND),29 NOV 2020
58:57,Felix KIPKOECH,01 FEB 1998,KEN,1,Berlin (GER),22 AUG 2021
58:58,Sammy KITWARA,26 NOV 1986,KEN,1,Rotterdam (NED),13 SEP 2009
58:58,Geoffrey MUTAI,07 OCT 1981,KEN,3,Ras Al Khaimah (UAE),15 FEB 2013
58:58,Kibiwott KANDIE,20 JUN 1996,KEN,1,Ras Al Khaimah (UAE),21 FEB 2020
58:58,Milkesa MENGESHA,16 APR 2000,ETH,1,København (DEN),18 SEP 2022
58:58,Sabastian Kimaru SAWE,16 MAR 1995,KEN,1,Manama (BRN),23 DEC 2022
58:59,Zersenay TADESE,01 JAN 1982,ERI,1,Udine (ITA),14 OCT 2007
58:59,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,2,Ras Al Khaimah (UAE),20 FEB 2009
58:59,Birhanu LEGESE,11 SEP 1994,ETH,2,Barcelona (ESP),19 FEB 2023
59:00,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,2,Ras Al Khaimah (UAE),09 FEB 2018
59:00,Sabastian Kimaru SAWE,16 MAR 1995,KEN,1,Berlin (GER),02 APR 2023
59:01,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,2,Valencia (ESP),19 OCT 2014
59:02,Patrick Makau MUSYOKI,02 MAR 1985,KEN,2,Udine (ITA),14 OCT 2007
59:02,Jonathan MAIYO,05 MAY 1988,KEN,2,Den Haag (NED),11 MAR 2012
59:02,Kelvin KIPTUM,02 DEC 1999,KEN,8,Valencia (ESP),24 OCT 2021
59:04,Muktar EDRIS,14 JAN 1994,ETH,4,New Delhi (IND),29 NOV 2020
59:04,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,1,Larne (GBR),28 AUG 2022
59:04,Kennedy KIMUTAI,03 JUN 1999,KEN,5,Valencia (ESP),23 OCT 2022
59:04,Daniel Simiu EBENYO,18 SEP 1995,KEN,2,Manama (BRN),23 DEC 2022
59:05,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,3,Udine (ITA),14 OCT 2007
59:05,Ezekiel CHEBII,03 JAN 1991,KEN,1,Lille (FRA),01 SEP 2012
59:05,Bedan KAROKI,21 AUG 1990,KEN,1,Buenos Aires (ARG),25 AUG 2019
59:05,Yomif KEJELCHA,01 AUG 1997,ETH,1,Valencia (ESP),27 OCT 2019
59:05,Amedework WALELEGN,11 MAR 1999,ETH,2,København (DEN),18 SEP 2022
59:06,Geoffrey MUTAI,07 OCT 1981,KEN,1,Udine (ITA),22 SEP 2013
59:06,Guye Idemo ADOLA,20 OCT 1990,ETH,1,New Delhi (IND),23 NOV 2014
59:06,Alex KIBET,10 NOV 1990,KEN,3,Ras Al Khaimah (UAE),09 FEB 2018
59:06,Daniel KIPCHUMBA,12 DEC 1997,KEN,1,Stresa (ITA),15 APR 2018
59:06,Daniel KIPCHUMBA,12 DEC 1997,KEN,1,København (DEN),16 SEP 2018
59:06,Haftu TEKLU,21 JAN 2000,ETH,1,Barcelona (ESP),03 APR 2022
59:06,Nibret MELAK,09 OCT 1999,ETH,1,Lisboa (POR),12 MAR 2023
59:07,Paul Malakwen KOSGEI,22 APR 1978,KEN,1,Berlin (GER),02 APR 2006
59:07,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,New Delhi (IND),23 NOV 2014
59:07,James WANGARI,23 MAR 1994,KEN,1,København (DEN),18 SEP 2016
59:07,Mang'ata Kimai NDIWA,12 DEC 1987,KEN,2,Stresa (ITA),15 APR 2018
59:07,Benard KIMELI,10 SEP 1995,KEN,1,Praha (CZE),06 APR 2019
59:07,Benard Kipkorir NGENO,10 AUG 1996,KEN,2,Valencia (ESP),27 OCT 2019
59:07,Felix KIPKOECH,01 FEB 1998,KEN,3,København (DEN),18 SEP 2022
59:07,Hagos GEBRHIWET,11 MAY 1994,ETH,2,Lisboa (POR),12 MAR 2023
59:08,Jonathan MAIYO,05 MAY 1988,KEN,2,Rotterdam (NED),13 SEP 2009
59:08,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,København (DEN),29 MAR 2014
59:08,Fikadu HAFTU,21 FEB 1994,ETH,3,Ras Al Khaimah (UAE),08 FEB 2019
59:08,Felix KIBITOK,09 JUN 1991,KEN,2,Praha (CZE),06 APR 2019
59:08,Amedework WALELEGN,11 MAR 1999,ETH,3,Gdynia (POL),17 OCT 2020
59:09,James Kipsang KWAMBAI,28 FEB 1983,KEN,3,Rotterdam (NED),13 SEP 2009
59:09,Abraham KIPTUM,15 SEP 1989,KEN,2,København (DEN),16 SEP 2018
59:09,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,3,Valencia (ESP),27 OCT 2019
59:09,Leonard BARSOTON,21 OCT 1994,KEN,4,Valencia (ESP),27 OCT 2019
59:09,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,1,Santa Pola (ESP),19 JAN 2020
59:09,Vincent Kipkemoi NGETICH,03 JAN 1999,KEN,4,København (DEN),18 SEP 2022
59:10,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,Rotterdam (NED),13 SEP 2009
59:10,Bernard Kiprop KOECH,31 JAN 1988,KEN,2,Lille (FRA),01 SEP 2012
59:10,Abraham CHEROBEN,11 OCT 1992,BRN,1,Valencia (ESP),18 OCT 2015
59:10,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,Cardiff (GBR),26 MAR 2016
59:10,Bedan KAROKI,21 AUG 1990,KEN,1,Ras Al Khaimah (UAE),10 FEB 2017
59:10,Andamlak BELIHU,20 NOV 1998,ETH,1,New Delhi (IND),20 OCT 2019
59:10,Leonard BARSOTON,21 OCT 1994,KEN,5,New Delhi (IND),29 NOV 2020
59:10,Amedework WALELEGN,11 MAR 1999,ETH,1,København (DEN),19 SEP 2021
59:10,Chala REGASA,30 APR 1997,ETH,2,Barcelona (ESP),03 APR 2022
59:10,Vincent Kipkemoi NGETICH,03 JAN 1999,KEN,3,Lisboa (POR),12 MAR 2023
59:11,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,3,Den Haag (NED),11 MAR 2012
59:11,Mosinet GEREMEW,12 FEB 1992,ETH,3,New Delhi (IND),23 NOV 2014
59:11,Abraham CHEROBEN,11 OCT 1992,BRN,1,Valencia (ESP),22 OCT 2017
59:11,Alex KIBET,10 NOV 1990,KEN,2,Berlin (GER),02 APR 2023
59:12,Atsedu TSEGAY,17 DEC 1991,ETH,1,New Delhi (IND),15 DEC 2013
59:12,CyBrian KOTUT,06 JUN 1992,KEN,4,New Delhi (IND),23 NOV 2014
59:12,James WANGARI,23 MAR 1994,KEN,1,Milano (ITA),20 MAR 2016
59:12,Keneth Kiprop RENJU,01 JUL 1996,KEN,2,København (DEN),19 SEP 2021
59:12,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,5,København (DEN),18 SEP 2022
59:13,Patrick Makau MUSYOKI,02 MAR 1985,KEN,2,Ras Al Khaimah (UAE),09 FEB 2007
59:13,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,1,Rotterdam (NED),09 SEP 2007
59:13,Julien WANDERS,18 MAR 1996,SUI,4,Ras Al Khaimah (UAE),08 FEB 2019
59:13,Chala REGASA,30 APR 1997,ETH,6,København (DEN),18 SEP 2022
59:14,Dennis KIMETTO,22 APR 1984,KEN,1,Berlin (GER),01 APR 2012
59:14,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Berlin (GER),30 MAR 2014
59:14,Abraham CHEROBEN,11 OCT 1992,KEN,2,Berlin (GER),30 MAR 2014
59:14,Bedan KAROKI,21 AUG 1990,KEN,1,København (DEN),13 SEP 2015
59:14,Barselius KIPYEGO,22 JUL 1993,KEN,1,Ústí nad Labem (CZE),16 SEP 2017
59:14,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,3,København (DEN),16 SEP 2018
59:15,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Lisboa (POR),16 MAR 2008
59:15,Deriba Merga EJIGU,26 OCT 1980,ETH,1,New Delhi (IND),09 NOV 2008
59:15,Wilson Kwambai CHEBET,12 JUL 1985,KEN,5,Rotterdam (NED),13 SEP 2009
59:15,Wilson KIPROP,14 APR 1987,KEN,2,Berlin (GER),01 APR 2012
59:15,Barselius KIPYEGO,22 JUL 1993,KEN,1,Ústí nad Labem (CZE),17 SEP 2016
59:15,Rodgers KWEMOI,03 MAR 1998,KEN,1,Istanbul (TUR),27 MAR 2022
59:15,Elvis Kipchoge CHEBOI,29 SEP 1995,KEN,3,Barcelona (ESP),03 APR 2022
59:16,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,Rotterdam (NED),11 SEP 2005
59:16,Zersenay TADESE,01 JAN 1982,ERI,1,Rotterdam (NED),11 SEP 2006
59:16,Deriba Merga EJIGU,26 OCT 1980,ETH,4,Udine (ITA),14 OCT 2007
59:16,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,2,New Delhi (IND),09 NOV 2008
59:16,Benard Kipkorir NGENO,10 AUG 1996,KEN,2,København (DEN),15 SEP 2019
59:16,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,2,Ras Al Khaimah (UAE),21 FEB 2020
59:16,Rodgers KWEMOI,03 MAR 1998,KEN,9,Valencia (ESP),24 OCT 2021
59:17,Paul TERGAT,17 JUN 1969,KEN,1,Milano (ITA),04 APR 1998
59:17,Yomif KEJELCHA,01 AUG 1997,ETH,4,København (DEN),16 SEP 2018
59:17,Seifu TURA,19 JUN 1997,ETH,2,Buenos Aires (ARG),25 AUG 2019
59:17,Solomon BERIHU,02 OCT 1999,ETH,2,New Delhi (IND),20 OCT 2019
59:17,Antenayeh DAGNACHEW,29 SEP 1998,ETH,4,Barcelona (ESP),03 APR 2022
59:17,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,1,Marugame (JPN),05 FEB 2023
59:18,Deriba Merga EJIGU,26 OCT 1980,ETH,3,Ras Al Khaimah (UAE),20 FEB 2009
59:18,Stanley Kipleting BIWOTT,21 APR 1986,KEN,5,New Delhi (IND),23 NOV 2014
59:18,Guye Idemo ADOLA,20 OCT 1990,ETH,1,Ostia (ITA),12 MAR 2017
59:18,Leul GEBRESILASE,20 SEP 1992,ETH,2,Valencia (ESP),22 OCT 2017
59:18,Andamlak BELIHU,20 NOV 1998,ETH,1,New Delhi (IND),21 OCT 2018
59:18,Derseh KINDIE,04 FEB 1999,ETH,5,Barcelona (ESP),03 APR 2022
59:18,Cleophas Kandie MEYAN,14 AUG 2000,KEN,2,Marugame (JPN),05 FEB 2023
59:19,Patrick Makau MUSYOKI,02 MAR 1985,KEN,2,Rotterdam (NED),09 SEP 2007
59:19,Tilahun REGASSA,18 JAN 1990,ETH,1,Abu Dhabi (UAE),07 JAN 2010
59:19,Yigrem DEMELASH,26 JAN 1994,ETH,2,Ras Al Khaimah (UAE),10 FEB 2017
59:19,Josphat BOIT,25 NOV 1995,KEN,3,Stresa (ITA),15 APR 2018
59:19,Andamlak BELIHU,20 NOV 1998,ETH,3,Valencia (ESP),28 OCT 2018
59:19,Victor KIPCHIRCHIR,05 DEC 1987,KEN,1,Padova (ITA),26 SEP 2021
59:20,Moses MOSOP,07 JUL 1985,KEN,1,Milano (ITA),21 MAR 2010
59:20,Stanley Kipleting BIWOTT,21 APR 1986,KEN,1,The Hague (NED),08 MAR 2015
59:20,Birhanu LEGESE,11 SEP 1994,ETH,1,New Delhi (IND),29 NOV 2015
59:20,Daniel KINYUA,25 MAY 1992,KEN,1,Praha (CZE),02 APR 2016
59:20,Stephen KIPROP,08 SEP 1999,KEN,3,Praha (CZE),06 APR 2019
59:20,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,2,Herzogenaurach (GER),12 SEP 2021
59:20,Hillary Kipchirchir CHEPKWONY,04 MAR 1999,KEN,1,Venlo (NED),26 MAR 2023
59:21,Samuel Tsegay TESFAMARIAM,24 FEB 1988,ERI,2,København (DEN),29 MAR 2014
59:21,Guye Idemo ADOLA,20 OCT 1990,ETH,3,København (DEN),29 MAR 2014
59:21,Stephen KIBET,09 NOV 1986,KEN,6,New Delhi (IND),23 NOV 2014
59:21,Abraham CHEROBEN,11 OCT 1992,KEN,7,New Delhi (IND),23 NOV 2014
59:21,Mosinet GEREMEW,12 FEB 1992,ETH,2,New Delhi (IND),29 NOV 2015
59:21,Felix KIBITOK,09 JUN 1991,KEN,5,København (DEN),16 SEP 2018
59:21,Stephen KIPROP,08 SEP 1999,KEN,4,Valencia (ESP),28 OCT 2018
59:21,Joshua CHEPTEGEI,12 SEP 1996,UGA,4,Gdynia (POL),17 OCT 2020
59:22,Paul TERGAT,17 JUN 1969,KEN,1,Milano (ITA),17 APR 1999
59:22,Feyisa LILESA,01 FEB 1990,ETH,1,"Houston, TX (USA)",15 JAN 2012
59:22,Ezekiel CHEBII,03 JAN 1991,KEN,3,Berlin (GER),01 APR 2012
59:22,Peter Cheruiyot KIRUI,02 JAN 1988,KEN,1,Praha (CZE),05 APR 2014
59:22,Josphat TANUI,04 FEB 1994,KEN,2,Ústí nad Labem (CZE),16 SEP 2017
59:22,Fikadu HAFTU,21 FEB 1994,ETH,3,Valencia (ESP),22 OCT 2017
59:22,Amedework WALELEGN,11 MAR 1999,ETH,2,New Delhi (IND),21 OCT 2018
59:22,Benard Kipkorir NGENO,10 AUG 1996,KEN,5,Valencia (ESP),28 OCT 2018
59:22,Morris Munene GACHAGA,07 APR 1995,KEN,5,Ras Al Khaimah (UAE),08 FEB 2019
59:22,Tesfahun AKALNEW,29 APR 1999,ETH,6,New Delhi (IND),29 NOV 2020
59:22,Rhonex KIPRUTO,12 OCT 1999,KEN,4,Lisboa (POR),12 MAR 2023
59:22,Bravin KIPROP,03 AUG 1998,KEN,3,Berlin (GER),02 APR 2023
59:23,John KIPROTICH,30 MAR 1989,KEN,6,Rotterdam (NED),13 SEP 2009
59:23,Bedan KAROKI,21 AUG 1990,KEN,1,"Philadelphia, PA (USA)",20 SEP 2014
59:23,Sabastian Kimaru SAWE,16 MAR 1995,KEN,6,Valencia (ESP),23 OCT 2022
59:24,Deriba Merga EJIGU,26 OCT 1980,ETH,1,Ras Al Khaimah (UAE),18 FEB 2011
59:24,Zersenay TADESE,01 JAN 1982,ERI,3,New Delhi (IND),29 NOV 2015
59:25,Deriba Merga EJIGU,26 OCT 1980,ETH,3,Rotterdam (NED),09 SEP 2007
59:25,Pius Maiyo KIROP,08 JAN 1990,KEN,4,Berlin (GER),01 APR 2012
59:25,Eliud KIPCHOGE,05 NOV 1984,KEN,3,Lille (FRA),01 SEP 2012
59:25,Feyisa LILESA,01 FEB 1990,ETH,4,Ras Al Khaimah (UAE),15 FEB 2013
59:25,Albert KANGOGO,16 AUG 1987,KEN,4,København (DEN),17 SEP 2017
59:25,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,1,"Houston, TX (USA)",19 JAN 2020
59:25,Daniel MATEIKO,04 AUG 1998,KEN,3,København (DEN),19 SEP 2021
59:25,Edmond KIPNGETICH,30 MAR 1994,KEN,7,København (DEN),18 SEP 2022
59:25,Yomif KEJELCHA,01 AUG 1997,ETH,3,Manama (BRN),23 DEC 2022
59:26,Francis Kibiwott LARABAL,15 SEP 1978,KEN,2,Berlin (GER),01 APR 2007
59:26,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,Granollers (ESP),03 FEB 2008
59:26,Geoffrey KAMWOROR,22 NOV 1992,KEN,4,Den Haag (NED),11 MAR 2012
59:26,Edwin KIPTOO,14 AUG 1993,KEN,4,New Delhi (IND),29 NOV 2015
59:26,Jonathan MAIYO,05 MAY 1988,KEN,5,New Delhi (IND),29 NOV 2015
59:26,Augustine Kiprono CHOGE,21 JAN 1987,KEN,3,Ras Al Khaimah (UAE),10 FEB 2017
59:26,Benard Kipkorir NGENO,10 AUG 1996,KEN,2,"Houston, TX (USA)",19 JAN 2020
59:26,Victor KIPLANGAT,10 NOV 1999,UGA,7,New Delhi (IND),29 NOV 2020
59:26,Yemaneberhan CRIPPA,15 OCT 1996,ITA,1,Napoli (ITA),27 FEB 2022
59:27,Patrick Mutuku IVUTI,30 JUL 1978,KEN,4,Rotterdam (NED),09 SEP 2007
59:27,Stephen KIBET,09 NOV 1986,KEN,1,Valencia (ESP),23 OCT 2016
59:27,Vincent RONO,10 NOV 1990,KEN,1,Lille (FRA),02 SEP 2017
59:27,El Hassan EL ABBASSI,13 APR 1984,BRN,6,Valencia (ESP),28 OCT 2018
59:27,Edwin KIPTOO,14 AUG 1993,KEN,3,København (DEN),15 SEP 2019
59:27,Shadrack KIMINING,10 FEB 1996,KEN,3,"Houston, TX (USA)",19 JAN 2020
59:27,Isaia Kipkoech LASOI,12 OCT 1999,KEN,2,Venlo (NED),26 MAR 2023
59:28,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,2,Rotterdam (NED),11 SEP 2006
59:28,Jonathan MAIYO,05 MAY 1988,KEN,8,New Delhi (IND),23 NOV 2014
59:28,CyBrian KOTUT,06 JUN 1992,KEN,2,The Hague (NED),08 MAR 2015
59:28,Alex KORIO,20 NOV 1990,KEN,2,København (DEN),13 SEP 2015
59:28,Stephen KIBET,09 NOV 1986,KEN,2,København (DEN),18 SEP 2016
59:28,Leonard BARSOTON,21 OCT 1994,KEN,5,København (DEN),17 SEP 2017
59:28,Edwin KIPTOO,14 AUG 1993,KEN,6,København (DEN),16 SEP 2018
59:28,Simon CHEPROT,18 FEB 1990,KEN,7,Valencia (ESP),28 OCT 2018
59:28,Philemon KIPLIMO,10 OCT 1998,KEN,4,"Houston, TX (USA)",19 JAN 2020
59:28,Felix KIPKOECH,01 FEB 1998,KEN,10,Valencia (ESP),24 OCT 2021
59:28,Joshua BELET,10 FEB 1998,KEN,2,Napoli (ITA),27 FEB 2022
59:29,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,2,Berlin (GER),02 APR 2006
59:29,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,Rotterdam (NED),14 SEP 2008
59:29,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,2,Rotterdam (NED),14 SEP 2008
59:29,Albert KANGOGO,16 AUG 1987,KEN,3,København (DEN),18 SEP 2016
59:29,Mustapha EL AZIZ,24 DEC 1985,MAR,2,Valencia (ESP),23 OCT 2016
59:29,Abel KIPCHUMBA,03 FEB 1994,KEN,8,Valencia (ESP),28 OCT 2018
59:29,Solomon Kirwa YEGO,10 MAY 1987,KEN,3,Barcelona (ESP),19 FEB 2023
59:30,Yonas KIFLE,05 NOV 1977,ERI,5,Udine (ITA),14 OCT 2007
59:30,Geoffrey MUTAI,07 OCT 1981,KEN,1,Valencia (ESP),22 NOV 2009
59:30,Philemon LIMO,02 AUG 1985,KEN,1,Praha (CZE),02 APR 2011
59:30,Zersenay TADESE,01 JAN 1982,ERI,1,Porto (POR),18 SEP 2011
59:30,Lelisa DESISA,14 JAN 1990,ETH,1,New Delhi (IND),27 NOV 2011
59:30,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,New Delhi (IND),15 DEC 2013
59:30,Edwin KIPYEGO,16 NOV 1990,KEN,3,København (DEN),13 SEP 2015
59:30,Barselius KIPYEGO,22 JUL 1993,KEN,2,Praha (CZE),02 APR 2016
59:30,Ismail JUMA,03 AUG 1991,TAN,3,Ústí nad Labem (CZE),16 SEP 2017
59:30,Leonard LANGAT,07 AUG 1990,KEN,1,Cardiff (GBR),06 OCT 2019
59:30,Mathew KIMELI,01 APR 1998,KEN,1,Herzogenaurach (GER),30 APR 2022
59:31,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,New Delhi (IND),27 NOV 2011
59:31,Victor KIPCHIRCHIR,05 DEC 1987,KEN,5,Den Haag (NED),11 MAR 2012
59:31,Gilbert MASAI,16 DEC 1989,KEN,4,København (DEN),18 SEP 2016
59:31,Justus KANGOGO,10 OCT 1995,KEN,2,Ostia (ITA),12 MAR 2017
59:31,Kibiwott KANDIE,20 JUN 1996,KEN,1,Lille (FRA),31 AUG 2019
59:31,Patrick MOSIN,06 JUN 2000,KEN,1,Lille (FRA),19 MAR 2023
59:32,Dieudonné DISI,24 APR 1980,RWA,6,Udine (ITA),14 OCT 2007
59:32,Wilson Kwambai CHEBET,12 JUL 1985,KEN,4,Ras Al Khaimah (UAE),20 FEB 2009
59:32,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,7,Rotterdam (NED),13 SEP 2009
59:32,Mo FARAH,23 MAR 1983,GBR,1,Lisboa (POR),22 MAR 2015
59:32,Simon CHEPROT,18 FEB 1990,KEN,4,København (DEN),13 SEP 2015
59:32,Bedan KAROKI,21 AUG 1990,KEN,5,København (DEN),18 SEP 2016
59:32,Edwin ROTICH,08 AUG 1988,KEN,3,Valencia (ESP),23 OCT 2016
59:32,Alex KIBET,10 NOV 1990,KEN,2,Lille (FRA),02 SEP 2017
59:32,Shadrack KIMINING,10 FEB 1996,KEN,2,Cardiff (GBR),06 OCT 2019
59:32,Andamlak BELIHU,20 NOV 1998,ETH,5,Gdynia (POL),17 OCT 2020
59:32,Mohamed ESA,11 SEP 2000,ETH,1,Poznan (POL),17 OCT 2021
59:32,Josphat Kipkemboi KEMEI,15 JUN 1994,KEN,3,Napoli (ITA),27 FEB 2022
59:32,Benard KIMELI,10 SEP 1995,KEN,2,Herzogenaurach (GER),30 APR 2022
59:32,Alfred BARKACH,02 MAR 1997,KEN,2,Lille (FRA),19 MAR 2023
59:33,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,7,Udine (ITA),14 OCT 2007
59:33,Wilson Kwambai CHEBET,12 JUL 1985,KEN,3,Rotterdam (NED),14 SEP 2008
