Mark,Competitor,DOB,Nat,Pos,Venue,Date
71.02,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1.0,"National Stadium, Tokyo (JPN)",31 AUG 1991
71.0,Galina SAVINKOVA,15 JUL 1953,URS,1.0,Oslo (NOR),16 JUL 1985
70.96,Gisela BEYER,16 JUL 1960,GDR,1.0,Erfurt (GER),29 MAY 1983
70.96,Diana GANSKY,14 DEC 1963,GDR,3.0,Berlin (GER),13 SEP 1988
70.96,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Karl Marx Stadt (GDR),01 JUL 1989
70.96,Ilke WYLUDDA,28 MAR 1969,GER,1.0,Sevilla (ESP),06 JUN 1992
70.88,Gisela BEYER,16 JUL 1960,GDR,1.0,Rijeka (CRO),02 MAY 1984
70.88,Diana GANSKY,14 DEC 1963,GDR,1.0,Potsdam (GDR),11 JUN 1986
70.88,Hilda Elisa RAMOS,01 SEP 1964,CUB,1,La Habana (CUB),08 MAY 1992
70.88,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016
70.86,Galina MURAŠOVA,22 DEC 1955,URS,1,Sochi (URS),19 MAY 1984
70.86,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),15 AUG 1987
70.84,Martina HELLMANN,12 DEC 1960,GDR,2,Leningrad (URS),12 JUN 1988
70.83,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017
70.82,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),03 AUG 1986
70.8,Gisela BEYER,16 JUL 1960,GDR,1,Berlin (GER),09 JUN 1984
70.8,Ilke WYLUDDA,28 MAR 1969,GDR,2,Chania (GRE),22 MAY 1988
70.8,Larisa MIKHALCHENKO,16 MAY 1963,URS,1,Kharkov (URS),18 JUN 1988
70.78,Ilke WYLUDDA,28 MAR 1969,GDR,1,Rostock (GER),28 MAY 1989
70.76,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Nice (FRA),20 AUG 1984
70.76,Martina HELLMANN,12 DEC 1960,GDR,2,Potsdam (GDR),06 JUN 1987
70.74,Mariya PETKOVA,03 NOV 1950,BUL,1,"Los Angeles, CA (USA)",24 JUN 1983
70.72,Evelin JAHL,28 MAR 1956,GDR,1,Dresden (GER),12 AUG 1978
70.7,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),08 AUG 1984
70.7,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Warszawa (POL),27 JUL 1985
70.7,Martina HELLMANN,12 DEC 1960,GDR,2,Karl Marx Stadt (GDR),20 JUN 1987
70.68,Maritza MARTEN,16 AUG 1963,CUB,1,Sevilla (ESP),18 JUL 1992
70.65,Denia CABALLERO,13 JAN 1990,CUB,1,Bilbao (ESP),20 JUN 2015
70.64,Irina MESZYNSKI,24 MAR 1962,GDR,1,Karl Marx Stadt (GDR),19 JUN 1982
70.64,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),21 AUG 1982
70.6,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),04 JUL 1980
70.6,Diana GANSKY,14 DEC 1963,GDR,2,Berlin (GER),29 JUN 1988
70.59,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),06 MAR 2016
70.58,Evelin JAHL,28 MAR 1956,GDR,1,Tbilisi (GEO),26 JUN 1981
70.58,Ilke WYLUDDA,28 MAR 1969,GDR,1,Birmingham (GBR),08 AUG 1987
70.58,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),22 AUG 1987
70.56,Mariya PETKOVA,03 NOV 1950,BUL,1,Petrich (BUL),21 APR 1984
70.52,Gisela BEYER,16 JUL 1960,GDR,2,Nice (FRA),20 AUG 1984
70.52,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Dresden (GER),03 JUL 1986
70.52,Larisa MIKHALCHENKO,16 MAY 1963,URS,1,Moskva (URS),04 SEP 1988
70.52,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014
70.51,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),01 MAR 2014
70.5,Faina MELNIK,09 JUN 1945,URS,1,Sochi (URS),24 APR 1976
70.5,Maritza MARTEN,16 AUG 1963,CUB,1,La Habana (CUB),21 MAR 1985
70.5,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,q,Sofia (BUL),03 SEP 1988
70.5,Maritza MARTEN,16 AUG 1963,CUB,1,Santiago de Chile (CHI),04 MAR 1989
70.46,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),23 MAY 1987
70.44,Ilke WYLUDDA,28 MAR 1969,GDR,1,Berlin (GER),30 AUG 1989
70.42,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),19 MAY 1984
70.4,Gisela BEYER,16 JUL 1960,GDR,1,Neubrandenburg (GDR),21 MAY 1983
70.4,Galina SAVINKOVA,15 JUL 1953,URS,1,Tokyo (JPN),21 SEP 1985
70.38,Maritza MARTEN,16 AUG 1963,CUB,1,El Ferrol (ESP),13 JUL 1992
70.36,Galina MURAŠOVA,22 DEC 1955,URS,1,Sochi (URS),26 MAY 1984
70.34,Faina MELNIK,09 JUN 1945,URS,1,Vilnius (LTU),25 JUN 1978
70.34,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),12 MAY 1984
70.34,Silvia MADETZKY,24 JUN 1962,GDR,3,Athina (GRE),16 MAY 1988
70.32,Gisela BEYER,16 JUL 1960,GDR,1,Erfurt (GER),03 JUN 1984
70.31,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Olympic Stadium, London (GBR)",13 AUG 2017
70.3,Martina HELLMANN,12 DEC 1960,GDR,1,Dresden (GER),19 MAY 1984
70.26,Martina HELLMANN,12 DEC 1960,GDR,2,Neubrandenburg (GDR),21 MAY 1983
70.26,Ilke WYLUDDA,28 MAR 1969,GDR,1,Halle (GER),12 MAY 1990
70.25,Valarie ALLMAN,23 FEB 1995,USA,1,"Triton Stadium, San Diego, CA (USA)",07 APR 2023
70.24,Gisela BEYER,16 JUL 1960,GDR,1,Celje (SLO),05 MAY 1984
70.24,Galina SAVINKOVA,15 JUL 1953,URS,1,Moskva (URS),17 AUG 1985
70.23,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),25 FEB 2017
70.22,Gisela BEYER,16 JUL 1960,GDR,1,Leipzig (GER),27 JUL 1983
70.22,Jorinde VAN KLINKEN,02 FEB 2000,NED,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021
70.2,Faina MELNIK,09 JUN 1945,URS,1,Zürich (SUI),20 AUG 1975
70.2,Gabriele REINSCH,23 SEP 1963,GDR,1,Düsseldorf (GER),20 JUN 1988
70.18,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Nitra (TCH),28 AUG 1988
70.16,Martina HELLMANN,12 DEC 1960,GDR,1,Dresden (GER),15 AUG 1987
70.15,Valarie ALLMAN,23 FEB 1995,USA,1,"Rathdrum, ID (USA)",01 AUG 2020
70.14,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,3,Praha (TCH),17 AUG 1984
70.12,Diana GANSKY,14 DEC 1963,GDR,2,"Stadio Olimpico, Roma (ITA)",31 AUG 1987
70.12,Ilke WYLUDDA,28 MAR 1969,GDR,1,Rostock (GER),24 JUN 1990
70.1,Gisela BEYER,16 JUL 1960,GDR,1,"Los Angeles, CA (USA)",25 JUN 1983
70.1,Galina SAVINKOVA,15 JUL 1953,URS,1,Moskva (URS),06 AUG 1984
70.08,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),08 MAR 2015
70.06,Maritza MARTEN,16 AUG 1963,CUB,1,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992
70.06,Valarie ALLMAN,23 FEB 1995,USA,1,"Olympiastadion, Berlin (GER)",04 SEP 2022
70.02,Natalya SADOVA,15 JUN 1972,RUS,1,Thessaloniki (GRE),23 JUN 1999
70.01,Valarie ALLMAN,23 FEB 1995,USA,1q1,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
70.0,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Schwechat (AUT),18 JUN 1983
70.0,Diana GANSKY,14 DEC 1963,GDR,2,Jena (GDR),28 JUN 1986
70.0,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Drama (GRE),09 AUG 1987
70.0,Yanling XIAO,27 MAR 1968,CHN,1,Shanghai (CHN),18 OCT 1997
69.98,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),05 MAY 1984
69.98,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Stara Zagora (BUL),20 AUG 1988
69.97,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016
69.96,Evelin JAHL,28 MAR 1956,GDR,1,"Lenin Stadium, Moskva (URS)",01 AUG 1980
69.96,Ilke WYLUDDA,28 MAR 1969,GDR,1,Dresden (GER),18 AUG 1990
69.94,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Olympic Stadium, London (GBR)",23 JUL 2016
69.92,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Praha (TCH),10 AUG 1984
69.92,Valarie ALLMAN,23 FEB 1995,USA,1,"Hayward Field, Eugene, OR (USA)",19 JUN 2021
69.9,Faina MELNIK,09 JUN 1945,URS,1,Praha (TCH),27 MAY 1974
69.9,Faina MELNIK,09 JUN 1945,URS,1,München (GER),29 MAY 1976
69.9,Galina SAVINKOVA,15 JUL 1953,URS,1,Leselidze (URS),16 MAY 1982
69.9,Gisela BEYER,16 JUL 1960,GDR,2,Dresden (GER),19 MAY 1984
69.9,Ilke WYLUDDA,28 MAR 1969,GDR,1,Barcelona (ESP),16 JUL 1990
69.88,Ilke WYLUDDA,28 MAR 1969,GDR,,Birmingham (GBR),08 AUG 1987
69.88,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2015
69.86,Valentina KHARCHENKO,1949,URS,1,Feodosiya (URS),16 MAY 1981
69.86,Martina HELLMANN,12 DEC 1960,GDR,2,Erfurt (GER),29 MAY 1983
69.86,Ilke WYLUDDA,28 MAR 1969,GDR,1,Potsdam (GDR),31 MAY 1987
69.86,Gabriele REINSCH,23 SEP 1963,GDR,2,Rostock (GER),29 MAY 1988
69.86,Galina MURAŠOVA,22 DEC 1955,URS,1,Vilnius (LTU),11 AUG 1988
69.84,Martina HELLMANN,12 DEC 1960,GDR,1,Leipzig (GER),30 APR 1983
69.84,Irina MESZYNSKI,24 MAR 1962,GDR,2,Split (CRO),30 APR 1984
69.84,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Praha (TCH),19 MAY 1984
69.84,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Bruxelles (BEL),05 SEP 1986
69.82,Evelin JAHL,28 MAR 1956,GDR,1,Leipzig (GER),23 JUN 1979
69.82,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Bucureşti (ROU),09 JUN 1984
69.82,Martina HELLMANN,12 DEC 1960,GDR,2,Düsseldorf (GER),20 JUN 1988
69.8,Galina SAVINKOVA,15 JUL 1953,URS,q,Donetsk (URS),07 SEP 1984
69.78,Martina HELLMANN,12 DEC 1960,GDR,1,"Bruce Stadium, Canberra (AUS)",06 OCT 1985
69.78,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Oslo (NOR),05 JUL 1986
69.78,Gabriele REINSCH,23 SEP 1963,GDR,2,Rostock (GER),28 MAY 1989
69.76,Gisela BEYER,16 JUL 1960,GDR,1,Potsdam (GDR),18 AUG 1982
69.74,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,3,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988
69.72,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),05 JUL 1980
69.72,Gisela BEYER,16 JUL 1960,GDR,1,Berlin (GER),12 AUG 1982
69.72,Svetla MITKOVA-SINIRTAS,17 JUN 1964,BUL,2,Sofia (BUL),15 AUG 1987
69.7,Galina SAVINKOVA,15 JUL 1953,URS,1,Leningrad (URS),10 JUL 1981
69.7,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Litomyšl (TCH),03 AUG 1985
69.7,Larisa MIKHALCHENKO,16 MAY 1963,URS,3,Leningrad (URS),12 JUN 1988
69.68,Faina MELNIK,09 JUN 1945,URS,1,Praha (TCH),17 JUN 1975
69.68,Mette BERGMANN,09 NOV 1962,NOR,1,Florø (NOR),27 MAY 1995
69.67,Sandra PERKOVIĆ,21 JUN 1990,CRO,1q1,"Olympic Stadium, London (GBR)",11 AUG 2017
69.66,Daniela COSTIAN,30 APR 1965,ROU,1,Pitesti (ROU),19 JUL 1986
69.66,Diana GANSKY,14 DEC 1963,GDR,3,Rostock (GER),29 MAY 1988
69.66,Ilke WYLUDDA,28 MAR 1969,GER,1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996
69.64,Dani STEVENS,26 MAY 1988,AUS,2,"Olympic Stadium, London (GBR)",13 AUG 2017
69.63,Valarie ALLMAN,23 FEB 1995,USA,1,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021
69.6,Faina MELNIK,09 JUN 1945,URS,1,Donetsk (URS),09 SEP 1980
69.58,Gisela BEYER,16 JUL 1960,GDR,1,Erfurt (GER),12 MAY 1984
69.58,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Ostrava (TCH),01 SEP 1984
69.58,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Ljubljana (SLO),07 SEP 1986
69.58,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Velenje (SLO),20 JUN 2017
69.54,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Moskva (URS),09 JUL 1986
69.52,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,2,"Neckarstadion, Stuttgart (GER)",28 AUG 1986
69.51,Franka DIETZSCH,22 JAN 1968,GER,1,Wiesbaden (GER),08 MAY 1999
69.51,Denia CABALLERO,13 JAN 1990,CUB,1,La Habana (CUB),26 MAY 2015
69.5,Mariya PETKOVA,03 NOV 1950,BUL,1,Petrich (BUL),22 APR 1984
69.5,Ria STALMAN,11 DEC 1951,NED,1,"Walnut, CA (USA)",25 JUL 1984
69.5,Florenta CRACIUNESCU,07 MAY 1955,ROU,1,Stara Zagora (BUL),02 AUG 1985
69.48,Faina MELNIK,09 JUN 1945,URS,1,Edinburgh (GBR),07 SEP 1973
69.46,Martina HELLMANN,12 DEC 1960,GDR,1,Leipzig (GER),11 AUG 1985
69.46,Martina HELLMANN,12 DEC 1960,GDR,1,Berlin (GDR),22 SEP 1985
69.46,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),31 MAY 1987
69.46,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),04 SEP 1988
69.46,Diana GANSKY,14 DEC 1963,GDR,1,Potsdam (GDR),08 SEP 1988
69.46,Valarie ALLMAN,23 FEB 1995,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022
69.42,Maritza MARTEN,16 AUG 1963,CUB,1,Santiago de Cuba (CUB),24 MAR 1985
69.42,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Stara Zagora (BUL),01 AUG 1987
69.42,Ilke WYLUDDA,28 MAR 1969,GDR,3,Jena (GDR),04 JUN 1988
69.4,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),03 JUL 1982
69.4,Martina HELLMANN,12 DEC 1960,GDR,1,Dresden (GER),16 AUG 1986
69.39,Yaimé PÉREZ,29 MAY 1991,CUB,1,Sotteville-lès-Rouen (FRA),16 JUL 2019
69.38,Martina HELLMANN,12 DEC 1960,GDR,2,"Los Angeles, CA (USA)",25 JUN 1983
69.38,Galina SAVINKOVA,15 JUL 1953,URS,1,Moskva (URS),09 JUN 1985
69.38,Natalya SADOVA,15 JUN 1972,RUS,1,Halle (GER),24 MAY 2003
69.36,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),14 AUG 1982
69.34,Galina SAVINKOVA,15 JUL 1953,URS,1,"Indianapolis, IN (USA)",02 JUL 1982
69.34,Martina HELLMANN,12 DEC 1960,GDR,1,Bratislava (TCH),04 JUN 1983
69.34,Silvia MADETZKY,24 JUN 1962,GDR,1,Halle (GER),26 JUN 1987
69.34,Svetla MITKOVA-SINIRTAS,17 JUN 1964,BUL,2,Sofia (BUL),22 AUG 1987
69.34,Ellina ZVEREVA,16 NOV 1960,URS,2,Moskva (URS),04 SEP 1988
69.34,Gabriele REINSCH,23 SEP 1963,GDR,2,Dresden (GER),18 AUG 1990
69.32,Larisa KOROTKEVICH,03 JAN 1967,RUS,1,Moskva (RUS),12 JUN 1992
69.32,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Hayward Field, Eugene, OR (USA)",30 MAY 2014
69.3,Ilke WYLUDDA,28 MAR 1969,GDR,2,Schwerin (GER),03 JUN 1987
69.3,Larisa KOROTKEVICH,03 JAN 1967,RUS,1,"Stade Louis II, Monaco (MON)",11 AUG 1992
69.3,Maritza MARTEN,16 AUG 1963,CUB,1,"Estadio Panamericano, La Habana (CUB)",27 SEP 1992
69.28,Denia CABALLERO,13 JAN 1990,CUB,1,"National Stadium, Beijing (CHN)",25 AUG 2015
69.26,Irina MESZYNSKI,24 MAR 1962,GDR,1,Berlin (GER),16 MAY 1984
69.24,Faina MELNIK,09 JUN 1945,URS,1,München (GER),12 SEP 1974
69.24,Mariya PETKOVA,03 NOV 1950,BUL,1,Petrich (BUL),19 APR 1980
69.24,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,2,Sofia (BUL),28 AUG 1982
