Mark,Competitor,DOB,Nat,Pos,Venue,Date
4:13:56,Mirna ORTÍZ,28 FEB 1987,GUA,1.0,Ciudad de Guatemala (GUA),24 FEB 2019
4:13:57,Inês HENRIQUES,01 MAY 1980,POR,3.0,Alytus (LTU),19 MAY 2019
4:14:25,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,1.0,Dudince (SVK),24 MAR 2018
4:14:28,Johana ORDÓŇEZ,12 DEC 1987,ECU,6.0,Taicang (CHN),05 MAY 2018
4:14:31,Pengqin JIANG,05 SEP 1995,CHN,4.0,Huangshan (CHN),09 MAR 2019
4:14:38,Monica SVENSSON,26 DEC 1978,SWE,1.0,Scanzorosciate (ITA),18 OCT 2009
4:14:47,Maocuo LI,20 OCT 1992,CHN,7.0,Taicang (CHN),05 MAY 2018
4:14:49,Tiantian BAI,14 AUG 1998,CHN,5.0,Huangshan (CHN),09 MAR 2019
4:15:21,Mirna ORTÍZ,28 FEB 1987,GUA,2.0,Lima (PER),11 AUG 2019
4:15:22,Júlia TAKÁCS,29 JUN 1989,ESP,2.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:15:33,Yingliu WANG,01 MAY 1992,CHN,6.0,Huangshan (CHN),09 MAR 2019
4:15:42,Mayra PÉREZ,20 DEC 1988,GUA,1.0,"Owego, NY (USA)",09 SEP 2017
4:15:46,Mar JUÁREZ,27 SEP 1993,ESP,1.0,Torrevieja (ESP),16 FEB 2020
4:15:50,Valentyna MYRONCHUK,10 AUG 1994,UKR,4.0,Alytus (LTU),19 MAY 2019
4:15:51,Maocuo LI,20 OCT 1992,CHN,2.0,Xi'an (CHN),08 SEP 2018
4:16:27,Jolanta DUKURE,20 SEP 1979,LAT,1.0,Paralepa (EST),09 SEP 2006
4:16:33,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,1.0,Dudince (SVK),23 MAR 2019
4:16:37,Júlia TAKÁCS,29 JUN 1989,ESP,8.0,Taicang (CHN),05 MAY 2018
4:16:39,Nastassia YATSEVICH,18 JAN 1985,BLR,5.0,Alytus (LTU),19 MAY 2019
4:16:54,Paola PÉREZ,21 DEC 1989,ECU,3.0,Lima (PER),11 AUG 2019
4:17:07,Olena SOBCHUK,23 NOV 1995,UKR,6.0,Alytus (LTU),19 MAY 2019
4:17:29,Monica SVENSSON,26 DEC 1978,SWE,1.0,Scanzorosciate (ITA),15 OCT 2006
4:17:29,Nadzeya DARAZHUK,23 JAN 1990,BLR,7.0,Alytus (LTU),19 MAY 2019
4:18:00,Nastassia YATSEVICH,18 JAN 1985,BLR,9.0,Taicang (CHN),05 MAY 2018
4:18:26,Anastasiya KALASHNIKOVA,29 JUN 1997,RUS,3.0,Voronovo (RUS),05 SEP 2020
4:18:31,Nadzeya DARAZHUK,23 JAN 1990,BLR,10.0,Taicang (CHN),05 MAY 2018
4:18:50,Valentyna MYRONCHUK,10 AUG 1994,UKR,1.0,Ivano-Frankivsk (UKR),20 OCT 2018
4:18:53,Yelena GINKO,30 JUL 1976,BLR,1.0,Scanzorosciate (ITA),20 OCT 2008
4:18:56,Ainhoa PINEDO,17 FEB 1983,ESP,2.0,Burjassot (ESP),25 FEB 2018
4:19:04,Magaly BONILLA,08 FEB 1992,ECU,11.0,Taicang (CHN),05 MAY 2018
4:19:13,Yelena GINKO,30 JUL 1976,BLR,1.0,Scanzorosciate (ITA),27 OCT 2002
4:19:34,Rui LIANG,18 JUN 1994,CHN,7.0,Huangshan (CHN),09 MAR 2019
4:19:37,Kristina LYUBUSHKINA,19 SEP 1995,RUS,2.0,Cheboksary (RUS),29 MAY 2021
4:19:43,Magaly BONILLA,08 FEB 1992,ECU,1.0,Sucúa (ECU),10 MAR 2018
4:19:56,Masumi FUCHISE,02 SEP 1986,JPN,1.0,Wajima (JPN),14 APR 2019
4:19:57,Khrystyna YUDKINA,04 DEC 1984,UKR,8.0,Alytus (LTU),19 MAY 2019
4:20:17,Ivana RENIĆ,21 AUG 1996,CRO,2.0,Dudince (SVK),23 MAR 2019
4:20:36,Erika Jazmine MORALES,12 OCT 1986,MEX,1.0,"Hauppauge, NY (USA)",21 OCT 2018
4:20:46,Khrystyna YUDKINA,04 DEC 1984,UKR,3.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:20:49,Shuqing YANG,30 AUG 1996,CHN,3.0,"Olympic Stadium, London (GBR)",13 AUG 2017
4:21:07,Ainhoa PINEDO,17 FEB 1983,ESP,9.0,Alytus (LTU),19 MAY 2019
4:21:51,Katie BURNETT,07 OCT 1988,USA,4.0,"Olympic Stadium, London (GBR)",13 AUG 2017
4:22:15,Khrystyna YUDKINA,04 DEC 1984,UKR,12.0,Taicang (CHN),05 MAY 2018
4:22:20,Monica SVENSSON,26 DEC 1978,SWE,2.0,Scanzorosciate (ITA),20 OCT 2008
4:22:22,Hang YIN,07 FEB 1997,CHN,1.0,Huangshan (CHN),05 MAR 2017
4:22:23,Nadezhda MOKEYEVA,10 JAN 1996,RUS,3.0,Cheboksary (RUS),15 JUN 2019
4:22:24,Kristina LYUBUSHKINA,19 SEP 1995,RUS,4.0,Voronovo (RUS),05 SEP 2020
4:22:36,Aleksandra BUSHKOVA,13 JAN 1997,RUS,2.0,Cheboksary (RUS),09 JUN 2018
4:22:46,Viviane LYRA,29 JUL 1993,BRA,4.0,Lima (PER),11 AUG 2019
4:22:47,Meijiao CHI,28 JUN 1996,CHN,8.0,Huangshan (CHN),09 MAR 2019
4:22:57,Evelyn INGA,16 APR 1998,PER,1.0,Lázaro Cárdenas (MEX),21 APR 2019
4:23:26,Rui LIANG,18 JUN 1994,CHN,1.0,"Corniche, Doha (QAT)",28 SEP 2019
4:24:08,Vasylyna VІTOVSHCHYK,30 APR 1990,UKR,13.0,Taicang (CHN),05 MAY 2018
4:24:35,Mar JUÁREZ,27 SEP 1993,ESP,10.0,Alytus (LTU),19 MAY 2019
4:24:49,Johana ORDÓŇEZ,12 DEC 1987,ECU,2.0,Lázaro Cárdenas (MEX),21 APR 2019
4:24:59,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,4.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:25:04,Tiantian BAI,14 AUG 1998,CHN,1.0,Leshan (CHN),07 SEP 2019
4:25:22,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,1.0,Villa di Serio (ITA),17 OCT 2010
4:25:32,Aleksandra BUSHKOVA,13 JAN 1997,RUS,5.0,Voronovo (RUS),05 SEP 2020
4:26:10,Mariavittoria BECCHETTI,12 DEC 1994,ITA,11.0,Alytus (LTU),19 MAY 2019
4:26:36,Katie BURNETT,07 OCT 1988,USA,1.0,"Santee, CA (USA)",28 JAN 2017
4:26:40,Maocuo LI,20 OCT 1992,CHN,2.0,"Corniche, Doha (QAT)",28 SEP 2019
4:26:42,Yumin CHEN,28 FEB 1997,CHN,9.0,Huangshan (CHN),09 MAR 2019
4:27:03,Ainhoa PINEDO,17 FEB 1983,ESP,5.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:27:13,Olga SHARGINA,24 JUL 1996,RUS,3.0,Cheboksary (RUS),09 JUN 2018
4:27:14,Mara RIBEIRO,11 MAY 1995,POR,12.0,Alytus (LTU),19 MAY 2019
4:27:24,Shuqing YANG,30 AUG 1996,CHN,2.0,Huangshan (CHN),05 MAR 2017
4:27:38,Nicole COLOMBI,29 DEC 1995,ITA,1.0,Gioiosa Marea (ITA),27 JAN 2019
4:27:50,Hang YIN,07 FEB 1997,CHN,2.0,Leshan (CHN),07 SEP 2019
4:27:51,Yuki YOSHIZUMI,07 JAN 1996,JPN,1.0,Takahata (JPN),27 OCT 2019
4:28:13,Evangelia XYNOU,22 NOV 1981,GRE,2.0,Scanzorosciate (ITA),17 OCT 2004
4:28:30,Mayra PÉREZ,20 DEC 1988,GUA,14.0,Taicang (CHN),05 MAY 2018
4:28:49,Alina TSVILII,18 SEP 1994,UKR,15.0,Taicang (CHN),05 MAY 2018
4:28:52,Claire TALLENT,06 JUL 1981,AUS,1.0,Melbourne (AUS),02 DEC 2018
4:28:52,Kristina LYUBUSHKINA,19 SEP 1995,RUS,4.0,Cheboksary (RUS),15 JUN 2019
4:28:53,Neringa AIDIETYTĖ,05 JUN 1983,LTU,1.0,Ivano-Frankivsk (UKR),01 OCT 2006
4:28:58,Johana ORDÓŇEZ,12 DEC 1987,ECU,2.0,Sucúa (ECU),10 MAR 2018
4:28:58,Mar JUÁREZ,27 SEP 1993,ESP,6.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:29:13,Eleonora Anna GIORGI,14 SEP 1989,ITA,3.0,"Corniche, Doha (QAT)",28 SEP 2019
4:29:15,Angeliki MAKRI,25 SEP 1978,GRE,13.0,Alytus (LTU),19 MAY 2019
4:29:25,Tiia KUIKKA,30 NOV 1994,FIN,14.0,Alytus (LTU),19 MAY 2019
4:29:33,Erin TAYLOR TALCOTT,21 MAY 1978,USA,2.0,"Santee, CA (USA)",28 JAN 2017
4:29:33,Elianay PEREIRA,11 MAY 1984,BRA,5.0,Lima (PER),11 AUG 2019
4:29:37,Anastasiya KALASHNIKOVA,29 JUN 1997,RUS,3.0,Cheboksary (RUS),29 MAY 2021
4:29:45,Serena SONODA,10 SEP 1996,JPN,1.0,Takahata (JPN),28 OCT 2018
4:29:56,Natalia BRUNIKO,23 FEB 1973,ITA,2.0,Scanzorosciate (ITA),27 OCT 2002
4:30:02,Ainhoa PINEDO,17 FEB 1983,ESP,16.0,Taicang (CHN),05 MAY 2018
4:30:09,Kristina IVANOVA,14 APR 1998,RUS,5.0,Cheboksary (RUS),15 JUN 2019
4:30:17,Federica CURIAZZI,14 AUG 1992,ITA,15.0,Alytus (LTU),19 MAY 2019
4:30:30,Mar JUÁREZ,27 SEP 1993,ESP,17.0,Taicang (CHN),05 MAY 2018
4:30:38,Aleksandra BUSHKOVA,13 JAN 1997,RUS,6.0,Cheboksary (RUS),15 JUN 2019
4:30:43,Dušica TOPIĆ,11 JAN 1982,SRB,7.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:30:52,Mayra PÉREZ,20 DEC 1988,GUA,6.0,Lima (PER),11 AUG 2019
4:30:59,Jolanta DUKURE,20 SEP 1979,LAT,2.0,Scanzorosciate (ITA),18 OCT 2009
4:31:19,Agnieszka ELLWARD,26 MAR 1989,POL,16.0,Alytus (LTU),19 MAY 2019
4:31:33,Jocy CABALLERO,02 FEB 1993,PER,7.0,Lima (PER),11 AUG 2019
4:31:41,Mariavittoria BECCHETTI,12 DEC 1994,ITA,8.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:31:48,Yafei ZHAO,10 JUL 1997,CHN,10.0,Huangshan (CHN),09 MAR 2019
4:31:52,Serena SONODA,10 SEP 1996,JPN,1.0,Wajima (JPN),15 APR 2018
4:32:11,Irina MUSIKHINA,07 JUN 1988,RUS,6.0,Voronovo (RUS),05 SEP 2020
4:32:14,Shanshan JIANG,28 FEB 1997,CHN,3.0,Huangshan (CHN),05 MAR 2017
4:32:14,Khrystyna YUDKINA,04 DEC 1984,UKR,1.0,Ivano-Frankivsk (UKR),15 OCT 2017
4:32:30,Khrystyna YUDKINA,04 DEC 1984,UKR,1.0,Ivano-Frankivsk (UKR),18 OCT 2020
4:32:35,Lyudmyla SHELEST,04 OCT 1974,UKR,3.0,Scanzorosciate (ITA),18 OCT 2009
4:32:43,Tiia KUIKKA,30 NOV 1994,FIN,18.0,Taicang (CHN),05 MAY 2018
4:32:47,Agnieszka ELLWARD,26 MAR 1989,POL,2.0,Dudince (SVK),24 MAR 2018
4:32:47,Tiantian BAI,14 AUG 1998,CHN,2.0,Chifeng (CHN),03 JUL 2018
4:32:53,Erika Jazmine MORALES,12 OCT 1986,MEX,1.0,Monterrey (MEX),25 FEB 2018
4:32:58,Meijiao CHI,28 JUN 1996,CHN,3.0,Leshan (CHN),07 SEP 2019
4:33:22,Erin TAYLOR TALCOTT,21 MAY 1978,USA,1.0,"Santee, CA (USA)",22 JAN 2012
4:33:38,Olena SOBCHUK,23 NOV 1995,UKR,4.0,"Corniche, Doha (QAT)",28 SEP 2019
4:33:42,Evangelia XYNOU,22 NOV 1981,GRE,2.0,Scanzorosciate (ITA),21 OCT 2007
4:33:45,Lyudmyla SHELEST,04 OCT 1974,UKR,3.0,Scanzorosciate (ITA),17 OCT 2004
4:33:52,Magaly BONILLA,08 FEB 1992,ECU,3.0,Lázaro Cárdenas (MEX),21 APR 2019
4:34:01,Kang ZHOU,24 DEC 1989,CHN,1.0,Huangshan (CHN),06 MAR 2016
4:34:16,Qiuye LI,02 DEC 1993,CHN,3.0,Chifeng (CHN),03 JUL 2018
4:34:24,Robyn STEVENS,24 APR 1983,USA,1.0,"Santee, CA (USA)",26 JAN 2019
4:34:45,Kristina KUDINOVA,25 OCT 1998,RUS,7.0,Voronovo (RUS),05 SEP 2020
4:34:49,Kseniya RADKO,18 AUG 1994,UKR,2.0,Ivano-Frankivsk (UKR),15 OCT 2017
4:34:55,Viviane LYRA,29 JUL 1993,BRA,4.0,Lázaro Cárdenas (MEX),21 APR 2019
4:34:56,Faying MA,30 AUG 1993,CHN,5.0,"Corniche, Doha (QAT)",28 SEP 2019
4:35:14,Nadzeya DARAZHUK,23 JAN 1990,BLR,9.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:35:35,Jocy CABALLERO,02 FEB 1993,PER,5.0,Lázaro Cárdenas (MEX),21 APR 2019
4:35:39,Ivana RENIĆ,21 AUG 1996,CRO,10.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:35:51,Annalisa POTENZA,10 FEB 1981,ITA,4.0,Scanzorosciate (ITA),18 OCT 2009
4:35:56,Tiia KUIKKA,30 NOV 1994,FIN,11.0,"Olympiastadion, Berlin (GER)",07 AUG 2018
4:36:00,Khrystyna YUDKINA,04 DEC 1984,UKR,6.0,"Corniche, Doha (QAT)",28 SEP 2019
4:36:05,Lyudmyla SHELEST,04 OCT 1974,UKR,17.0,Alytus (LTU),19 MAY 2019
4:36:36,Evelyn INGA,16 APR 1998,PER,8.0,Lima (PER),11 AUG 2019
4:36:40,Lixue WANG,15 DEC 1996,CHN,4.0,Huangshan (CHN),05 MAR 2017
4:37:03,Magaly BONILLA,08 FEB 1992,ECU,7.0,"Corniche, Doha (QAT)",28 SEP 2019
4:37:05,Viviane LYRA,29 JUL 1993,BRA,1.0,Bragança Paulista (BRA),17 FEB 2019
4:37:26,Leilei LI,18 AUG 1989,CHN,11.0,Huangshan (CHN),09 MAR 2019
4:37:33,Robyn STEVENS,24 APR 1983,USA,1.0,"Santee, CA (USA)",25 JAN 2020
4:37:40,Martina GABRIELLI,15 FEB 1986,ITA,2.0,Scanzorosciate (ITA),15 OCT 2006
4:37:43,Maria LARIOS LÓPEZ,29 OCT 1992,ESP,19.0,Taicang (CHN),05 MAY 2018
4:37:43,Lyudmyla SHELEST,04 OCT 1974,UKR,20.0,Taicang (CHN),05 MAY 2018
4:37:54,Elina CHEBOTARYOVA,05 FEB 1998,RUS,7.0,Cheboksary (RUS),15 JUN 2019
4:37:55,Vasylyna VІTOVSHCHYK,30 APR 1990,UKR,3.0,Ivano-Frankivsk (UKR),15 OCT 2017
4:38:11,Erin TAYLOR TALCOTT,21 MAY 1978,USA,1.0,"Santee, CA (USA)",14 DEC 2014
4:38:20,Júlia TAKÁCS,29 JUN 1989,ESP,8.0,"Corniche, Doha (QAT)",28 SEP 2019
4:38:23,Kseniya RADKO,18 AUG 1994,UKR,21.0,Taicang (CHN),05 MAY 2018
4:38:26,Lixue WANG,15 DEC 1996,CHN,1.0,Zhengzhou (CHN),22 MAY 2017
4:38:36,Tamara HAVRYLYUK,14 DEC 1995,UKR,2.0,Ivano-Frankivsk (UKR),18 OCT 2020
4:38:44,Agnieszka ELLWARD,26 MAR 1989,POL,1.0,Dudince (SVK),24 OCT 2020
4:38:48,Dan WANG,11 JAN 1995,CHN,5.0,Huangshan (CHN),05 MAR 2017
4:38:48,Nair DA ROSA,22 MAR 1980,BRA,3.0,Sucúa (ECU),10 MAR 2018
4:38:54,Paola PÉREZ,21 DEC 1989,ECU,9.0,"Corniche, Doha (QAT)",28 SEP 2019
4:38:56,Dan WANG,11 JAN 1995,CHN,2.0,Huangshan (CHN),06 MAR 2016
4:38:56,Shuqing YANG,30 AUG 1996,CHN,1.0,Xi'an (CHN),18 JUN 2017
4:39:01,Nami KUMAGAI,09 JUL 1996,JPN,2.0,Wajima (JPN),15 APR 2018
4:39:07,Serena SONODA,10 SEP 1996,JPN,2.0,Takahata (JPN),27 OCT 2019
4:39:09,Kseniya RADKO,18 AUG 1994,UKR,1.0,Ivano-Frankivsk (UKR),16 OCT 2016
4:39:10,Aleksandra OVSYANNIKOVA,16 JUN 1993,RUS,8.0,Voronovo (RUS),05 SEP 2020
4:39:28,Nair DA ROSA,22 MAR 1980,BRA,1.0,Lima (PER),14 MAY 2017
4:39:28,Mar JUÁREZ,27 SEP 1993,ESP,10.0,"Corniche, Doha (QAT)",28 SEP 2019
4:39:42,Katie BURNETT,07 OCT 1988,USA,2.0,"Santee, CA (USA)",14 DEC 2014
4:39:50,Han XIAO,12 NOV 1998,CHN,4.0,Leshan (CHN),07 SEP 2019
4:40:00,Aleksandra OVSYANNIKOVA,16 JUN 1993,RUS,4.0,Cheboksary (RUS),09 JUN 2018
4:40:02,Caihong TANG,29 APR 1996,CHN,2.0,Zhengzhou (CHN),22 MAY 2017
4:40:02,Anastasiya RODZKINA,29 AUG 1994,BLR,18.0,Alytus (LTU),19 MAY 2019
4:40:03,Mayra PÉREZ,20 DEC 1988,GUA,2.0,Ciudad de Guatemala (GUA),24 FEB 2019
4:40:05,Andrea KOVÁCS,21 JUL 1980,HUN,19.0,Alytus (LTU),19 MAY 2019
4:40:15,Mariavittoria BECCHETTI,12 DEC 1994,ITA,22.0,Taicang (CHN),05 MAY 2018
4:40:24,Agnieszka ELLWARD,26 MAR 1989,POL,3.0,Dudince (SVK),23 MAR 2019
4:40:39,Nami KUMAGAI,09 JUL 1996,JPN,2.0,Takahata (JPN),28 OCT 2018
4:40:40,Natsumi KURAHARA,1997,JPN,3.0,Takahata (JPN),27 OCT 2019
4:40:45,Ainhoa PINEDO,17 FEB 1983,ESP,2.0,Torrevieja (ESP),16 FEB 2020
4:41:02,Paulina BUZIAK-SMIATACZ,16 DEC 1986,POL,4.0,Dudince (SVK),23 MAR 2019
4:41:02,Masumi FUCHISE,02 SEP 1986,JPN,11.0,"Corniche, Doha (QAT)",28 SEP 2019
4:41:03,Lyudmyla SHELEST,04 OCT 1974,UKR,1.0,Scanzorosciate (ITA),16 OCT 2005
4:41:03,Beatrice FORESTI,29 OCT 1998,ITA,20.0,Alytus (LTU),19 MAY 2019
4:41:07,Viviane LYRA,29 JUL 1993,BRA,1.0,Lima (PER),07 MAR 2020
4:41:09,Aleksandra OVSYANNIKOVA,16 JUN 1993,RUS,8.0,Cheboksary (RUS),15 JUN 2019
4:41:12,Stephanie CASEY,01 AUG 1983,USA,6.0,Lázaro Cárdenas (MEX),21 APR 2019
4:41:16,Antonina LOREK,11 FEB 1995,POL,2.0,Dudince (SVK),24 OCT 2020
4:41:32,Agnese PASTARE,27 OCT 1988,LAT,3.0,Scanzorosciate (ITA),20 OCT 2008
4:41:39,Viviane LYRA,29 JUL 1993,BRA,1.0,Bragança Paulista (BRA),15 SEP 2018
4:41:44,Nikolítsa ANDREOPOÚLOU,26 MAR 1983,GRE,3.0,Dudince (SVK),24 MAR 2018
4:41:55,Dušica TOPIĆ,11 JAN 1982,SRB,4.0,Ivano-Frankivsk (UKR),15 OCT 2017
4:41:57,Kora BOUFFLERT,23 APR 1966,FRA,,Ay-Champagne (FRA),17 SEP 1995
4:41:57,Agnieszka ELLWARD,26 MAR 1989,POL,1.0,Gleina (GER),14 OCT 2017
4:42:15,Erin TAYLOR TALCOTT,21 MAY 1978,USA,1.0,Timaru (NZL),13 NOV 2016
4:42:17,Meijiao CHI,28 JUN 1996,CHN,3.0,Xi'an (CHN),08 SEP 2018
4:42:27,Qiuye LI,02 DEC 1993,CHN,2.0,Xi'an (CHN),18 JUN 2017
4:42:34,Susan RANDALL,06 SEP 1974,USA,3.0,"Santee, CA (USA)",14 DEC 2014
4:42:37,Jocy CABALLERO,02 FEB 1993,PER,4.0,Sucúa (ECU),10 MAR 2018
4:42:52,Qiuye LI,02 DEC 1993,CHN,1.0,Changbaishan (CHN),21 JUL 2019
4:42:58,Bianca Maria DITTRICH,06 JUL 1993,GER,1.0,Aschersleben (GER),14 OCT 2018
4:43:01,Shuqing YANG,30 AUG 1996,CHN,3.0,Zhengzhou (CHN),22 MAY 2017
4:43:03,Yuki YOSHIZUMI,07 JAN 1996,JPN,3.0,Takahata (JPN),28 OCT 2018
4:43:03,Elianay PEREIRA,11 MAY 1984,BRA,,"Santee, CA (USA)",26 JAN 2019
4:43:13,Lixue WANG,15 DEC 1996,CHN,5.0,Leshan (CHN),07 SEP 2019
4:43:24,Anita LIEPIŅA,17 NOV 1967,LAT,3.0,Scanzorosciate (ITA),27 OCT 2002
4:43:26,Kaili XIA,16 MAR 1996,CHN,4.0,Xi'an (CHN),08 SEP 2018
4:43:36,Federica CURIAZZI,14 AUG 1992,ITA,5.0,Dudince (SVK),23 MAR 2019
4:43:46,Ines PASTORINO,20 OCT 1992,FRA,2.0,Aschersleben (GER),14 OCT 2018
4:43:48,Ioanna BEMOWSKA,27 JUN 1994,POL,4.0,Dudince (SVK),24 MAR 2018
4:43:48,Han XIAO,12 NOV 1998,CHN,4.0,Chifeng (CHN),03 JUL 2018
4:44:01,Huimin ZHAO,12 OCT 1993,CHN,3.0,Xi'an (CHN),18 JUN 2017
4:44:01,Nastassia YATSEVICH,18 JAN 1985,BLR,12.0,"Corniche, Doha (QAT)",28 SEP 2019
4:44:26,Erin TAYLOR TALCOTT,21 MAY 1978,USA,1.0,"San Diego, CA (USA)",21 FEB 2016
4:44:35,Vasylyna VІTOVSHCHYK,30 APR 1990,UKR,2.0,Ivano-Frankivsk (UKR),16 OCT 2016
4:44:38,Elianay PEREIRA,11 MAY 1984,BRA,6.0,Dudince (SVK),23 MAR 2019
4:44:45,Natsumi KURAHARA,1997,JPN,3.0,Wajima (JPN),15 APR 2018
4:44:55,Maeva CASALE,05 MAR 1997,FRA,1.0,Balma (FRA),27 OCT 2019
4:45:13,Katsiaryna PASHKOUSKAYA,03 SEP 1978,BLR,5.0,Scanzorosciate (ITA),18 OCT 2009
4:45:14,Irina MUSIKHINA,07 JUN 1988,RUS,4.0,Cheboksary (RUS),29 MAY 2021
4:45:24,Yafei ZHAO,10 JUL 1997,CHN,6.0,Leshan (CHN),07 SEP 2019
4:45:34,Lyudmyla SHELEST,04 OCT 1974,UKR,2.0,Ivano-Frankivsk (UKR),20 OCT 2018
4:45:51,Pengqin JIANG,05 SEP 1995,CHN,5.0,Chifeng (CHN),03 JUL 2018
4:45:57,Laura POLLI,07 SEP 1983,SUI,2.0,Scanzorosciate (ITA),16 OCT 2005
4:46:12,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,,"Santee, CA (USA)",20 JAN 2018
4:46:12,Leilei LI,18 AUG 1989,CHN,7.0,Leshan (CHN),07 SEP 2019
4:46:21,Cecile NAZE,27 NOV 1995,FRA,1.0,Epinal (FRA),17 MAR 2019
4:46:27,Ivana RENIĆ,21 AUG 1996,CRO,5.0,Dudince (SVK),24 MAR 2018
4:46:33,Maeva CASALE,05 MAR 1997,FRA,3.0,Aschersleben (GER),14 OCT 2018
4:46:44,Antonina LOREK,11 FEB 1995,POL,21.0,Alytus (LTU),19 MAY 2019
4:46:54,Stephanie CASEY,01 AUG 1983,USA,,"Santee, CA (USA)",25 JAN 2020
4:47:02,Erin TAYLOR TALCOTT,21 MAY 1978,USA,2.0,"Santee, CA (USA)",25 JAN 2020
4:47:06,Arely MORALES,28 JUL 1998,GUA,3.0,Ciudad de Guatemala (GUA),24 FEB 2019
4:47:18,Rihan WU,11 JAN 1999,CHN,12.0,Huangshan (CHN),09 MAR 2019
4:47:26,Nadzeya DARAZHUK,23 JAN 1990,BLR,13.0,"Corniche, Doha (QAT)",28 SEP 2019
4:47:27,Tiziana SECCHI,12 JAN 1982,ITA,4.0,Scanzorosciate (ITA),27 OCT 2002
4:47:28,Maocuo LI,20 OCT 1992,CHN,2.0,Huhehaote (CHN),10 SEP 2016
4:47:42,Maria Teresa MARINELLI,30 APR 1985,ITA,3.0,Scanzorosciate (ITA),15 OCT 2006
4:47:50,Katie BURNETT,07 OCT 1988,USA,1.0,"Santee, CA (USA)",20 JAN 2018
4:47:54,Antonina LOREK,11 FEB 1995,POL,7.0,Dudince (SVK),23 MAR 2019
4:48:00,Natalie LE ROUX,10 JUN 1982,RSA,23.0,Taicang (CHN),05 MAY 2018
