Mark,Competitor,DOB,Nat,Pos,Venue,Date
1:34:52.0h,Paula Milena TORRES,17 OCT 2000,ECU,1,Cascavel (BRA),30 SEP 2022
1:34:53.33,Maria MICHTA-COFFEY,23 JUN 1986,USA,1,"Hayward Field, Eugene, OR (USA)",01 JUL 2012
1:34:56.7h,Rosario SANCHEZ,26 OCT 1973,MEX,1,Xalapa (MEX),16 JUL 2000
1:34:56.92,Miranda MELVILLE,20 MAR 1989,USA,2,"Hayward Field, Eugene, OR (USA)",01 JUL 2012
1:34:57.79,Joanne DOW,19 MAR 1964,USA,2,"Palo Alto, CA (USA)",21 JUN 2003
1:34:57.9h,Johana ORDÓŇEZ,12 DEC 1987,ECU,1,Lima (PER),20 JUN 2009
1:34:57.1h,Christine GUINAUDEAU,20 JUN 1978,FRA,1,La Londe (FRA),26 APR 2009
1:35:02.56,Gabriela DE SOUSA,12 JUN 2002,BRA,1,Bragança Paulista (BRA),25 APR 2021
1:35:09.8h,Elmira ALEMBEKOVA,30 JUN 1990,RUS,1,Penza (RUS),16 MAY 2010
1:35:17.3h,Natalya SHIVIREVA,31 AUG 1978,RUS,5,Izhevsk (RUS),17 SEP 2005
1:35:21.59,Maria MICHTA-COFFEY,23 JUN 1986,USA,1,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018
1:35:22.32,Violaine AVEROUS,15 MAR 1985,FRA,1,Toulouse (FRA),15 NOV 2015
1:35:23.7h,Kristina SALTANOVIČ,20 FEB 1975,LTU,1,Kaunas (LTU),03 AUG 2000
1:35:26.52,Mary Luz ANDIA,09 NOV 2000,PER,2,"Pascual Guerrero Stadium, Cali (COL)",03 DEC 2021
1:35:27.73,Mary Luz ANDIA,09 NOV 2000,PER,2,Guayaquil (ECU),17 OCT 2021
1:35:29.6h,Erica SENA,03 MAY 1985,BRA,1,São Paulo (BRA),05 AUG 2011
1:35:29.76,Viviane LYRA,29 JUL 1993,BRA,2,Bragança Paulista (BRA),25 APR 2021
1:35:33.0h,Anabelly ORJUELA,24 JUL 1988,COL,5,Lima (PER),25 MAY 2019
1:35:33.4h,Alessandra PICAGEVICZ,20 FEB 1984,BRA,1,Itajaí (BRA),15 MAY 2004
1:35:35.70,Yueling CHEN,01 APR 1968,USA,1,"San Diego, CA (USA)",23 JAN 2000
1:35:37.79,Viviane LYRA,29 JUL 1993,BRA,1,"COTP Stadium, São Paulo (BRA)",27 JUN 2021
1:35:40.05,Erin GRAY,17 MAY 1987,USA,3,"Hayward Field, Eugene, OR (USA)",01 JUL 2012
1:35:41.84,Leilei LI,18 AUG 1989,CHN,10,Wuhan (CHN),01 NOV 2007
1:35:43.03,Karla JARAMILLO,21 JAN 1997,ECU,2,Cuenca (ECU),29 SEP 2018
1:35:46.4h,Galina KOLPAKOVA,14 JAN 1983,RUS,6,Izhevsk (RUS),17 SEP 2005
1:35:49.6h,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,5,Buenos Aires (ARG),05 JUN 2011
1:35:53.2h,Sandra Patricia ZAPATA,03 FEB 1977,COL,2,Lima (PER),20 JUN 2009
1:35:54.97,Laura Cristina MOJICA CHALARCA,26 FEB 2000,COL,3,"Pascual Guerrero Stadium, Cali (COL)",03 DEC 2021
1:35:59.44,Amber ANTONIA,04 NOV 1979,USA,3,"Palo Alto, CA (USA)",21 JUN 2002
1:36:03.23,Amber ANTONIA,04 NOV 1979,USA,2,"Carson, CA (USA)",25 JUN 2005
1:36:05.0h,Monica EQUIHUA,23 SEP 1982,MEX,1,Xalapa (MEX),31 AUG 2014
1:36:05.6h,Yevdokiya KOROTKOVA,28 FEB 1979,RUS,3,Ishevsk (RUS),22 SEP 2003
1:36:10.25,Jessica HANCCO,10 SEP 1995,PER,1,Lima (PER),30 SEP 2017
1:36:11.2h,Mariya SHOKHOROVA,24 DEC 1985,RUS,3,Khanty-Mansiysk (RUS),28 JUL 2006
1:36:12.00,Alejandra ORTEGA,08 JUL 1994,MEX,1,Monterrey (MEX),25 APR 2015
1:36:13.93,Jessica HANCCO,10 SEP 1995,PER,1,Lima (PER),03 OCT 2015
1:36:16.87,Bhawna JAT,01 MAR 1996,IND,1,Pune (IND),22 AUG 2019
1:36:18.2h,Yuxin LI,04 DEC 1974,CHN,1,Qufu (CHN),27 SEP 1999
1:36:18.3h,Nicolene CRONJE,16 JUN 1983,RSA,1,Durban (RSA),16 APR 2004
1:36:21.3h,Anabelly ORJUELA,24 JUL 1988,COL,2,Medellín (COL),11 JUN 2017
1:36:22.2h,Aleksandra KUBASOBA,19 AUG 1986,RUS,4,Khanty-Mansiysk (RUS),28 JUL 2006
1:36:22.6h,Fatiha OUALI,28 OCT 1974,FRA,1,St-Quentin (FRA),28 MAY 2005
1:36:27.48,Mayra Karen QUISPE,28 JUL 2000,BOL,3,Guayaquil (ECU),17 OCT 2021
1:36:31.28,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,2,Lima (PER),03 OCT 2015
1:36:31.7h,Tania Regina SPINDLER,10 APR 1977,BRA,3,Lima (PER),20 JUN 2009
1:36:34.7h,Isilda GONÇALVES,11 NOV 1969,POR,3,Almada (POR),04 AUG 2000
1:36:37.3h,Erica SENA,03 MAY 1985,BRA,3,Santiago de Chile (CHI),13 MAR 2014
1:36:38.38,Teresa VAILL,20 NOV 1962,USA,3,"Palo Alto, CA (USA)",21 JUN 2003
1:36:38.5h,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,4,Lima (PER),20 JUN 2009
1:36:39.1h,Mária GÁLIKOVÁ,21 AUG 1980,SVK,1,Banská Bystrica (TCH),14 JUN 2009
1:36:39.70,Bethan DAVIES,07 NOV 1990,GBR,1,Bedford (GBR),21 JUN 2015
1:36:39.94,Erica SENA,03 MAY 1985,BRA,1,"COTP Stadium, São Paulo (BRA)",12 DEC 2020
1:36:41.36,Stefany CORONADO,16 SEP 1996,BOL,3,Lima (PER),03 OCT 2015
1:36:41.7h,Vera SANTOS,03 DEC 1981,POR,3,Lisboa (POR),21 JUL 2001
1:36:42.08,Ingrid HERNANDEZ,29 NOV 1988,COL,2,Lima (PER),13 JUN 2015
1:36:45.77,Yelena KUZNETSOVA,04 AUG 1977,KAZ,1,Almaty (KAZ),23 AUG 2002
1:36:48.6h,Lorena ARENAS,17 SEP 1993,COL,1,Medellín (COL),23 APR 2016
1:36:49.47,Jocy CABALLERO,02 FEB 1993,PER,2,"Estadio Atlético de la VIDENA, Lima (PER)",16 JUN 2023
1:36:54.22,Paula Milena TORRES,17 OCT 2000,ECU,4,Guayaquil (ECU),17 OCT 2021
1:36:55.88,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,2,Kaunas (LTU),03 AUG 2000
1:36:57.5h,Aleksandra SOROKINA,24 FEB 1979,RUS,4,Ishevsk (RUS),22 SEP 2003
1:37:00.0h,Galina YAKUSHEVA,14 JUL 1988,KAZ,1,Almaty (KAZ),27 JUN 2014
1:37:00.07,Jill COBB,13 FEB 1975,USA,4,"Hayward Field, Eugene, OR (USA)",01 JUL 2012
1:37:00.15,. PRIYANKA,10 MAR 1996,IND,2,Pune (IND),22 AUG 2019
1:37:03.8h,Anna PUDOVKINA,13 FEB 1985,RUS,5,Ishevsk (RUS),22 SEP 2003
1:37:04.0h,Nadia Lizeth GONZALEZ MANJARREZ,21 MAR 1997,MEX,1,Toluca (MEX),24 APR 2018
1:37:08.0h,Florida MINIYANOVA,01 JUL 1992,KAZ,1,Shimkent (KAZ),28 MAR 2015
1:37:12.65,Leyde GUERRA,27 SEP 1998,PER,2,Lima (PER),30 SEP 2017
1:37:12.84,Teresa VAILL,20 NOV 1962,USA,1,"Eugene, OR (USA)",28 JUN 2009
1:37:13.2h,Claire WOODS,06 JUL 1981,AUS,2,Melbourne (AUS),04 AUG 2002
1:37:13.93,Noelia VARGAS,17 APR 2000,CRC,1,"Estadio Nacional - La Sabana, San José (CRC)",07 MAY 2023
1:37:14.81,Joanne DOW,19 MAR 1964,USA,3,"Carson, CA (USA)",25 JUN 2005
1:37:19.1h,Ailing XUE,12 FEB 1979,CHN,1,Xi'an (CHN),18 SEP 1999
1:37:19.91,Viviane LYRA,29 JUL 1993,BRA,2,"COTP Stadium, São Paulo (BRA)",12 DEC 2020
1:37:26.06,María Fernanda PEINADO,12 NOV 2001,GUA,2,"Estadio Nacional - La Sabana, San José (CRC)",07 MAY 2023
1:37:26.3h,Abigail SÁENZ,21 APR 1977,MEX,2,Xalapa (MEX),16 JUL 2000
1:37:28.91,Maidy MONGE,12 SEP 2000,GUA,4,"Pascual Guerrero Stadium, Cali (COL)",03 DEC 2021
1:37:34.0h,Melissa TOULOUM,14 JUN 2002,ALG,1,"Stade Annexe du 5 Juillet, Algiers (ALG)",31 MAR 2022
1:37:34.46,Maria MICHTA-COFFEY,23 JUN 1986,USA,1,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013
1:37:37.7h,Wendy CORNEJO,07 JAN 1993,BOL,1,Cochabamba (BOL),04 MAY 2013
1:37:39.24,Galina YAKUSHEVA,14 JUL 1988,KAZ,1,Almaty (KAZ),24 MAY 2019
1:37:40.59,Despina ZAPOUNIDOU,05 OCT 1985,GRE,1,Patra (GRE),22 JAN 2012
1:37:41.20,Yingting PANG,28 JAN 1987,CHN,11,Wuhan (CHN),01 NOV 2007
1:37:42.0h,Paola PÉREZ,21 DEC 1989,ECU,1,São Paulo (BRA),29 JUN 2012
1:37:43.1h,Wendy CORNEJO,07 JAN 1993,BOL,1,Montevideo (URU),04 OCT 2014
1:37:44.25,Li LI,18 JUN 1987,CHN,12,Wuhan (CHN),01 NOV 2007
1:37:44.94,Alana BARBER,08 JUL 1987,NZL,1,"Hawkes Bay Sports Park, Hastings (NZL)",23 JAN 2021
1:37:45.0h,Paola PÉREZ,21 DEC 1989,ECU,1,Esmeraldas (ECU),01 MAY 2011
1:37:45.08,Robyn STEVENS,24 APR 1983,USA,1,"San Diego, CA (USA)",13 JUL 2019
1:37:45.71,Miranda MELVILLE,20 MAR 1989,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",14 APR 2023
1:37:46.0h,Rachel SEAMAN,14 JAN 1986,CAN,1,Calgary (CAN),25 JUN 2011
1:37:46.17,Lorena ARENAS,17 SEP 1993,COL,1,Cartagena de Indias (COL),05 JUL 2013
1:37:46.79,Khushbir KAUR,09 JUL 1993,IND,1,Patiala (IND),15 FEB 2012
1:37:49.7h,Anna BRAGINA,23 AUG 1985,RUS,5,Khanty-Mansiysk (RUS),28 JUL 2006
1:37:50.3h,Anna DRABENYA,15 AUG 1987,BLR,1,Brest (BLR),31 MAY 2008
1:37:53.87,. RAVINA,21 MAY 1997,IND,1,Raebareli (IND),30 AUG 2022
1:37:54.9h,Sandra Patricia ZAPATA,03 FEB 1977,COL,1,Bogotá (COL),23 MAY 2009
1:37:55.97,Katie BURNETT,07 OCT 1988,USA,2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018
1:37:56.0h,Ingrid HERNANDEZ,29 NOV 1988,COL,1,Cali (COL),23 JUN 2019
1:37:57.58,Gaurav KUMARI,1986,IND,2,Patiala (IND),15 FEB 2012
1:37:58.00,Leyde GUERRA,27 SEP 1998,PER,1,Lima (PER),31 AUG 2018
1:37:59.83,Miranda MELVILLE,20 MAR 1989,USA,2,"Sacramento, CA (USA)",28 JUN 2014
1:38:00.0h,Ingrid HERNANDEZ,29 NOV 1988,COL,1,Bogotá (COL),07 MAY 2011
