Mark,Competitor,DOB,Nat,Pos,Venue,Date
78.48,Anita WŁODARCZYK,08 AUG 1985,POL,1,"National Stadium, Tokyo (JPN)",03 AUG 2021
78.46,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013
78.3,Anita WŁODARCZYK,08 AUG 1985,POL,1,Bydgoszcz (POL),06 JUN 2010
78.28,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015
78.24,Anita WŁODARCZYK,08 AUG 1985,POL,1,Kraków (POL),21 JUL 2015
78.24,DeAnna PRICE,08 JUN 1993,USA,1,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019
78.22,Anita WŁODARCZYK,08 AUG 1985,POL,1,Dubnica nad Váhom (SVK),21 AUG 2013
78.18,Brooke ANDERSEN,23 AUG 1995,USA,1,"Cessna Stadium, Wichita, KS (USA)",10 APR 2021
78.17,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion OPO Cetniewo, Władysławowo (POL)",26 JUL 2014
78.16,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion PGE Narodowy, Warszawa (POL)",13 SEP 2015
78.14,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016
78.12,DeAnna PRICE,08 JUN 1993,USA,1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018
78.1,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",17 JUL 2016
78.07,Betty HEIDLER,14 OCT 1983,GER,1f1,"Mestský Stadion, Ostrava (CZE)",24 MAY 2012
78.06,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022
78.0,Betty HEIDLER,14 OCT 1983,GER,1,"Mestský Stadion, Ostrava (CZE)",16 JUN 2014
78.0,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Arena Caixa, Sao Bernardo do Campo (BRA)",03 JUN 2017
78.0,Janee' KASSANAVOID,19 JAN 1995,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",21 MAY 2022
77.99,Brooke ANDERSEN,23 AUG 1995,USA,1,"Hayward Field, Eugene, OR (USA)",24 APR 2021
77.96,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympiastadion, Berlin (GER)",22 AUG 2009
77.96,Brooke ANDERSEN,23 AUG 1995,USA,1,"Hayward Field, Eugene, OR (USA)",23 JUN 2022
77.93,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",30 JUN 2021
77.9,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympic Stadium, London (GBR)",07 AUG 2017
77.84,Camryn ROGERS,07 JUN 1999,CAN,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023
77.8,Tatyana LYSENKO,09 OCT 1983,RUS,1,Tallinn (EST),15 AUG 2006
77.78,Gwen BERRY,29 JUN 1989,USA,1,"Stadion Śląski, Chorzów (POL)",08 JUN 2018
77.77,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",03 JUL 2017
77.77,Anita WŁODARCZYK,08 AUG 1985,POL,1,Stalowa Wola (POL),28 JUL 2018
77.75,Brooke ANDERSEN,23 AUG 1995,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",21 MAY 2022
77.73,Anita WŁODARCZYK,08 AUG 1985,POL,1,"National Stadium, Beijing (CHN)",20 MAY 2015
77.72,Brooke ANDERSEN,23 AUG 1995,USA,2,"Hayward Field, Eugene, OR (USA)",26 JUN 2021
77.7,Anita WŁODARCZYK,08 AUG 1985,POL,1,Šamorín (SVK),04 JUN 2016
77.68,Zheng WANG,14 DEC 1987,CHN,1,Chengdu (CHN),29 MAR 2014
77.67,Camryn ROGERS,07 JUN 1999,CAN,1,"Hayward Field, Eugene, OR (USA)",09 JUN 2022
77.66,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014
77.65,DeAnna PRICE,08 JUN 1993,USA,1,"Chicago, IL (USA)",02 JUN 2018
77.62,Camryn ROGERS,07 JUN 1999,CAN,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023
77.6,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympic Stadium, London (GBR)",10 AUG 2012
77.54,DeAnna PRICE,08 JUN 1993,USA,1,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019
77.53,Betty HEIDLER,14 OCT 1983,GER,1,Fränkisch-Crumbach (GER),12 JUN 2011
77.53,Betty HEIDLER,14 OCT 1983,GER,1,Elstal (GER),09 SEP 2011
77.43,DeAnna PRICE,08 JUN 1993,USA,1,"Bloomington, IN (USA)",22 JUN 2019
77.41,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Meteor, Zhukovskiy (RUS)",24 JUN 2006
77.4,Betty HEIDLER,14 OCT 1983,GER,1,"Olympiastadion, Berlin (GER)",11 SEP 2011
77.34,Camryn ROGERS,07 JUN 1999,CAN,1,"Stadion Śląski, Chorzów (POL)",04 JUN 2023
77.33,Wenxiu ZHANG,22 MAR 1986,CHN,1,Incheon (KOR),28 SEP 2014
77.32,Oksana MIANKOVA,10 MAY 1982,BLR,1,Minsk (BLR),29 JUN 2008
77.3,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Adler, Sochi (RUS)",22 APR 2007
77.3,Camryn ROGERS,07 JUN 1999,CAN,1,"Edwards Stadium, Berkeley, CA (USA)",08 APR 2023
77.26,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Tula (RUS),12 JUN 2006
77.26,Brooke ANDERSEN,23 AUG 1995,USA,1,"Sun Angel Stadium, Tempe, AZ (USA)",08 APR 2022
77.25,DeAnna PRICE,08 JUN 1993,USA,1,"Iron Wood Throwers Center, Rathdrum, ID (USA)",17 JUN 2023
77.24,Betty HEIDLER,14 OCT 1983,GER,1,Daegu (KOR),16 MAY 2012
77.22,Betty HEIDLER,14 OCT 1983,GER,1,"Mestský Stadion, Ostrava (CZE)",30 MAY 2011
77.2,Anita WŁODARCZYK,08 AUG 1985,POL,1,Cottbus (GER),08 AUG 2009
77.19,Brooke ANDERSEN,23 AUG 1995,USA,1,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2022
77.15,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympiastadion, Berlin (GER)",01 SEP 2013
77.13,Tatyana LYSENKO,09 OCT 1983,RUS,1,"DS, Daegu (KOR)",04 SEP 2011
77.13,Oksana KONDRATYEVA,22 NOV 1985,RUS,1,Zhukovskiy (RUS),30 JUN 2013
77.13,Brooke ANDERSEN,23 AUG 1995,USA,1,"Stade Charléty, Paris (FRA)",09 JUN 2023
77.12,Betty HEIDLER,14 OCT 1983,GER,2,"Olympiastadion, Berlin (GER)",22 AUG 2009
77.12,Betty HEIDLER,14 OCT 1983,GER,2,"Olympic Stadium, London (GBR)",10 AUG 2012
77.1,DeAnna PRICE,08 JUN 1993,USA,1q1,"Hayward Field, Eugene, OR (USA)",24 JUN 2021
77.08,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Zhukovskiy (RUS),23 JUN 2012
77.07,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",10 JUN 2017
77.06,Tatyana LYSENKO,09 OCT 1983,RUS,1,Moskva (RUS),15 JUL 2005
77.03,Zheng WANG,14 DEC 1987,CHN,2,"National Stadium, Tokyo (JPN)",03 AUG 2021
76.99,Wenxiu ZHANG,22 MAR 1986,CHN,2f1,"Mestský Stadion, Ostrava (CZE)",24 MAY 2012
76.99,Anita WŁODARCZYK,08 AUG 1985,POL,1q1,"National Stadium, Tokyo (JPN)",01 AUG 2021
76.94,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Moskva (RUS),31 MAY 2006
76.93,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Tula (RUS),15 JUL 2006
76.93,Anita WŁODARCZYK,08 AUG 1985,POL,1,Toruń (POL),19 JUL 2013
76.93,Anita WŁODARCZYK,08 AUG 1985,POL,1q1,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016
76.91,Betty HEIDLER,14 OCT 1983,GER,1,Fränkisch-Crumbach (GER),08 JUN 2014
76.9,Martina HRAŠNOVÁ,21 MAR 1983,SVK,1,Trnava (SVK),16 MAY 2009
76.86,Oksana MIANKOVA,10 MAY 1982,BLR,1,Staiki (BLR),23 JUN 2006
76.86,DeAnna PRICE,08 JUN 1993,USA,1,"Cooper Throws Center, LLC., Troy, MO (USA)",13 JUL 2019
76.85,Malwina KOPRON,16 NOV 1994,POL,1,"Taipei Municipal Stadium, Taipei City (TPE)",26 AUG 2017
76.83,Kamila SKOLIMOWSKA,04 NOV 1982,POL,1,Doha (QAT),11 MAY 2007
76.82,Martina HRAŠNOVÁ,21 MAR 1983,SVK,1,Reims (FRA),08 JUL 2008
76.82,DeAnna PRICE,08 JUN 1993,USA,,"Lew Hartzog T&F Complex, Carbondale, IL (USA)",20 MAR 2021
76.82,Janee' KASSANAVOID,19 JAN 1995,USA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022
76.81,Anita WŁODARCZYK,08 AUG 1985,POL,1,Szczecin (POL),21 JUL 2012
76.79,Gwen BERRY,29 JUN 1989,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021
76.77,Gwen BERRY,29 JUN 1989,USA,1,"Oxford, MS (USA)",06 MAY 2017
76.76,Brooke ANDERSEN,23 AUG 1995,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022
76.75,Wenxiu ZHANG,22 MAR 1986,CHN,2,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016
76.75,Brooke ANDERSEN,23 AUG 1995,USA,1,"Rathdrum, ID (USA)",01 JUN 2019
76.72,Mariya BESPALOVA,21 MAY 1986,RUS,2,Zhukovskiy (RUS),23 JUN 2012
76.7,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion Orzeł, Warszawa (POL)",19 AUG 2012
76.7,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",09 AUG 2015
76.67,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006
76.66,Olga TSANDER,18 MAY 1976,BLR,1,Minsk (BLR),21 JUL 2005
76.66,Betty HEIDLER,14 OCT 1983,GER,1,Pretoria (RSA),04 MAY 2012
76.63,Yekaterina KHOROSHIKH,21 JAN 1983,RUS,2,"Meteor, Zhukovskiy (RUS)",24 JUN 2006
76.62,Yipsi MORENO,19 NOV 1980,CUB,1,Zagreb (CRO),09 SEP 2008
76.61,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Mestský Stadion, Ostrava (CZE)",25 MAY 2015
76.61,Anita WŁODARCZYK,08 AUG 1985,POL,1,Montreuil-sous-Bois (FRA),07 JUN 2016
76.6,Janee' KASSANAVOID,19 JAN 1995,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",20 MAY 2023
76.59,Anita WŁODARCZYK,08 AUG 1985,POL,1,Ostrava (CZE),16 JUN 2009
76.57,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013
76.57,Camryn ROGERS,07 JUN 1999,CAN,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",17 JUN 2023
76.56,Yelena MATOSHKO,23 JUN 1982,BLR,1,Minsk (BLR),12 JUN 2012
76.55,Betty HEIDLER,14 OCT 1983,GER,1,Leverkusen (GER),28 JUL 2006
76.54,Tatyana LYSENKO,09 OCT 1983,RUS,1,Zagreb (CRO),31 AUG 2006
76.5,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Estadio Ciudad de Málaga, Málaga (ESP)",29 JUN 2006
76.48,Betty HEIDLER,14 OCT 1983,GER,1,Szczecin (POL),15 JUN 2013
76.46,Gwen BERRY,29 JUN 1989,USA,2,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019
76.46,Camryn ROGERS,07 JUN 1999,CAN,1q1,"John McDonnell Field, Fayetteville, AR (USA)",26 MAY 2022
76.45,Brooke ANDERSEN,23 AUG 1995,USA,1,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023
76.43,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Mestský Stadion, Ostrava (CZE)",12 JUN 2018
76.41,Tatyana LYSENKO,09 OCT 1983,RUS,1,Cheboksary (RUS),26 JUL 2009
76.41,Anita WŁODARCZYK,08 AUG 1985,POL,2,"Mestský Stadion, Ostrava (CZE)",16 JUN 2014
76.38,Betty HEIDLER,14 OCT 1983,GER,1,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010
76.38,Anita WŁODARCZYK,08 AUG 1985,POL,1,Bydgoszcz (POL),26 JUN 2016
76.36,Yipsi MORENO,19 NOV 1980,CUB,1,Warszawa (POL),17 JUN 2007
76.36,Brooke ANDERSEN,23 AUG 1995,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021
76.35,DeAnna PRICE,08 JUN 1993,USA,1,"Mesa, AZ (USA)",17 AUG 2019
76.35,Joanna FIODOROW,04 MAR 1989,POL,2,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019
76.34,Tatyana LYSENKO,09 OCT 1983,RUS,2,Tula (RUS),12 JUN 2006
76.34,Wenxiu ZHANG,22 MAR 1986,CHN,3,"Olympic Stadium, London (GBR)",10 AUG 2012
76.33,Darya PCHELNIK,20 DEC 1981,BLR,2,Minsk (BLR),29 JUN 2008
76.33,Wenxiu ZHANG,22 MAR 1986,CHN,2,"National Stadium, Beijing (CHN)",27 AUG 2015
76.32,Anita WŁODARCZYK,08 AUG 1985,POL,1,Halle (GER),20 MAY 2017
76.27,DeAnna PRICE,08 JUN 1993,USA,1,"National Stadium, Kingston (JAM)",19 MAY 2018
76.26,Betty HEIDLER,14 OCT 1983,GER,2,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014
76.26,Hanna MALYSHCHYK,04 FEB 1994,BLR,1,Brest (BLR),27 APR 2018
76.26,Zheng WANG,14 DEC 1987,CHN,1,Shenyang (CHN),10 JUL 2019
76.25,Zheng WANG,14 DEC 1987,CHN,2,"Mestský Stadion, Ostrava (CZE)",27 JUN 2017
76.24,Tatyana LYSENKO,09 OCT 1983,RUS,1,Birmingham (GBR),20 AUG 2006
76.23,Gwen BERRY,29 JUN 1989,USA,1,"Houston, TX (USA)",06 APR 2019
76.21,Yelena KONYEVTSOVA,11 MAR 1981,RUS,1,Sochi (RUS),26 MAY 2007
76.21,Camryn ROGERS,07 JUN 1999,CAN,2,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023
76.2,Anita WŁODARCZYK,08 AUG 1985,POL,1,Biala Podlaska (POL),30 MAY 2009
76.19,Oksana MIANKOVA,10 MAY 1982,BLR,1,Minsk (BLR),07 JUN 2008
76.18,Anita WŁODARCZYK,08 AUG 1985,POL,1q2,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013
76.17,Anna BULGAKOVA,17 JAN 1988,RUS,1,Moskva (RUS),24 JUL 2013
76.17,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Moratalaz, Madrid (ESP)",22 JUN 2018
76.16,Yipsi MORENO,19 NOV 1980,CUB,1,Ostrava (CZE),11 JUN 2008
76.15,DeAnna PRICE,08 JUN 1993,USA,2,"Hayward Field, Eugene, OR (USA)",24 APR 2021
76.14,Tatyana LYSENKO,09 OCT 1983,RUS,2,Daegu (KOR),16 MAY 2012
76.11,Betty HEIDLER,14 OCT 1983,GER,2,Zagreb (CRO),31 AUG 2006
76.09,Betty HEIDLER,14 OCT 1983,GER,1,Thum (GER),15 AUG 2006
76.08,Brooke ANDERSEN,23 AUG 1995,USA,1,"Fana Stadion, Bergen (NOR)",03 JUN 2023
76.07,Mihaela MELINTE,27 MAR 1975,ROU,1,Rüdlingen (SUI),29 AUG 1999
76.06,Betty HEIDLER,14 OCT 1983,GER,2,"DS, Daegu (KOR)",04 SEP 2011
76.06,Anita WŁODARCZYK,08 AUG 1985,POL,2,Szczecin (POL),15 JUN 2013
76.06,Brooke ANDERSEN,23 AUG 1995,USA,2,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023
76.05,Mihaela MELINTE,27 MAR 1975,ROU,,Rüdlingen (SUI),29 AUG 1999
76.05,Kathrin KLAAS,06 FEB 1984,GER,4,"Olympic Stadium, London (GBR)",10 AUG 2012
76.04,Betty HEIDLER,14 OCT 1983,GER,1,Kassel (GER),23 JUL 2011
76.04,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,2,Cheboksary (RUS),05 JUL 2012
76.04,Janee' KASSANAVOID,19 JAN 1995,USA,2,"Hayward Field, Eugene, OR (USA)",23 JUN 2022
76.03,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Meteor, Zhukovskiy (RUS)",26 JUN 2010
75.98,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
75.98,Zheng WANG,14 DEC 1987,CHN,2,"Olympic Stadium, London (GBR)",07 AUG 2017
75.97,Mihaela MELINTE,27 MAR 1975,ROU,1,Clermont-Ferrand (FRA),13 MAY 1999
75.97,Oksana MIANKOVA,10 MAY 1982,BLR,1,"Parc des Sports, Annecy (FRA)",22 JUN 2008
75.96,DeAnna PRICE,08 JUN 1993,USA,1,"Bloomington, IN (USA)",04 MAY 2018
75.95,Tatyana LYSENKO,09 OCT 1983,RUS,1,Moskva (RUS),29 JUN 2005
75.95,Tatyana LYSENKO,09 OCT 1983,RUS,1,Tula (RUS),13 JUL 2005
75.93,Betty HEIDLER,14 OCT 1983,GER,1,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
75.89,DeAnna PRICE,08 JUN 1993,USA,3,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023
75.88,DeAnna PRICE,08 JUN 1993,USA,3,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021
75.85,Anita WŁODARCZYK,08 AUG 1985,POL,1,Szczecin (POL),31 JUL 2014
75.83,Betty HEIDLER,14 OCT 1983,GER,1,Beograd (SRB),10 JUL 2009
75.83,Betty HEIDLER,14 OCT 1983,GER,1,Dubnica nad Váhom (SVK),15 SEP 2011
75.82,Betty HEIDLER,14 OCT 1983,GER,1,Braunschweig (GER),17 JUL 2010
75.81,Yekaterina KHOROSHIKH,21 JAN 1983,RUS,2,Tula (RUS),15 JUL 2006
75.8,Tatyana LYSENKO,09 OCT 1983,RUS,2,Dubnica nad Váhom (SVK),15 SEP 2011
75.8,Betty HEIDLER,14 OCT 1983,GER,1,Mont-Dore (FRA),09 MAR 2013
75.8,Zheng WANG,14 DEC 1987,CHN,1,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019
75.79,Betty HEIDLER,14 OCT 1983,GER,1,Schönebeck (GER),26 JUL 2012
75.79,Gwen BERRY,29 JUN 1989,USA,1,"Stadion Śląski, Chorzów (POL)",16 JUN 2019
75.78,Betty HEIDLER,14 OCT 1983,GER,1f1,Fränkisch-Crumbach (GER),27 MAY 2012
75.78,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion Orzeł, Warszawa (POL)",25 AUG 2013
75.77,Betty HEIDLER,14 OCT 1983,GER,1,Halle (GER),19 MAY 2007
75.77,Anita WŁODARCZYK,08 AUG 1985,POL,1,Warszawa (POL),08 JUN 2010
75.77,Betty HEIDLER,14 OCT 1983,GER,2,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016
75.77,Sara FANTINI,16 SEP 1997,ITA,1,"Estadio Vallehermoso, Madrid (ESP)",18 JUN 2022
75.76,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion Śląski, Chorzów (POL)",05 JUN 2022
75.76,Brooke ANDERSEN,23 AUG 1995,USA,1,"Stadion Śląski, Chorzów (POL)",06 AUG 2022
75.74,Anita WŁODARCZYK,08 AUG 1985,POL,1,Bydgoszcz (POL),01 AUG 2009
75.74,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Mestský Stadion, Ostrava (CZE)",26 MAY 2010
75.74,DeAnna PRICE,08 JUN 1993,USA,1,"Bloomington, IN (USA)",03 MAY 2019
75.73,Amanda BINGSON,20 FEB 1990,USA,1,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013
75.73,Sultana FRIZELL,24 OCT 1984,CAN,1,"Tucson, AZ (USA)",22 MAY 2014
75.73,Zheng WANG,14 DEC 1987,CHN,2,Fränkisch-Crumbach (GER),08 JUN 2014
75.73,Anita WŁODARCZYK,08 AUG 1985,POL,1q2,"Letzigrund, Zürich (SUI)",13 AUG 2014
75.73,Betty HEIDLER,14 OCT 1983,GER,2,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015
75.73,Camryn ROGERS,07 JUN 1999,CAN,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022
75.72,Wenxiu ZHANG,22 MAR 1986,CHN,1,Chengdu (CHN),12 MAR 2012
75.7,Tatyana LYSENKO,09 OCT 1983,RUS,1,Moskva (RUS),06 AUG 2011
75.69,Anita WŁODARCZYK,08 AUG 1985,POL,1,Forbach (FRA),28 MAY 2017
75.68,Olga KUZENKOVA,04 OCT 1970,RUS,1,Tula (RUS),04 JUN 2000
75.68,Wenxiu ZHANG,22 MAR 1986,CHN,3,Daegu (KOR),16 MAY 2012
75.68,Anita WŁODARCZYK,08 AUG 1985,POL,1q1,"Olympic Stadium, London (GBR)",08 AUG 2012
75.66,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Adler, Sochi (RUS)",25 FEB 2010
75.66,Zheng WANG,14 DEC 1987,CHN,1,Doha (QAT),22 APR 2019
75.66,Zheng WANG,14 DEC 1987,CHN,1,Braunschweig (GER),26 MAY 2019
75.65,Yipsi MORENO,19 NOV 1980,CUB,1,Padova (ITA),07 JUL 2007
75.65,Tatyana LYSENKO,09 OCT 1983,RUS,2,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010
75.65,Wenxiu ZHANG,22 MAR 1986,CHN,2,Fränkisch-Crumbach (GER),12 JUN 2011
75.64,Yipsi MORENO,19 NOV 1980,CUB,1,Kingston (JAM),04 MAR 2007
75.63,Joanna FIODOROW,04 MAR 1989,POL,1,Ostroda (POL),22 SEP 2018
75.62,Yipsi MORENO,19 NOV 1980,CUB,1,Guadalajara (MEX),24 OCT 2011
75.62,Anita WŁODARCZYK,08 AUG 1985,POL,1,Nice (FRA),13 SEP 2013
75.61,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019
75.6,Anita WŁODARCZYK,08 AUG 1985,POL,2,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
75.59,Yipsi MORENO,19 NOV 1980,CUB,1,Reims (FRA),04 JUL 2012
75.58,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011
75.58,Wenxiu ZHANG,22 MAR 1986,CHN,2,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013
75.58,Wenxiu ZHANG,22 MAR 1986,CHN,1,"National Stadium, Beijing (CHN)",18 MAY 2016
75.54,Betty HEIDLER,14 OCT 1983,GER,1,"Meteor, Zhukovskiy (RUS)",03 JUL 2011
75.53,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 JUL 2014
75.52,Anita WŁODARCZYK,08 AUG 1985,POL,2,"Stadion Śląski, Chorzów (POL)",08 JUN 2018
