Mark,Competitor,DOB,Nat,Pos,Venue,Date
3:20.74,Jamaica,,JAM,2,"Hayward Field, Eugene, OR (USA)",24 JUL 2022
3:20.75,Soviet Union,,URS,1h1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:20.79,Czechoslovakia,,TCH,1,London (GBR),21 AUG 1983
3:20.86,United States,,USA,1h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:20.87,Netherlands,,NED,1,"Olympiastadion, München (GER)",20 AUG 2022
3:20.88,United States B,,USA,1,München (GER),08 AUG 2004
3:20.91,United States,,USA,1,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:20.91,United States,,USA,2,München (GER),08 AUG 2004
3:20.92,United States,,USA,2,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
3:20.92,Germany,,GER,1,"Olympic Stadium, Athina (GRE)",10 AUG 1997
3:20.93,Americas,,INT,1,"Le Grande Stade, Marrakesh (MAR)",14 SEP 2014
3:20.94,Russia,,RUS,1h2,"DS, Daegu (KOR)",02 SEP 2011
3:20.95,Russia,,RUS,1,"Olympiastadion, Helsinki (FIN)",14 AUG 2005
3:20.95,Jamaica,,JAM,2,"Olympic Stadium, London (GBR)",11 AUG 2012
3:21.02,German Democratic Republic,,GDR,1,"Poljud Stadion, Split (CRO)",01 SEP 1990
3:21.03,United States,,USA,2,"Olympic Stadium, Athina (GRE)",10 AUG 1997
3:21.04,United States,,USA,3,"Stadio Olimpico, Roma (ITA)",06 SEP 1987
3:21.04,Nigeria,,NGR,2,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:21.14,Germany,,GER,3,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:21.15,Jamaica,,JAM,2,"Olympiastadion, Berlin (GER)",23 AUG 2009
3:21.16,Soviet Union,,URS,3,"Olympiastadion, Helsinki (FIN)",14 AUG 1983
3:21.18,United States Red,,USA,1,"Philadelphia, PA (USA)",28 APR 2012
3:21.20,German Democratic Republic,,GDR,1,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978
3:21.21,Canada,,CAN,2,"Memorial Coliseum, Los Angeles, CA (USA)",11 AUG 1984
3:21.21,Russia,,RUS,3,"Olympic Stadium, Athina (GRE)",17 SEP 2006
3:21.24,Jamaica,,JAM,3,"National Stadium, Tokyo (JPN)",07 AUG 2021
3:21.25,Germany,,GER,3,"National Stadium, Tokyo (JPN)",01 SEP 1991
3:21.30,Jamaica,,JAM,3,"Olympic Stadium, Athina (GRE)",10 AUG 1997
3:21.42,United States,,USA,1h1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:21.57,Russia,,RUS,4,"Olympic Stadium, Athina (GRE)",10 AUG 1997
3:21.66,United States,,USA,1h1,"Olympic Stadium, London (GBR)",12 AUG 2017
3:21.68,Poland,,POL,2,"Olympiastadion, München (GER)",20 AUG 2022
3:21.69,Jamaica,,JAM,4,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:21.73,United States,,USA,1f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
3:21.74,Great Britain & NI,,GBR,3,"Olympiastadion, München (GER)",20 AUG 2022
3:21.84,Canada,,CAN,4,"National Stadium, Tokyo (JPN)",07 AUG 2021
3:21.88,Belarus,,BLR,5,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007
3:21.89,Poland,,POL,2,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019
3:21.93,Kentucky,,USA,1,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022
3:21.94,Ukraine,,URS,1,Kiev (URS),17 JUL 1986
3:21.95,Jamaica,,JAM,2h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:21.97,United States,,USA,1h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001
3:21.97,Germany,,GER,2,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001
3:21.98,Russia,,RUS,1,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:22.00,Jamaica,,JAM,3,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:22.01,Great Britain & NI,,GBR,4,"National Stadium, Tokyo (JPN)",01 SEP 1991
3:22.01,Jamaica,,JAM,1h3,"DS, Daegu (KOR)",02 SEP 2011
3:22.01,Texas A&M,,INT,2,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022
3:22.09,United States,,USA,2,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:22.09,United States,,USA,1h2,"Olympic Stadium, London (GBR)",10 AUG 2012
3:22.12,Belgium,,BEL,4,"Olympiastadion, München (GER)",20 AUG 2022
3:22.16,United States Blue,,USA,1,"Philadelphia, PA (USA)",26 APR 2008
3:22.17,Czechoslovakia,,TCH,2,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:22.22,Russia,,RUS,5,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
3:22.24,Russia,,RUS,1sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:22.29,United States,,USA,1h1,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:22.32,United States,,USA,2h1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:22.34,France,,FRA,1,"Olympiastadion, Helsinki (FIN)",14 AUG 1994
3:22.34,Texas A&M,,INT,1,"Hayward Field, Eugene, OR (USA)",12 JUN 2021
3:22.35,Europe,,INT,4,"Olympic Stadium, Athina (GRE)",17 SEP 2006
3:22.37,Jamaica,,JAM,3,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019
3:22.38,Jamaica,,JAM,1h2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
3:22.39,United States,,USA,1,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995
3:22.43,Germany,,GER,3,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:22.45,United States,,USA,1h2,"National Stadium, Beijing (CHN)",22 AUG 2008
3:22.49,Federal Republic of Germany,,FRG,4,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988
3:22.49,Jamaica,,JAM,2f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015
3:22.53,Soviet Union,,URS,2,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978
3:22.55,Arkansas,,USA,3,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022
3:22.55,Kentucky,,USA,1,"Hayward Field, Eugene, OR (USA)",11 JUN 2022
3:22.59,Great Britain & NI,,GBR,5,"National Stadium, Tokyo (JPN)",07 AUG 2021
3:22.60,Jamaica,,JAM,2h2,"National Stadium, Beijing (CHN)",22 AUG 2008
3:22.61,Great Britain & NI,,GBR,2,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013
3:22.63,United States,,USA,1,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:22.64,Great Britain & NI,,GBR,3,"Hayward Field, Eugene, OR (USA)",24 JUL 2022
3:22.66,United States Red,,USA,1,"Philadelphia, PA (USA)",27 APR 2013
3:22.68,Great Britain & NI,,GBR,3,"National Stadium, Beijing (CHN)",23 AUG 2008
3:22.68,Great Britain & NI,,GBR,2,"Philadelphia, PA (USA)",27 APR 2013
3:22.71,United States,,USA,1h1,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:22.79,Soviet Union,,URS,3,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:22.80,Federal Republic of Germany,,FRG,2,"Neckarstadion, Stuttgart (GER)",31 AUG 1986
3:22.81,United States,,USA,2,"Olympic Stadium, Montréal (CAN)",31 JUL 1976
3:22.82,United States,,USA,1h1,"Memorial Coliseum, Los Angeles, CA (USA)",10 AUG 1984
3:22.91,Unified Team,,EUN,1h2,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992
3:22.91,Russia,,RUS,2,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:22.92,Jamaica,,JAM,3,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:22.92,United States Red,,USA,1,"Philadelphia, PA (USA)",30 APR 2011
3:22.93,United States Red,,USA,1f2,"Philadelphia, PA (USA)",30 APR 2005
3:22.95,German Democratic Republic,,GDR,1,"Olympiastadion, München (GER)",10 SEP 1972
3:22.96,United States,,USA,1h2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:22.97,German Democratic Republic,,GDR,1h2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:22.98,Federal Republic of Germany,,FRG,3,"Memorial Coliseum, Los Angeles, CA (USA)",11 AUG 1984
3:22.99,Nigeria,,NGR,1h3,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:23.02,Great Britain & NI,,GBR,4,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019
3:23.03,Europa,,INT,2,"Stadio Olimpico, Roma (ITA)",04 SEP 1981
3:23.03,Germany,,GER,1,"Népstadion, Budapest (HUN)",23 AUG 1998
3:23.04,Soviet Union,,URS,2,"Olympic Stadium, Montréal (CAN)",24 AUG 1979
3:23.05,Americas,,INT,1,"Estadio Olímpico, Barcelona (ESP)",08 SEP 1989
3:23.05,Great Britain & NI,,GBR,2h3,"DS, Daegu (KOR)",02 SEP 2011
3:23.05,United States,,USA,1h2,"National Stadium, Beijing (CHN)",29 AUG 2015
3:23.08,United States Red,,USA,1,"Philadelphia, PA (USA)",25 APR 2009
3:23.10,Poland,,POL,1h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:23.13,Jamaica,,JAM,5,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988
3:23.13,Oregon,,USA,1,"Eugene, OR (USA)",10 JUN 2017
3:23.17,United States Blue,,USA,2,"Philadelphia, PA (USA)",30 APR 2011
3:23.21,Cuba,,CUB,4,"National Stadium, Beijing (CHN)",23 AUG 2008
3:23.24,Nigeria,,NGR,2h1,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:23.25,Jamaica,,JAM,2,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
3:23.26,Jamaica,,JAM,2f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
3:23.27,Texas,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
3:23.29,United States,,USA,1sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:23.29,Jamaica,,JAM,2,"Olympiastadion, Helsinki (FIN)",14 AUG 2005
3:23.34,Soviet Union,,URS,2,"Poljud Stadion, Split (CRO)",01 SEP 1990
3:23.35,USC,,INT,2,"Eugene, OR (USA)",10 JUN 2017
3:23.35,Texas,,INT,2,"Hayward Field, Eugene, OR (USA)",11 JUN 2022
3:23.37,United States,,USA,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:23.38,German Democratic Republic,,GDR,1h2,"Olympic Stadium, Montréal (CAN)",30 JUL 1976
3:23.38,Soviet Union,,URS,1h2,"National Stadium, Tokyo (JPN)",31 AUG 1991
3:23.38,United States,,USA,1h1,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
3:23.41,Great Britain & NI,,GBR,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
3:23.41,Nigeria,,NGR,3f1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014
3:23.46,Russia,,RUS,3,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
3:23.49,Russia,,RUS,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
3:23.49,United States Red,,USA,1,"Austin, TX (USA)",05 APR 2008
3:23.51,United States Blue,,USA,1f1,"Philadelphia, PA (USA)",29 APR 2006
3:23.51,Russia,,RUS,1,"Estadio Ciudad de Málaga, Málaga (ESP)",29 JUN 2006
3:23.52,Russia,,RUS,1h1,"Olympic Stadium, Athina (GRE)",27 AUG 2004
3:23.53,Americas,,INT,1,"CM, Madrid (ESP)",21 SEP 2002
3:23.54,United States,,USA,1,"Grand Bahama Sports Complex, Freeport (BAH)",21 AUG 2022
3:23.56,Russia,,RUS,2,"Népstadion, Budapest (HUN)",23 AUG 1998
3:23.56,Russia,,RUS,1,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005
3:23.57,United States,,USA,1h1,"DS, Daegu (KOR)",02 SEP 2011
3:23.57,Ukraine,,UKR,3,"Olympic Stadium, London (GBR)",11 AUG 2012
3:23.62,Jamaica,,JAM,1h1,"National Stadium, Beijing (CHN)",29 AUG 2015
3:23.62,Great Britain & NI,,GBR,3,"National Stadium, Beijing (CHN)",30 AUG 2015
3:23.63,Great Britain & NI,,GBR,3,"DS, Daegu (KOR)",03 SEP 2011
3:23.64,Jamaica,,JAM,1h2,"Olympic Stadium, London (GBR)",12 AUG 2017
3:23.64,Jamaica,,JAM,1h1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:23.67,Belarus,,BLR,1,"Olympiastadion, München (GER)",24 JUN 2007
3:23.69,Arkansas,,USA,3,"Hayward Field, Eugene, OR (USA)",11 JUN 2022
3:23.71,Jamaica,,JAM,2sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:23.73,Czech Republic,,CZE,5,"Olympic Stadium, Athina (GRE)",10 AUG 1997
3:23.74,Nigeria,,NGR,5,"National Stadium, Beijing (CHN)",23 AUG 2008
3:23.74,Netherlands,,NED,6,"National Stadium, Tokyo (JPN)",07 AUG 2021
3:23.75,University of Texas,,USA,1,"Austin, TX (USA)",02 APR 2004
3:23.75,Russia,,INT,2h1,"National Stadium, Beijing (CHN)",29 AUG 2015
3:23.76,Russia,,RUS,1f1,"Fana Stadion, Bergen (NOR)",20 JUN 2010
3:23.77,Russia,,RUS,1,"Parc des Sports, Annecy (FRA)",22 JUN 2008
3:23.79,Great Britain & NI,,GBR,1h1,"Olympiastadion, München (GER)",19 AUG 2022
3:23.80,Nigeria,,NGR,4,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
3:23.81,Australia,,AUS,5,"Olympic Stadium, Sydney (AUS)",30 SEP 2000
3:23.81,Germany,,GER,1,"Weserstadion, Bremen (GER)",24 JUN 2001
3:23.82,Jamaica,,JAM,1h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
3:23.82,Czech Republic,,CZE,4,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:23.82,United States Red,,USA,1,"Philadelphia, PA (USA)",24 APR 2004
3:23.82,Jamaica,,JAM,3,"Philadelphia, PA (USA)",30 APR 2011
3:23.82,Jamaica,,JAM,1,"Hampden Park, Glasgow (GBR)",02 AUG 2014
3:23.83,Jamaica,,JAM,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
3:23.84,Germany,,GER,3sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
3:23.84,United States,,USA,1h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014
3:23.89,Great Britain & NI,,GBR,2h2,"National Stadium, Tokyo (JPN)",31 AUG 1991
3:23.90,Great Britain & NI,,GBR,2h2,"National Stadium, Beijing (CHN)",29 AUG 2015
3:23.92,Great Britain & NI,,GBR,2h1,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
3:23.95,United States,,USA,1h1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:23.96,Belgium,,BEL,7,"National Stadium, Tokyo (JPN)",07 AUG 2021
3:23.97,German Democratic Republic,,GDR,2,"Estadio Olímpico, Barcelona (ESP)",08 SEP 1989
3:23.98,Russia,,RUS,2,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995
3:23.99,Great Britain & NI,,GBR,3h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:24.00,Jamaica,,JAM,1,Gold Coast (AUS),14 APR 2018
3:24.01,Netherlands,,NED,4h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:24.04,German Democratic Republic,,GDR,1,"Rheinstadion, Düsseldorf (GER)",02 SEP 1977
3:24.04,United States U20,,USA,1,San José (CRC),21 JUL 2019
3:24.04,Cuba,,CUB,2h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:24.05,Australia,,AUS,2h3,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:24.05,United States,,USA,1h3,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015
3:24.05,Canada,,CAN,5h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:24.05,Arkansas,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023
3:24.06,Russia,,RUS,2,"Olympiastadion, Helsinki (FIN)",14 AUG 1994
3:24.07,Germany,,GER,1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010
3:24.08,United States,,USA,1h2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
3:24.08,Germany,,GER,1h2,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:24.08,Belgium,,BEL,3h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:24.10,Germany,,GER,3,"Olympiastadion, Helsinki (FIN)",14 AUG 1994
3:24.10,Russia,,RUS,1,"Olympiastadion, München (GER)",22 JUN 1997
3:24.10,Nigeria,,NGR,3h2,"National Stadium, Beijing (CHN)",22 AUG 2008
3:24.11,Canada,,CAN,4,"Stadio Olimpico, Roma (ITA)",06 SEP 1987
3:24.11,Jamaica,,JAM,3,"Philadelphia, PA (USA)",27 APR 2013
3:24.12,Europe,,INT,2,"Le Grande Stade, Marrakesh (MAR)",14 SEP 2014
3:24.14,Great Britain & NI,,GBR,4,"Olympiastadion, Helsinki (FIN)",14 AUG 1994
3:24.14,One Goal Athletics,,INT,1f1,"Gainesville, FL (USA)",07 APR 2012
3:24.21,France,,FRA,3,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013
3:24.21,University of Texas,,USA,1,"Eugene, OR (USA)",14 JUN 2014
3:24.23,Great Britain & NI,,GBR,3,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
3:24.23,Cuba,,CUB,2h2,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996
3:24.23,Jamaica,,JAM,1h2,"Hayward Field, Eugene, OR (USA)",23 JUL 2022
3:24.24,Soviet Union,,URS,3,"Olympic Stadium, Montréal (CAN)",31 JUL 1976
3:24.26,Germany,,GER,1,"SGJ, Johannesburg (RSA)",11 SEP 1998
3:24.27,France,,FRA,1,"Letzigrund, Zürich (SUI)",17 AUG 2014
3:24.28,Hebei,,CHN,1,Beijing (CHN),13 SEP 1993
3:24.28,Belarus,,BLR,2h1,"DS, Daegu (KOR)",02 SEP 2011
3:24.28,United States,,USA,1,London (GBR),14 JUL 2018
3:24.29,Jamaica,,JAM,2,London (GBR),14 JUL 2018
3:24.32,Great Britain & NI,,GBR,2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010
3:24.32,Ukraine,,UKR,2,"Letzigrund, Zürich (SUI)",17 AUG 2014
3:24.34,Great Britain & NI,,GBR,3,"Letzigrund, Zürich (SUI)",17 AUG 2014
3:24.36,United States,,USA,1f1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017
3:24.39,Americas,,INT,2,"SGJ, Johannesburg (RSA)",11 SEP 1998
3:24.40,Czech Republic,,CZE,3h3,"Olympic Stadium, Sydney (AUS)",29 SEP 2000
3:24.44,Great Britain & NI,,GBR,3,"Olympiastadion, Helsinki (FIN)",14 AUG 2005
3:24.45,Nigeria,,NGR,5,"National Stadium, Tokyo (JPN)",01 SEP 1991
3:24.45,Arkansas,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023
3:24.49,Poland,,POL,4,"Olympiastadion, Helsinki (FIN)",14 AUG 2005
3:24.50,Canada,,CAN,3h1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:24.50,Ukraine,,UKR,6h2,"National Stadium, Tokyo (JPN)",05 AUG 2021
3:24.51,Russia,,RUS,1h1,"La Cartuja, Sevilla (ESP)",28 AUG 1999
3:24.54,Soviet Union,,URS,1h1,"Olympic Stadium, Montréal (CAN)",30 JUL 1976
3:24.54,Oregon,,INT,1,"Des Moines, IA (USA)",09 JUN 2012
3:24.54,USC,,INT,2,"Hayward Field, Eugene, OR (USA)",12 JUN 2021
3:24.55,Texas A&M,,USA,4,"Hayward Field, Eugene, OR (USA)",11 JUN 2022
3:24.57,United States,,USA,1h3,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
3:24.57,Jamaica,,JAM,2,"Philadelphia, PA (USA)",25 APR 2009
3:24.58,Russia,,RUS,2,"Weserstadion, Bremen (GER)",24 JUN 2001
3:24.58,One Goal Athletics,,INT,1f1,"Gainesville, FL (USA)",06 APR 2013
3:24.59,Louisiana State,,INT,2,"Des Moines, IA (USA)",09 JUN 2012
3:24.60,USA Red,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022
3:24.61,Russia,,RUS,1,"Stade Charléty, Paris (FRA)",20 JUN 1999
3:24.61,Poland,,POL,2,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005
3:24.63,United States,,USA,1,Brisbane (AUS),07 SEP 2001
3:24.65,Poland,,POL,3,"Neckarstadion, Stuttgart (GER)",31 AUG 1986
3:24.67,Russia,,RUS,2h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993
3:24.70,Leningrad,,URS,2,Kiev (URS),17 JUL 1986
3:24.70,Germany,,GER,1h1,"Olympic Stadium, Athina (GRE)",09 AUG 1997
3:24.70,United States Red,,USA,1,"Philadelphia, PA (USA)",28 APR 2007
3:24.71,Nigeria,,NGR,2,"Hampden Park, Glasgow (GBR)",02 AUG 2014
3:24.72,Jamaica,,JAM,1h2,"Olympiastadion, Berlin (GER)",22 AUG 2009
3:24.73,Moskva,,URS,3,Kiev (URS),17 JUL 1986
3:24.74,Russia,,URS,4,Kiev (URS),17 JUL 1986
3:24.74,Great Britain & NI,,GBR,2h1,"Olympic Stadium, London (GBR)",12 AUG 2017
3:24.76,Jamaica,,JAM,1,"New York, NY (USA)",22 JUL 1998
3:24.76,Great Britain & NI,,GBR,4,"Olympic Stadium, London (GBR)",11 AUG 2012
3:24.77,Germany,,GER,4h1,"National Stadium, Tokyo (JPN)",05 AUG 2021
