Mark,Competitor,DOB,Nat,Pos,Venue,Date
2.05,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021
2.05,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022
2.04,Tamara BYKOVA,21 DEC 1958,URS,1,Pisa (ITA),25 AUG 1983
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Bruxelles (BEL),30 AUG 1985
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Rieti (ITA),04 SEP 1985
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Bern (SUI),20 AUG 1986
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Drama (GRE),08 AUG 1987
2.04,Tamara BYKOVA,21 DEC 1958,URS,2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Formia (ITA),19 JUN 1988
2.04,Silvia COSTA,04 MAY 1964,CUB,1,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989
2.04,Heike HENKEL,05 MAY 1964,GER,1,"Stade Louis II, Monaco (MON)",03 AUG 1991
2.04,Heike HENKEL,05 MAY 1964,GER,1,Wörrstadt (GER),30 MAY 1992
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Stara Zagora (BUL),27 JUN 1992
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Wörrstadt (GER),29 MAY 1993
2.04,Inga BABAKOVA,27 JUN 1967,UKR,1,Hechtel (BEL),22 JUL 1995
2.04,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Tokyo (JPN),16 SEP 1996
2.04,Hestrie CLOETE,26 AUG 1978,RSA,1,"Stade Louis II, Monaco (MON)",04 AUG 1999
2.04,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1,Kalamata (GRE),02 JUN 2001
2.04,Kajsa BERGQVIST,12 OCT 1976,SWE,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002
2.04,Yelena SLESARENKO,28 FEB 1982,RUS,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004
2.04,Hestrie CLOETE,26 AUG 1978,RSA,1,Zürich (SUI),06 AUG 2004
2.04,Kajsa BERGQVIST,12 OCT 1976,SWE,1,Sollentuna (SWE),16 JUL 2006
2.04,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1,Zürich (SUI),18 AUG 2006
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Doha (QAT),11 MAY 2007
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Letzigrund, Zürich (SUI)",07 SEP 2007
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Zagreb (CRO),09 SEP 2008
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Split (CRO),16 MAY 2009
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Štadión SNP, Banská Bystrica (SVK)",21 JUN 2009
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Olympiastadion, Berlin (GER)",20 AUG 2009
2.04,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Thessaloniki (GRE),13 SEP 2009
2.04,Chaunte LOWE,12 JAN 1984,USA,1,Cottbus (GER),30 MAY 2010
2.04,Irina GORDEYEVA,09 OCT 1986,RUS,1,Eberstadt (GER),19 AUG 2012
2.04,Brigetta BARRETT,24 DEC 1990,USA,1,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013
2.04,Mariya LASITSKENE,14 JAN 1993,ANA,1,"FBK Stadium, Hengelo (NED)",11 JUN 2017
2.04,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Stade Charléty, Paris (FRA)",30 JUN 2018
2.04,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Olympic Stadium, London (GBR)",22 JUL 2018
2.04,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
2.04,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019
2.04,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,2,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019
2.04,Mariya LASITSKENE,14 JAN 1993,ANA,1,"National Stadium, Tokyo (JPN)",07 AUG 2021
2.03,Ulrike MEYFARTH,04 MAY 1956,FRG,1,London (GBR),21 AUG 1983
2.03,Tamara BYKOVA,21 DEC 1958,URS,2,London (GBR),21 AUG 1983
2.03,Tamara BYKOVA,21 DEC 1958,URS,1,Moskva (URS),06 AUG 1984
2.03,Lyudmila ANDONOVA,06 MAY 1960,BUL,1,Rieti (ITA),02 SEP 1984
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Moskva (URS),07 JUL 1986
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Formia (ITA),11 AUG 1987
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Sofia (BUL),22 MAY 1988
2.03,Louise RITTER,18 FEB 1958,USA,1,"Austin, TX (USA)",08 JUL 1988
2.03,Louise RITTER,18 FEB 1958,USA,1,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
2.03,Silvia COSTA,04 MAY 1964,CUB,1,Köln (GER),20 AUG 1989
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Padova (ITA),15 SEP 1991
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Sevilla (ESP),06 JUN 1992
2.03,Heike HENKEL,05 MAY 1964,GER,1,München (GER),20 JUN 1992
2.03,Heike HENKEL,05 MAY 1964,GER,1,Hengelo (NED),28 JUN 1992
2.03,Heike HENKEL,05 MAY 1964,GER,1,Ingolstadt (GER),19 JUL 1992
2.03,Inga BABAKOVA,27 JUN 1967,UKR,1,Nikopol (UKR),03 MAY 1995
2.03,Inga BABAKOVA,27 JUN 1967,UKR,1,Wörrstadt (GER),27 MAY 1995
2.03,Inga BABAKOVA,27 JUN 1967,UKR,1,Bratislava (SVK),30 MAY 1995
2.03,Tatyana BABASHKINA,23 NOV 1968,RUS,2,Bratislava (SVK),30 MAY 1995
2.03,Inga BABAKOVA,27 JUN 1967,UKR,1,"Stade Louis II, Monaco (MON)",09 SEP 1995
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Sofia (BUL),16 JUN 1996
2.03,Niki BAKOGIANNI,09 JUN 1968,GRE,2,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Bruxelles (BEL),23 AUG 1996
2.03,Inga BABAKOVA,27 JUN 1967,UKR,2,Bruxelles (BEL),23 AUG 1996
2.03,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Berlin (GER),30 AUG 1996
2.03,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1,Kalamata (GRE),23 MAY 1998
2.03,Inga BABAKOVA,27 JUN 1967,UKR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001
2.03,Hestrie CLOETE,26 AUG 1978,RSA,1,Zürich (SUI),15 AUG 2003
2.03,Hestrie CLOETE,26 AUG 1978,RSA,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
2.03,Hestrie CLOETE,26 AUG 1978,RSA,1,"Stadio Olimpico, Roma (ITA)",02 JUL 2004
2.03,Yelena SLESARENKO,28 FEB 1982,RUS,2,"Stadio Olimpico, Roma (ITA)",02 JUL 2004
2.03,Yelena SLESARENKO,28 FEB 1982,RUS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004
2.03,Hestrie CLOETE,26 AUG 1978,RSA,1,"Crystal Palace, London (GBR)",30 JUL 2004
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Ljubljana (SLO),10 AUG 2004
2.03,Kajsa BERGQVIST,12 OCT 1976,SWE,1,Sheffield (GBR),21 AUG 2005
2.03,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1,Athina (GRE),31 MAY 2006
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Somoskő (HUN),01 JUL 2006
2.03,Tia HELLEBAUT,16 FEB 1978,BEL,1,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006
2.03,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006
2.03,Antonietta DI MARTINO,01 JUN 1978,ITA,1,Milano (ITA),24 JUN 2007
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Stade Louis II, Monaco (MON)",25 JUL 2007
2.03,Antonietta DI MARTINO,01 JUN 1978,ITA,2,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007
2.03,Anna CHICHEROVA,22 JUL 1982,RUS,2,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Doha (QAT),09 MAY 2008
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Olympiastadion, Berlin (GER)",01 JUN 2008
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Meteor, Zhukovskiy (RUS)",15 JUN 2008
2.03,Ariane FRIEDRICH,10 JAN 1984,GER,1,"Parc des Sports, Annecy (FRA)",22 JUN 2008
2.03,Anna CHICHEROVA,22 JUL 1982,RUS,1,Kazan (RUS),20 JUL 2008
2.03,Yelena SLESARENKO,28 FEB 1982,RUS,2,Kazan (RUS),20 JUL 2008
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,2,"Olympiastadion, Berlin (GER)",14 JUN 2009
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Stade Louis II, Monaco (MON)",28 JUL 2009
2.03,Ariane FRIEDRICH,10 JAN 1984,GER,2,"Stade Louis II, Monaco (MON)",28 JUL 2009
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Stadio Olimpico, Roma (ITA)",10 JUN 2010
2.03,Chaunte LOWE,12 JAN 1984,USA,2,"Stadio Olimpico, Roma (ITA)",10 JUN 2010
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010
2.03,Anna CHICHEROVA,22 JUL 1982,RUS,1,"DS, Daegu (KOR)",03 SEP 2011
2.03,Blanka VLAŠIĆ,08 NOV 1983,CRO,2,"DS, Daegu (KOR)",03 SEP 2011
2.03,Anna CHICHEROVA,22 JUL 1982,RUS,1,Cheboksary (RUS),04 JUL 2012
2.03,Brigetta BARRETT,24 DEC 1990,USA,2,"Olympic Stadium, London (GBR)",11 AUG 2012
2.03,Anna CHICHEROVA,22 JUL 1982,RUS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015
2.03,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2017
2.03,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Olympic Stadium, London (GBR)",12 AUG 2017
2.03,Mariya LASITSKENE,14 JAN 1993,ANA,1,"FBK Stadium, Hengelo (NED)",03 JUN 2018
2.03,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1,"Olympiastadion, Stockholm (SWE)",04 JUL 2021
2.03,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,2,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021
2.03,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1,"Nákupní centrum Olympia, Brno (CZE)",22 JUN 2022
2.03,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1,"Letzigrund, Zürich (SUI)",08 SEP 2022
2.02,Ulrike MEYFARTH,04 MAY 1956,FRG,1,"Olympic Stadium, Athina (GRE)",08 SEP 1982
2.02,Ulrike MEYFARTH,04 MAY 1956,FRG,1,"Memorial Coliseum, Los Angeles, CA (USA)",10 AUG 1984
2.02,Lyudmila ANDONOVA,06 MAY 1960,BUL,1,Roma (ITA),31 AUG 1984
2.02,Tamara BYKOVA,21 DEC 1958,URS,2,Moskva (URS),18 AUG 1985
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Lage (GER),03 JUN 1987
2.02,Silvia COSTA,04 MAY 1964,CUB,1,Nice (FRA),10 JUL 1988
2.02,Yelena YELESINA,04 APR 1970,URS,1,"Seattle, WA (USA)",23 JUL 1990
2.02,Heike HENKEL,05 MAY 1964,GER,1,Sevilla (ESP),30 MAY 1991
2.02,Heike HENKEL,05 MAY 1964,GER,1,Berlin (GER),10 SEP 1991
2.02,Inga BABAKOVA,27 JUN 1967,URS,2,Berlin (GER),10 SEP 1991
2.02,Heike HENKEL,05 MAY 1964,GER,1,Barcelona (ESP),20 SEP 1991
2.02,Heike HENKEL,05 MAY 1964,GER,1,Ahlen (GER),28 MAY 1992
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,2,Wörrstadt (GER),30 MAY 1992
2.02,Heike HENKEL,05 MAY 1964,GER,1,Duisburg (GER),07 JUN 1992
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Nice (FRA),15 JUL 1992
2.02,Heike HENKEL,05 MAY 1964,GER,1,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Padova (ITA),29 AUG 1993
2.02,Tatyana BABASHKINA,23 NOV 1968,RUS,1,Dijon (FRA),28 MAY 1995
2.02,Inga BABAKOVA,27 JUN 1967,UKR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995
2.02,Inga BABAKOVA,27 JUN 1967,UKR,1,Köln (GER),18 AUG 1995
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,2,Ingolstadt (GER),14 JUN 1996
2.02,Inga BABAKOVA,27 JUN 1967,UKR,1,Monaco (MON),10 AUG 1996
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,2,Monaco (MON),10 AUG 1996
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Zürich (SUI),14 AUG 1996
2.02,Inga BABAKOVA,27 JUN 1967,UKR,2,Zürich (SUI),14 AUG 1996
2.02,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Osaka (JPN),10 MAY 1997
2.02,Inga BABAKOVA,27 JUN 1967,UKR,1,Fukuoka (JPN),13 SEP 1997
2.02,Monica IAGĂR DINESCU,02 APR 1973,ROU,1,Budapest (HUN),06 JUN 1998
2.02,Monica IAGĂR DINESCU,02 APR 1973,ROU,1,Villeneuve d'Ascq (FRA),17 JUN 2000
2.02,Hestrie CLOETE,26 AUG 1978,RSA,1,"CM, Madrid (ESP)",21 SEP 2002
2.02,Kajsa BERGQVIST,12 OCT 1976,SWE,2,"CM, Madrid (ESP)",21 SEP 2002
2.02,Marina KUPTSOVA,22 DEC 1981,RUS,1,"FBK Stadium, Hengelo (NED)",01 JUN 2003
2.02,Hestrie CLOETE,26 AUG 1978,RSA,1,"Crystal Palace, London (GBR)",08 AUG 2003
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Bastad (SWE),17 JUL 2004
2.02,Hestrie CLOETE,26 AUG 1978,RSA,2,"Olympic Stadium, Athina (GRE)",28 AUG 2004
2.02,Vita STYOPINA,21 FEB 1976,UKR,3,"Olympic Stadium, Athina (GRE)",28 AUG 2004
2.02,Kajsa BERGQVIST,12 OCT 1976,SWE,1,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Meteor, Zhukovskiy (RUS)",24 JUN 2006
2.02,Kajsa BERGQVIST,12 OCT 1976,SWE,1,Stockholm (SWE),25 JUL 2006
2.02,Kajsa BERGQVIST,12 OCT 1976,SWE,2,Zürich (SUI),18 AUG 2006
2.02,Kajsa BERGQVIST,12 OCT 1976,SWE,1,Torino (ITA),08 JUN 2007
2.02,Antonietta DI MARTINO,01 JUN 1978,ITA,2,Torino (ITA),08 JUN 2007
2.02,Yelena SLESARENKO,28 FEB 1982,RUS,1,Oslo (NOR),15 JUN 2007
2.02,Yelena SLESARENKO,28 FEB 1982,RUS,1,"Olympiastadion, München (GER)",24 JUN 2007
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Paris (FRA),06 JUL 2007
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Stadio Olimpico, Roma (ITA)",13 JUL 2007
2.02,Ruth BEITIA,01 APR 1979,ESP,1,San Sebastián (ESP),04 AUG 2007
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Shanghai (CHN),28 SEP 2007
2.02,Yelena SLESARENKO,28 FEB 1982,RUS,1,Eberstadt (GER),28 JUN 2008
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,Stockholm (SWE),22 JUL 2008
2.02,Ariane FRIEDRICH,10 JAN 1984,GER,1,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",21 JUN 2009
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Crystal Palace, London (GBR)",24 JUL 2009
2.02,Ariane FRIEDRICH,10 JAN 1984,GER,2,"Olympiastadion, Berlin (GER)",20 AUG 2009
2.02,Irina GORDEYEVA,09 OCT 1986,RUS,1,Eberstadt (GER),30 AUG 2009
2.02,Ariane FRIEDRICH,10 JAN 1984,GER,1,Heusden-Zolder (BEL),10 JUL 2010
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Olympiastadion, Stockholm (SWE)",06 AUG 2010
2.02,Blanka VLAŠIĆ,08 NOV 1983,CRO,1,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010
2.02,Anna CHICHEROVA,22 JUL 1982,RUS,1,"Hayward Field, Eugene, OR (USA)",02 JUN 2012
2.02,Anna CHICHEROVA,22 JUL 1982,RUS,1,Beijing (CHN),21 MAY 2013
2.02,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017
2.02,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Stadio Olimpico, Roma (ITA)",31 MAY 2018
2.02,Elena VALLORTIGARA,21 SEP 1991,ITA,2,"Olympic Stadium, London (GBR)",22 JUL 2018
2.02,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Stadion Śląski, Chorzów (POL)",16 JUN 2019
2.02,Nafissatou THIAM,19 AUG 1994,BEL,1ce,"Stade Pierre Paul Bernard, Talence (FRA)",22 JUN 2019
2.02,Mariya LASITSKENE,14 JAN 1993,ANA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019
2.02,Yuliia LEVCHENKO,28 NOV 1997,UKR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019
2.02,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019
2.02,Vashti CUNNINGHAM,18 JAN 1998,USA,1,"Chula Vista, CA (USA)",29 MAY 2021
2.02,Nicola MCDERMOTT,28 DEC 1996,AUS,2,"National Stadium, Tokyo (JPN)",07 AUG 2021
2.02,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021
2.02,Eleanor PATTERSON,22 MAY 1996,AUS,1,"Hayward Field, Eugene, OR (USA)",19 JUL 2022
2.02,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,2,"Hayward Field, Eugene, OR (USA)",19 JUL 2022
2.02,Nicola OLYSLAGERS,28 DEC 1996,AUS,1,"Place de l'Europe, Lausanne (SUI)",29 JUN 2023
2.01,Sara SIMEONI,19 APR 1953,ITA,1,Brescia (ITA),04 AUG 1978
2.01,Sara SIMEONI,19 APR 1953,ITA,1,"Stadion Evžena Rošického, Praha (TCH)",31 AUG 1978
2.01,Tamara BYKOVA,21 DEC 1958,URS,1,"Olympiastadion, Helsinki (FIN)",09 AUG 1983
2.01,Louise RITTER,18 FEB 1958,USA,1,Roma (ITA),01 SEP 1983
2.01,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Sofia (BUL),25 JUN 1985
2.01,Silvia COSTA,04 MAY 1964,CUB,1,Kobe (JPN),03 SEP 1985
2.01,Olga TURCHAK,05 MAR 1967,URS,2,Moskva (URS),07 JUL 1986
2.01,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Sofia (BUL),13 AUG 1986
2.01,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Ljubljana (SLO),06 SEP 1986
2.01,Desiré DU PLESSIS,20 MAY 1965,RSA,1,Johannesburg (RSA),16 SEP 1986
2.01,Louise RITTER,18 FEB 1958,USA,1,"Letzigrund, Zürich (SUI)",19 AUG 1987
2.01,Silvia COSTA,04 MAY 1964,CUB,1,Sofia (BUL),26 JUN 1988
2.01,Stefka KOSTADINOVA,25 MAR 1965,BUL,2,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
2.01,Heike BALCK,19 AUG 1970,GDR,1,Karl Marx Stadt (GDR),18 JUN 1989
2.01,Yelena YELESINA,04 APR 1970,URS,1,Kiev (URS),06 JUL 1990
2.01,Inga BABAKOVA,27 JUN 1967,URS,1,Kiev (URS),20 JUN 1991
2.01,Heike HENKEL,05 MAY 1964,GER,1,Köln (GER),08 SEP 1991
2.01,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 1992
2.01,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,Oristano (ITA),13 SEP 1992
2.01,Heike HENKEL,05 MAY 1964,GER,2,Wörrstadt (GER),29 MAY 1993
2.01,Stefka KOSTADINOVA,25 MAR 1965,BUL,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993
