Mark,Competitor,DOB,Nat,Pos,Venue,Date
21.58,Margitta DROESE-PUFE,10 SEP 1952,GDR,1.0,Erfurt (GER),28 MAY 1978
21.58,Marianne ADAM,19 SEP 1951,GDR,1.0,Berlin (GER),15 AUG 1978
21.58,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Berlin (GER),09 JUN 1982
21.57,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Gottwaldov (TCH),21 SEP 1974
21.57,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Praha (TCH),19 JUN 1981
21.57,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Jena (GDR),28 MAY 1983
21.57,Ines MÜLLER,02 JAN 1959,GDR,1.0,Athina (GRE),16 MAY 1988
21.56,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Moskva (URS),04 AUG 1984
21.56,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Praha (TCH),28 JUN 1987
21.55,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Sušice (TCH),19 SEP 1982
21.54,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Karl Marx Stadt (GDR),16 JUN 1983
21.53,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Sofia (BUL),24 MAY 1980
21.53,Nunu ABASHIDZE,27 MAR 1955,URS,2.0,Kiev (URS),20 JUN 1984
21.52,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Moskva (URS),21 JUL 1979
21.52,Zhihong HUANG,07 MAY 1965,CHN,1.0,Beijing (CHN),27 JUN 1990
21.51,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Cottbus (GER),22 AUG 1982
21.51,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Livorno (ITA),30 MAY 1987
21.5,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1.0,Sofia (BUL),14 AUG 1982
21.49,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Celje (SLO),05 MAY 1984
21.49,Meisu LI,17 APR 1959,CHN,1.0,Tianjin (CHN),01 SEP 1988
21.48,Ivanka KHRISTOVA,19 NOV 1941,BUL,1.0,Petrich (BUL),18 APR 1976
21.48,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Ostrava (TCH),25 SEP 1976
21.48,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Moskva (URS),10 AUG 1986
21.46,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Jena (GDR),07 AUG 1981
21.46,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),19 MAY 1982
21.46,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Lage (GER),14 JUN 1983
21.46,Larisa PELESHENKO,29 FEB 1964,RUS,1,Moskva (RUS),26 AUG 2000
21.45,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,Varna (BUL),29 SEP 1973
21.45,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),02 JUN 1976
21.45,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Moskva (URS),21 JUL 1979
21.45,Ines MÜLLER,02 JAN 1959,GDR,1,Schwerin (GER),04 JUN 1986
21.43,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Ostrava (TCH),05 JUN 1975
21.43,Eva WILMS,28 JUL 1952,FRG,2,München (GER),17 JUN 1977
21.43,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Bratislava (TCH),08 JUN 1988
21.42,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),07 JUN 1975
21.42,Marianne ADAM,19 SEP 1951,GDR,1,Sofia (BUL),12 JUN 1975
21.42,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Göttingen (GER),13 MAY 1978
21.42,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,2,"Lenin Stadium, Moskva (URS)",24 JUL 1980
21.42,Natalya AKHRIMENKO,12 MAY 1955,URS,2,Tallinn (EST),05 JUL 1988
21.41,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Halle (GER),21 MAY 1978
21.41,Ilona SLUPIANEK,24 SEP 1956,GDR,1,"Stadion Evžena Rošického, Praha (TCH)",30 AUG 1978
21.41,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Warszawa (POL),14 JUN 1980
21.41,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),16 MAY 1984
21.4,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),10 JUN 1977
21.4,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Moskva (URS),23 AUG 1980
21.4,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),28 AUG 1982
21.4,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Potsdam (GDR),28 AUG 1982
21.4,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Tallinn (EST),28 JUN 1984
21.4,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Tallinn (EST),28 JUL 1984
21.39,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Karl Marx Stadt (GDR),10 AUG 1979
21.39,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Erfurt (GER),02 AUG 1981
21.39,Natalya AKHRIMENKO,12 MAY 1955,URS,2,Tallinn (EST),21 JUN 1986
21.38,Marianne ADAM,19 SEP 1951,GDR,1,Karl Marx Stadt (GDR),10 JUN 1979
21.38,Margitta DROESE-PUFE,10 SEP 1952,GDR,1f2,Leipzig (GER),23 JUN 1979
21.38,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Linz (AUT),22 AUG 1984
21.38,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Kiev (URS),14 JUL 1986
21.38,Meisu LI,17 APR 1959,CHN,1,Nanjing (CHN),11 JUN 1988
21.37,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Brno (TCH),08 SEP 1976
21.37,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Karl Marx Stadt (GDR),26 MAY 1979
21.37,Nunu ABASHIDZE,27 MAR 1955,URS,1,Podolsk (URS),12 JUL 1980
21.37,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Moskva (URS),07 JUL 1986
21.36,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Zilina (TCH),19 SEP 1978
21.36,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Leipzig (GER),27 JUL 1983
21.35,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),25 JUL 1984
21.35,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Sochi (URS),24 MAY 1986
21.34,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Petrich (BUL),28 MAR 1976
21.34,Ines MÜLLER,02 JAN 1959,GDR,3,Tallinn (EST),21 JUN 1986
21.34,Natalya AKHRIMENKO,12 MAY 1955,URS,1,Sochi (URS),22 MAY 1987
21.33,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Ostrava (TCH),06 JUN 1979
21.33,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Celje (SLO),18 AUG 1981
21.33,Helena FIBINGEROVÁ,13 JUL 1949,TCH,2,Praha (TCH),16 AUG 1984
21.32,Marianne ADAM,19 SEP 1951,GDR,1,Nice (FRA),16 AUG 1975
21.32,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Sofia (BUL),24 APR 1976
21.32,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Split (CRO),30 APR 1984
21.32,Ines MÜLLER,02 JAN 1959,GDR,2,Celje (SLO),05 MAY 1984
21.31,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),15 SEP 1982
21.31,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),23 JUL 1983
21.31,Heike HARTWIG,30 DEC 1962,GDR,2,Athina (GRE),16 MAY 1988
21.3,Ilona SLUPIANEK,24 SEP 1956,GDR,2,Karl Marx Stadt (GDR),30 MAY 1976
21.3,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Sušice (TCH),27 JUN 1976
21.3,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),03 JUL 1976
21.3,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Potsdam (GDR),19 AUG 1978
21.3,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),25 MAY 1980
21.3,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Jena (GDR),29 MAY 1982
21.3,Nunu ABASHIDZE,27 MAR 1955,URS,1,Sochi (URS),09 JUN 1984
21.3,Natalya AKHRIMENKO,12 MAY 1955,URS,1,Vladivostok (URS),14 SEP 1988
21.29,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Karl Marx Stadt (GDR),25 JUN 1977
21.29,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),12 AUG 1982
21.28,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Warszawa (POL),19 JUN 1978
21.28,Nunu ABASHIDZE,27 MAR 1955,URS,1,Verona (ITA),01 JUN 1984
21.28,Natalya AKHRIMENKO,12 MAY 1955,URS,1,Karl Marx Stadt (GDR),21 JUN 1987
21.28,Zhihong HUANG,07 MAY 1965,CHN,2,Shijiazhuang (CHN),23 APR 1988
21.27,Ilona SLUPIANEK,24 SEP 1956,GDR,2,Karl Marx Stadt (GDR),10 JUN 1979
21.27,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),04 JUN 1981
21.27,Liane SCHMUHL,29 JUN 1961,GDR,1,Cottbus (GER),26 JUN 1982
21.27,Heike HARTWIG,30 DEC 1962,GDR,1,Chania (GRE),22 MAY 1988
21.26,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Sochi (URS),29 MAY 1977
21.26,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Sušice (TCH),24 SEP 1978
21.25,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),14 AUG 1977
21.25,Marianne ADAM,19 SEP 1951,GDR,1,Leipzig (GER),03 JUN 1979
21.25,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),07 JUL 1979
21.25,Natalya AKHRIMENKO,12 MAY 1955,URS,2,Moskva (URS),10 AUG 1986
21.24,Marianne ADAM,19 SEP 1951,GDR,1,Dresden (GER),09 MAY 1976
21.24,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Budapest (HUN),15 SEP 1976
21.24,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Ostrava (TCH),27 AUG 1977
21.24,Helena FIBINGEROVÁ,13 JUL 1949,TCH,2,Ostrava (TCH),07 JUN 1978
21.24,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Jena (GDR),13 MAY 1984
21.24,Natalya LISOVSKAYA,16 JUL 1962,URS,1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
21.24,Valerie ADAMS,06 OCT 1984,NZL,1,"DS, Daegu (KOR)",29 AUG 2011
21.23,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Berlin (GER),10 JUL 1976
21.23,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Koblenz (GER),06 JUL 1977
21.23,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Moskva (URS),04 JUL 1980
21.22,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,"Durham, NC (USA)",06 JUL 1974
21.22,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Sofia (BUL),22 MAY 1976
21.22,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Berlin (GER),28 MAY 1980
21.22,Astrid KUMBERNUSS,05 FEB 1970,GER,1,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995
21.22,Astrid KUMBERNUSS,05 FEB 1970,GER,1,Hamburg (GER),23 JUL 1997
21.21,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),13 MAY 1982
21.21,Natalya LISOVSKAYA,16 JUL 1962,URS,2,Verona (ITA),01 JUN 1984
21.21,Kathrin NEIMKE,18 JUL 1966,GDR,2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
21.2,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,Lvov (URS),28 AUG 1973
21.2,Margitta DROESE-PUFE,10 SEP 1952,GDR,3,"Lenin Stadium, Moskva (URS)",24 JUL 1980
21.2,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Beijing (CHN),20 JUN 1982
21.2,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Erfurt (GER),03 JUN 1984
21.2,Ines MÜLLER,02 JAN 1959,GDR,2,Karl Marx Stadt (GDR),21 JUN 1987
21.2,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Leningrad (URS),11 JUN 1988
21.19,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Brno (TCH),13 SEP 1975
21.19,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),15 JUL 1982
21.19,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),23 JUN 1983
21.19,Helma KNORSCHEIDT,31 DEC 1956,GDR,1,Berlin (GER),24 MAY 1984
21.18,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),14 JUN 1974
21.18,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Dresden (GER),13 JUN 1979
21.18,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Turnov (TCH),12 AUG 1979
21.18,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Fürth (GER),26 MAY 1980
21.18,Helma KNORSCHEIDT,31 DEC 1956,GDR,2,Split (CRO),30 APR 1984
21.18,Nunu ABASHIDZE,27 MAR 1955,URS,3,Praha (TCH),16 AUG 1984
21.17,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Petrich (BUL),17 APR 1976
21.17,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Jablonec (TCH),10 JUL 1976
21.17,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Berlin (GER),17 JUL 1979
21.17,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Tokyo (JPN),20 SEP 1980
21.17,Heike HARTWIG,30 DEC 1962,GDR,1,Karl Marx Stadt (GDR),12 JUN 1988
21.16,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,"Olympic Stadium, Montréal (CAN)",31 JUL 1976
21.16,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Karl Marx Stadt (GDR),10 AUG 1979
21.15,Marianne ADAM,19 SEP 1951,GDR,1,Potsdam (GDR),14 JUL 1976
21.15,Eva WILMS,28 JUL 1952,FRG,1,Stuttgart (GER),16 JUL 1977
21.15,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Opava (TCH),10 JUL 1979
21.15,Nunu ABASHIDZE,27 MAR 1955,URS,4,"Lenin Stadium, Moskva (URS)",24 JUL 1980
21.15,Ines MÜLLER,02 JAN 1959,GDR,2,Erfurt (GER),03 JUN 1984
21.14,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,Moskva (URS),23 JUL 1974
21.14,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Banská Bystrica (TCH),25 JUN 1977
21.14,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Karl Marx Stadt (GDR),26 MAY 1979
21.14,Ines MÜLLER,02 JAN 1959,GDR,1,Berlin (GER),01 JUL 1981
21.14,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Budapest (HUN),21 AUG 1982
21.14,Ines MÜLLER,02 JAN 1959,GDR,1,Potsdam (GDR),30 JUN 1988
21.13,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),24 SEP 1974
21.13,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,München (GER),30 MAY 1976
21.13,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),07 SEP 1976
21.13,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Vilnius (LTU),25 JUN 1978
21.13,Nunu ABASHIDZE,27 MAR 1955,URS,1,Donetsk (URS),07 SEP 1984
21.12,Marianne ADAM,19 SEP 1951,GDR,2,Berlin (GER),10 JUL 1976
21.12,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Zagreb (CRO),16 AUG 1981
21.12,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),23 MAY 1982
21.12,Helma KNORSCHEIDT,31 DEC 1956,GDR,2,Cottbus (GER),22 AUG 1982
21.12,Ilona SLUPIANEK,24 SEP 1956,GDR,2,Berlin (GER),24 MAY 1984
21.12,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Frankfurt (GER),29 JUN 1991
21.11,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),12 AUG 1978
21.11,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),14 JUN 1980
21.11,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Berlin (GER),09 JUL 1980
21.11,Heike HARTWIG,30 DEC 1962,GDR,1,Potsdam (GDR),21 AUG 1987
21.11,Kathrin NEIMKE,18 JUL 1966,GDR,1,Berlin (GER),13 SEP 1988
21.11,Valerie ADAMS,06 OCT 1984,NZL,1,Luzern (SUI),17 JUL 2012
21.1,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),31 MAY 1980
21.1,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Ostrava (TCH),01 JUN 1983
21.1,Helma KNORSCHEIDT,31 DEC 1956,GDR,3,Potsdam (GDR),21 JUL 1984
21.1,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Moskva (URS),18 AUG 1985
21.1,Heidi KRIEGER,20 JUL 1965,GDR,1,"Neckarstadion, Stuttgart (GER)",26 AUG 1986
21.09,Ivanka KHRISTOVA,19 NOV 1941,BUL,2,Sofia (BUL),12 JUN 1975
21.09,Marianne ADAM,19 SEP 1951,GDR,1,Sofia (BUL),19 AUG 1978
21.09,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Tbilisi (GEO),27 JUN 1981
21.09,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),02 AUG 1981
21.09,Ines MÜLLER,02 JAN 1959,GDR,1,Potsdam (GDR),05 JUN 1987
21.09,Nadezhda OSTAPCHUK,28 OCT 1980,BLR,1,Minsk (BLR),21 JUL 2005
21.08,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),08 JUN 1979
21.08,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Split (CRO),29 APR 1980
21.08,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Erfurt (GER),02 AUG 1981
21.08,Natalya AKHRIMENKO,12 MAY 1955,URS,1,Leningrad (URS),25 JUL 1985
21.08,Valentina FEDYUSHINA,10 FEB 1965,URS,1,Leselidze (URS),15 MAY 1988
21.08,Ines MÜLLER,02 JAN 1959,GDR,1,Rostock (GER),29 MAY 1988
21.07,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Sochi (URS),12 MAY 1976
21.07,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Zilina (TCH),09 AUG 1977
21.07,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Dresden (GER),12 AUG 1978
21.07,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Jena (GDR),17 MAY 1980
21.07,Ines MÜLLER,02 JAN 1959,GDR,2,Jena (GDR),13 MAY 1984
21.07,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Dresden (GER),27 JUL 1984
