Mark,Competitor,DOB,Nat,Pos,Venue,Date
14:56,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,London (GBR),01 SEP 2002
14:56,Isabella OCHICHI,28 OCT 1979,KEN,2,"Carlsbad, CA (USA)",13 APR 2003
14:56,Molly HUDDLE,31 AUG 1984,USA,2,"Boston, MA (USA)",15 APR 2017
14:56,Mercy CHERONO,07 MAY 1991,KEN,3,Herzogenaurach (GER),30 APR 2022
14:57,Paula RADCLIFFE,17 DEC 1973,GBR,1,London (GBR),02 SEP 2001
14:57,Gelete BURKA,23 JAN 1986,ETH,4,"Boston, MA (USA)",18 APR 2015
14:57,Naomi CHEPNGENO,22 DEC 1994,KEN,2,Málaga (ESP),24 APR 2022
14:57,Brenda CHEBET,16 MAR 2004,KEN,4,Lille (FRA),19 MAR 2023
14:57,Lemlem NIBRET,01 JAN 2005,ETH,4,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
14:57,Naomi CHEPNGENO,22 DEC 1994,KEN,1,Wien (AUT),04 JUN 2023
14:58,Lydia CHEROMEI,11 MAY 1977,KEN,1,Bern (SUI),08 JUN 1997
14:58,Hawi FEYSA,01 FEB 1999,ETH,7,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022
14:59,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,2,London (GBR),01 SEP 2002
14:59,Purity Kajuju GITONGA,12 MAY 1996,KEN,2,Wien (AUT),04 JUN 2023
15:00,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,8,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021
15:00,Tirunesh DIBABA,01 OCT 1985,ETH,3,"Carlsbad, CA (USA)",13 APR 2003
15:00,Buze DIRIBA,09 FEB 1994,ETH,5,"Boston, MA (USA)",18 APR 2015
15:00,Genzebe DIBABA,08 FEB 1991,ETH,1,Barcelona (ESP),31 DEC 2020
15:01,Meseret DEFAR,19 NOV 1983,ETH,1,"Carlsbad, CA (USA)",01 APR 2007
15:01,Meseret DEFAR,19 NOV 1983,ETH,1,London (GBR),07 SEP 2008
15:01,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Carlsbad, CA (USA)",01 APR 2012
15:01,Mekides ABEBE,29 JAN 2001,ETH,1,"Boston, MA (USA)",15 APR 2023
15:01,Yalemget YAREGAL,23 OCT 2003,ETH,5,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
15:02,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,4,"Carlsbad, CA (USA)",13 APR 2003
15:02,Meseret DEFAR,19 NOV 1983,ETH,1,"Carlsbad, CA (USA)",03 APR 2016
15:02,Agnes Jebet NGETICH,23 JAN 2001,KEN,4,Herzogenaurach (GER),12 SEP 2021
15:02,Agnes Jebet NGETICH,23 JAN 2001,KEN,2,"Boston, MA (USA)",15 APR 2023
15:03,Vicoty CHEPNGENO,12 NOV 1993,KEN,1,Wien (AUT),22 MAY 2022
15:04,Berhane ADERE,23 NOV 1973,ETH,1,Balmoral (GBR),08 MAY 2004
15:04,Meseret DEFAR,19 NOV 1983,ETH,1,"Carlsbad, CA (USA)",11 APR 2010
15:04,Kalkidan GEZAHEGNE,08 MAY 1991,BRN,3,"Boston, MA (USA)",15 APR 2017
15:04,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Spikkestad (NOR),04 OCT 2020
15:04,Meraf BAHTA,24 JUN 1989,SWE,2,Barcelona (ESP),31 DEC 2021
15:04,Weini KELATI FREZGHI,01 DEC 1996,USA,2,"Boston, MA (USA)",16 APR 2022
15:04,Melknat WUDU,03 JAN 2005,ETH,6,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
15:05,Rose CHERUIYOT,21 JUL 1976,KEN,1,"Carlsbad, CA (USA)",02 APR 1995
15:05,Peruth CHEMUTAI,10 JUL 1999,UGA,2,Lille (FRA),20 MAR 2022
15:05,Gladys CHEPKURUI,17 AUG 1994,KEN,3,Wien (AUT),04 JUN 2023
15:06,Asmae LEGHZAOUI,30 AUG 1976,MAR,1,"Providence, RI (USA)",15 SEP 2002
15:06,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,London (GBR),05 SEP 2004
15:06,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,1,London (GBR),05 SEP 2010
15:06,Julia BLEASDALE,09 SEP 1981,GBR,1,"Carlsbad, CA (USA)",30 MAR 2014
15:06,Loice CHEMNUNG,22 FEB 1997,KEN,4,Lille (FRA),06 NOV 2021
15:06,Eva CHERONO,15 AUG 1996,KEN,3,Lille (FRA),20 MAR 2022
15:06,Gladys CHEPKURUI,17 AUG 1994,KEN,2,Wien (AUT),22 MAY 2022
15:06,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,3,Barcelona (ESP),31 DEC 2022
15:07,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,2.0,"Carlsbad, CA (USA)",28 MAR 2004
15:07,Mary Wacera NGUGI,17 DEC 1988,KEN,6.0,"Boston, MA (USA)",18 APR 2015
15:08,Deena KASTOR,14 FEB 1973,USA,1.0,"Carlsbad, CA (USA)",26 MAR 2000
15:08,Derartu TULU,21 MAR 1972,ETH,2.0,London (GBR),05 SEP 2004
15:08,Meseret DEFAR,19 NOV 1983,ETH,1.0,London (GBR),16 SEP 2007
15:08,Marielle HALL,28 JAN 1992,USA,4.0,"Boston, MA (USA)",15 APR 2017
15:08,Keira D'AMATO,21 OCT 1984,USA,1.0,"Memphis, TN (USA)",14 NOV 2020
15:09,Zenah Jemutai YEGO,02 DEC 2002,KEN,5.0,Lille (FRA),19 MAR 2023
15:09,Brenda CHEBET,16 MAR 2004,KEN,7.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
15:09,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,8.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023
15:10,Elana MEYER,10 OCT 1966,RSA,1.0,"Providence, RI (USA)",16 OCT 1994
15:10,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,2.0,London (GBR),05 SEP 2010
15:10,Molly HUDDLE,31 AUG 1984,USA,1.0,"Providence, RI (USA)",21 SEP 2014
15:10,Laura WEIGHTMAN,01 JUL 1991,GBR,1.0,Wigan (GBR),05 OCT 2020
15:10,Dawit SEYAUM,27 JUL 1996,ETH,5.0,Herzogenaurach (GER),12 SEP 2021
15:11,Liz MCCOLGAN,24 MAY 1964,GBR,1.0,"Carlsbad, CA (USA)",14 APR 1991
15:11,Marta DOMÍNGUEZ,03 NOV 1975,ESP,3.0,London (GBR),01 SEP 2002
15:11,Sonia O'SULLIVAN,28 NOV 1969,IRL,2.0,Balmoral (GBR),08 MAY 2004
15:11,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1.0,London (GBR),06 SEP 2009
15:11,Melknat WUDU,03 JAN 2005,ETH,4.0,Herzogenaurach (GER),30 APR 2022
15:12,Beatrice CHEBET,05 MAR 2000,KEN,9.0,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021
15:12,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2.0,London (GBR),06 SEP 2009
15:12,Emily CHEBET,18 FEB 1986,KEN,1.0,"Albany, NY (USA)",05 JUN 2010
15:12,Werknesh KIDANE,07 JAN 1981,ETH,1.0,"Boston, MA (USA)",15 APR 2012
15:12,Molly HUDDLE,31 AUG 1984,USA,1.0,"Boston, MA (USA)",19 APR 2014
15:12,Cynthia JEROTICH,18 DEC 1989,KEN,7.0,"Boston, MA (USA)",18 APR 2015
15:12,Molly HUDDLE,31 AUG 1984,USA,1.0,"Providence, RI (USA)",20 SEP 2015
15:12,Nigsti HAFTU,08 JUL 1999,ETH,5.0,Herzogenaurach (GER),30 APR 2022
15:12,Peruth CHEMUTAI,10 JUL 1999,UGA,6.0,Lille (FRA),19 MAR 2023
15:12,Annie RODENFELS,24 JUL 1996,USA,3.0,"Boston, MA (USA)",15 APR 2023
15:13,Annemari SANDELL,02 JAN 1977,FIN,1.0,Portsmouth (GBR),13 APR 1996
15:13,Aberu KEBEDE,12 SEP 1986,ETH,3.0,London (GBR),06 SEP 2009
15:13,Aheza KIROS,16 OCT 1985,ETH,1.0,"Carlsbad, CA (USA)",03 APR 2011
15:13,Werknesh KIDANE,07 JAN 1981,ETH,2.0,"Carlsbad, CA (USA)",01 APR 2012
15:13,Gelete BURKA,23 JAN 1986,ETH,2.0,"Carlsbad, CA (USA)",29 MAR 2015
15:13,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,2.0,"Carlsbad, CA (USA)",03 APR 2016
15:13,Brigid KOSGEI,20 FEB 1994,KEN,1.0,Lisboa (POR),19 MAY 2019
15:13,Medina EISA,03 JAN 2005,ETH,6.0,Herzogenaurach (GER),12 SEP 2021
15:13,Nadia BATTOCLETTI,12 APR 2000,ITA,6.0,Herzogenaurach (GER),30 APR 2022
15:13,Weini KELATI FREZGHI,01 DEC 1996,USA,4.0,"Boston, MA (USA)",15 APR 2023
15:14,Vicki HUBER,29 MAY 1967,USA,1.0,"Carlsbad, CA (USA)",29 MAR 1992
15:14,Nataliya BERKUT,30 MAY 1975,UKR,,Neuss (GER),05 JUN 2004
15:14,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1.0,"Carlsbad, CA (USA)",06 APR 2008
15:14,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,2.0,"Carlsbad, CA (USA)",03 APR 2011
15:14,Buze DIRIBA,09 FEB 1994,ETH,1.0,Rennes (FRA),14 OCT 2012
15:14,Mamitu DASKA,16 OCT 1983,ETH,2.0,"Boston, MA (USA)",19 APR 2014
15:14,Molly HUDDLE,31 AUG 1984,USA,1.0,"Boston, MA (USA)",16 APR 2016
15:14,Joyce Chepkemoi TELE,03 MAY 1995,KEN,5.0,Lille (FRA),06 NOV 2021
15:14,Fancy CHERONO,02 AUG 2001,KEN,6.0,Lille (FRA),06 NOV 2021
15:15,Yelena ROMANOVA,20 MAR 1963,RUS,1.0,Bern (SUI),13 JUN 1993
15:15,Catherina MCKIERNAN,30 NOV 1969,IRL,2.0,Portsmouth (GBR),13 APR 1996
15:15,Lornah KIPLAGAT,01 MAY 1974,KEN,1.0,Trier (GER),31 DEC 2000
15:15,Susie POWER,26 MAR 1975,AUS,4.0,London (GBR),01 SEP 2002
15:15,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1.0,Tel Aviv (ISR),15 FEB 2019
15:15,Alemitu TARIKU,28 SEP 2000,ETH,7.0,Herzogenaurach (GER),12 SEP 2021
15:15,Mercyline CHERONO,04 JAN 1992,KEN,7.0,Lille (FRA),06 NOV 2021
15:15,Jesca CHELANGAT,09 JAN 1998,KEN,5.0,"Boston, MA (USA)",15 APR 2023
15:16,Irina MIKITENKO,23 AUG 1972,GER,1.0,Kassel (GER),14 MAY 2000
15:16,Irina MIKITENKO,23 AUG 1972,GER,2.0,Trier (GER),31 DEC 2000
15:16,Émilie MONDOR,29 APR 1981,CAN,1.0,"Chula Vista, CA (USA)",24 OCT 2004
15:16,Meselech MELKAMU,19 APR 1985,ETH,3.0,"Carlsbad, CA (USA)",03 APR 2005
15:16,Kimberley SMITH,19 NOV 1981,NZL,1.0,"Boston, MA (USA)",14 APR 2013
15:16,Sentayehu EJIGU,28 JUN 1985,ETH,3.0,"Boston, MA (USA)",19 APR 2014
15:16,Betsy SAINA,30 JUN 1988,KEN,4.0,"Boston, MA (USA)",19 APR 2014
15:16,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,1.0,Lisboa (POR),15 MAY 2016
15:16,Monicah WANJUHI,07 NOV 1993,KEN,1.0,"Boston, MA (USA)",13 APR 2019
15:16,Sharon LOKEDI,10 MAR 1994,KEN,3.0,"Boston, MA (USA)",16 APR 2022
15:16,Mekdes WOLDU,20 OCT 1992,FRA,3.0,Málaga (ESP),24 APR 2022
15:16,Jesca CHELANGAT,09 JAN 1998,KEN,7.0,Herzogenaurach (GER),30 APR 2022
15:16,Luiza GEGA,05 NOV 1988,ALB,7.0,Lille (FRA),19 MAR 2023
15:17,Kathrin WESSEL,14 AUG 1967,GER,1.0,Essen (GER),01 MAY 1993
15:17,Sentayehu EJIGU,28 JUN 1985,ETH,3.0,"Carlsbad, CA (USA)",09 APR 2006
15:17,Etenesh DIRO,10 MAY 1991,ETH,2.0,Rennes (FRA),14 OCT 2012
15:17,Gotytom GEBRESLASE,15 JAN 1995,ETH,5.0,"Boston, MA (USA)",19 APR 2014
15:17,Shalane FLANAGAN,08 JUL 1981,USA,2.0,"Providence, RI (USA)",20 SEP 2015
15:18,Liz MCCOLGAN,24 MAY 1964,GBR,3.0,Portsmouth (GBR),13 APR 1996
15:18,Sally BARSOSIO,21 MAR 1978,KEN,1.0,"Carlsbad, CA (USA)",13 APR 1997
15:18,Leah MALOT,07 JUN 1972,KEN,3.0,Trier (GER),31 DEC 2000
15:18,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1.0,Kassel (GER),20 JUN 2009
15:18,Wude AYALEW,04 JUL 1987,ETH,3.0,"Carlsbad, CA (USA)",29 MAR 2015
15:18,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,1.0,San José (USA),24 NOV 2016
15:18,Weini KELATI FREZGHI,01 DEC 1996,USA,1.0,"New York, NY (USA)",06 NOV 2021
15:19,Tirunesh DIBABA,01 OCT 1985,ETH,2.0,"Carlsbad, CA (USA)",07 APR 2002
15:19,Meseret DEFAR,19 NOV 1983,ETH,5.0,"Carlsbad, CA (USA)",13 APR 2003
15:19,Émilie MONDOR,29 APR 1981,CAN,6.0,"Carlsbad, CA (USA)",13 APR 2003
15:19,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,4.0,"Carlsbad, CA (USA)",09 APR 2006
15:19,Tsigei WORKU,19 JAN 1982,ETH,2.0,Kassel (GER),20 JUN 2009
15:19,Mamitu DASKA,16 OCT 1983,ETH,1.0,"Albany, NY (USA)",04 JUN 2011
15:20,Uta PIPPIG,07 SEP 1965,GER,2.0,Bern (SUI),13 JUN 1993
15:20,Colleen DE REUCK,13 APR 1964,RSA,1.0,"Carlsbad, CA (USA)",27 MAR 1994
15:20,Angela CHALMERS,06 SEP 1963,CAN,1.0,"Carlsbad, CA (USA)",31 MAR 1996
15:20,Nora Leticia ROCHA,18 DEC 1967,MEX,2.0,"Carlsbad, CA (USA)",26 MAR 2000
15:20,Restituta JOSEPH KEMI,30 JUL 1971,TAN,2.0,Kassel (GER),14 MAY 2000
15:20,Sally BARSOSIO,21 MAR 1978,KEN,1.0,"Carlsbad, CA (USA)",01 APR 2001
15:20,Werknesh KIDANE,07 JAN 1981,ETH,3.0,"Carlsbad, CA (USA)",07 APR 2002
15:20,Leah MALOT,07 JUN 1972,KEN,1.0,Bern (SUI),09 JUN 2002
15:20,Derartu TULU,21 MAR 1972,ETH,2.0,London (GBR),14 SEP 2003
15:20,Edna Ngeringwony KIPLAGAT,15 NOV 1979,KEN,2.0,"Albany, NY (USA)",05 JUN 2010
15:20,Caroline CHEPKWONY,24 JUL 1985,KEN,1.0,Kassel (GER),20 JUN 2010
15:20,Mamitu DASKA,16 OCT 1983,ETH,1.0,"Albany, NY (USA)",02 JUN 2012
15:20,Tsigie GEBRESELAMA,30 SEP 2000,ETH,1,Addis Abeba (ETH),15 MAR 2020
15:21,Luminita ZAITUC,09 OCT 1968,GER,3,Kassel (GER),14 MAY 2000
15:21,Sentayehu EJIGU,28 JUN 1985,ETH,7,"Carlsbad, CA (USA)",13 APR 2003
15:21,Jennifer RHINES,01 JUL 1974,USA,2,"Carlsbad, CA (USA)",01 APR 2007
15:21,Rose CHERUIYOT,21 JUL 1976,KEN,2,"Carlsbad, CA (USA)",06 APR 2008
15:21,Aheza KIROS,16 OCT 1985,ETH,2,"Boston, MA (USA)",15 APR 2012
15:21,Betsy SAINA,30 JUN 1988,KEN,2,"Carlsbad, CA (USA)",30 MAR 2014
15:21,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,6,"Boston, MA (USA)",19 APR 2014
15:21,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,"Albany, NY (USA)",31 MAY 2014
15:22,Shelly STEELY,23 OCT 1962,USA,1,"Los Angeles, CA (USA)",03 MAR 1991
15:22,Tegla LOROUPE,09 MAY 1973,KEN,2,London (GBR),02 SEP 2001
15:22,Émilie MONDOR,29 APR 1981,CAN,3,Balmoral (GBR),08 MAY 2004
15:22,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,1,"Albany, NY (USA)",02 JUN 2007
15:22,Caroline CHEPKWONY,24 JUL 1985,KEN,3,Kassel (GER),20 JUN 2009
15:22,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,3,"Carlsbad, CA (USA)",01 APR 2012
15:22,Margaret Wangari MURIUKI,21 MAR 1986,KEN,3,Rennes (FRA),14 OCT 2012
15:22,Buze DIRIBA,09 FEB 1994,ETH,1,Rennes (FRA),13 OCT 2013
15:22,Mamitu DASKA,16 OCT 1983,ETH,2,"Albany, NY (USA)",31 MAY 2014
15:22,Netsanet GUDETA,12 FEB 1991,ETH,1,Rennes (FRA),11 OCT 2015
15:22,Aliphine Chepkerker TULIAMUK,05 APR 1989,USA,1,"Providence, RI (USA)",18 SEP 2016
15:22,Buze DIRIBA,09 FEB 1994,ETH,1,"Boston, MA (USA)",14 APR 2018
15:22,Laura WEIGHTMAN,01 JUL 1991,GBR,1,Ipswich (GBR),11 MAY 2019
15:22,Alina REH,23 MAY 1997,GER,1f3,Berlin (GER),12 JUL 2020
15:22,Sarah LAHTI,18 FEB 1995,SWE,1,Angers (FRA),24 APR 2021
15:22,Dawit SEYAUM,27 JUL 1996,ETH,1,Bolzano (ITA),31 DEC 2021
15:22,Elly HENES,13 OCT 1998,USA,4,"Boston, MA (USA)",16 APR 2022
15:22,Teresiah Muthoni GATERI,05 JAN 2002,KEN,1,Fukuoka (JPN),12 NOV 2022
15:22,Wede KEFALE,02 MAR 2000,ETH,8,Lille (FRA),19 MAR 2023
15:23,Esther KIPLAGAT,08 DEC 1966,KEN,3,Bern (SUI),13 JUN 1993
15:23,Eyerusalem KUMA,07 SEP 1981,ETH,3,"Carlsbad, CA (USA)",26 MAR 2000
15:23,Meseret DEFAR,19 NOV 1983,ETH,3,"Carlsbad, CA (USA)",28 MAR 2004
15:23,Mamitu DASKA,16 OCT 1983,ETH,3,"Albany, NY (USA)",05 JUN 2010
15:23,Aheza KIROS,16 OCT 1985,ETH,2,"Albany, NY (USA)",04 JUN 2011
15:23,Lineth CHEPKURUI,23 FEB 1987,KEN,2,"Boston, MA (USA)",14 APR 2013
15:23,Janet KISA,05 DEC 1992,KEN,2,Rennes (FRA),13 OCT 2013
15:23,Etalemahu HABTEWOLD,1990,ETH,3,"Carlsbad, CA (USA)",30 MAR 2014
15:23,Fotyen TESFAY,17 FEB 1998,ETH,2,"Boston, MA (USA)",14 APR 2018
15:23,Yasemin CAN,11 DEC 1996,TUR,8,Herzogenaurach (GER),12 SEP 2021
15:23,Emily DURGIN,15 MAY 1994,USA,5,"Boston, MA (USA)",16 APR 2022
15:23,Agate CAUNE,07 AUG 2004,LAT,1,Riga (LAT),07 MAY 2023
15:24,Laura MYKYTOK,17 SEP 1968,USA,2,"Providence, RI (USA)",16 OCT 1994
15:24,Delillah ASIAGO,24 FEB 1972,KEN,2,"Carlsbad, CA (USA)",02 APR 1995
15:24,Marla RUNYAN,04 JAN 1969,USA,4,"Carlsbad, CA (USA)",26 MAR 2000
15:24,Eyerusalem KUMA,07 SEP 1981,ETH,2,"Carlsbad, CA (USA)",01 APR 2001
15:24,Eyerusalem KUMA,07 SEP 1981,ETH,4,"Carlsbad, CA (USA)",07 APR 2002
15:24,Joyce CHEPCHUMBA,06 NOV 1970,KEN,5,London (GBR),01 SEP 2002
15:24,Marie DAVENPORT-MCMAHON,24 JAN 1975,IRL,1,"Providence, RI (USA)",07 SEP 2003
15:24,Sonia O'SULLIVAN,28 NOV 1969,IRL,3,London (GBR),14 SEP 2003
15:24,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,3,London (GBR),05 SEP 2004
15:24,Berhane ADERE,23 NOV 1973,ETH,1,London (GBR),03 SEP 2006
15:24,Miriam SIAMUSIYE,,USA,1,"Little Rock, AR (USA)",04 JUL 2008
15:24,Haftamnesh TESFAYE,28 APR 1994,ETH,3,Rennes (FRA),13 OCT 2013
15:24,Brenda MARTINEZ,08 SEP 1987,USA,4,"Carlsbad, CA (USA)",30 MAR 2014
15:24,Dera DIDA,26 OCT 1996,ETH,2,Rennes (FRA),11 OCT 2015
15:24,Etagegne WOLDU,10 MAY 1996,ETH,3,Rennes (FRA),11 OCT 2015
15:24,Molly HUDDLE,31 AUG 1984,USA,1,"New York, NY (USA)",04 NOV 2017
15:24,Monicah WANJUHI,07 NOV 1993,KEN,3,"Boston, MA (USA)",14 APR 2018
15:24,Elizabeth POTTER,27 DEC 1991,GBR,1,Barrowford (GBR),08 AUG 2020
15:24,Norah JERUTO,02 OCT 1995,KEN,2,Bolzano (ITA),31 DEC 2021
15:24,Fiona O'KEEFFE,24 MAY 1998,USA,6,"Boston, MA (USA)",15 APR 2023
15:24,Majida MAAYOUF,27 APR 1989,MAR,,Santander (ESP),14 MAY 2023
15:24,Nadia BATTOCLETTI,12 APR 2000,ITA,4,Wien (AUT),04 JUN 2023
15:25,Judi ST. HILAIRE,05 SEP 1959,USA,1,"Fort Myers, FL (USA)",16 FEB 1991
15:25,Naomi MUGO,02 JAN 1977,KEN,1,"Carlsbad, CA (USA)",29 MAR 1998
15:25,Sally BARSOSIO,21 MAR 1978,KEN,5,"Carlsbad, CA (USA)",26 MAR 2000
15:25,Marla RUNYAN,04 JAN 1969,USA,1,"Albany, NY (USA)",31 MAY 2003
15:25,Sentayehu EJIGU,28 JUN 1985,ETH,4,"Carlsbad, CA (USA)",28 MAR 2004
